realization,null_type,max_relative_margin_error,metric,n_regions,pearson_r,pearson_p,spearman_rho,spearman_p
157,strength_preserving,7.993691159134187e-16,OO_fraction,41,0.3753446881277333,0.015597311948827864,0.28526601948834107,0.07062550215735615
157,root_pair_preserving,7.137957110055683e-16,DCApost,41,0.1844347727665026,0.24834712247575555,0.07682926829268294,0.6330485085057206
157,root_pair_preserving,7.137957110055683e-16,OO_fraction,41,0.5490874450692738,0.00020108383694745314,0.3818736745955918,0.013749714958249587
158,strength_preserving,6.848604682025062e-16,DCApost,41,-0.04139249581910433,0.7972136171208731,-0.015853658536585366,0.9216307888483508
158,strength_preserving,6.848604682025062e-16,OO_fraction,41,0.350011611392508,0.024874423056329698,0.26936821729232635,0.08854958778369973
158,root_pair_preserving,7.724903240865032e-16,DCApost,41,0.11632070878632164,0.4689145072909328,0.04878048780487806,0.7619901455885987
158,root_pair_preserving,7.724903240865032e-16,OO_fraction,41,0.549784698222538,0.0001966088443116918,0.4357298888585026,0.004405427874256944
159,strength_preserving,6.18888071635557e-16,DCApost,41,-0.3979534250786388,0.009973486463733396,-0.3581881533101046,0.02147769209010953
159,strength_preserving,6.18888071635557e-16,OO_fraction,41,0.3224288288933057,0.0397850783232309,0.22823531578408374,0.1512168013865555
159,root_pair_preserving,7.420887547995784e-16,DCApost,41,0.12290234367751364,0.44395536511262845,0.043902439024390255,0.7851986590973921
159,root_pair_preserving,7.420887547995784e-16,OO_fraction,41,0.5658638235410963,0.00011537077968038155,0.43451369874397056,0.0045293946131185255
160,strength_preserving,8.534534791755054e-16,DCApost,41,0.14906205788183358,0.3522899238465325,0.11428571428571432,0.4767798463822097
160,strength_preserving,8.534534791755054e-16,OO_fraction,41,0.3049679512692983,0.05252275757361425,0.2345249365597914,0.13996401756785504
160,root_pair_preserving,8.902758713991001e-16,DCApost,41,0.10694734471142778,0.5057100563481883,-0.010975609756097564,0.9457006224111282
160,root_pair_preserving,8.902758713991001e-16,OO_fraction,41,0.5150280033784052,0.0005698982390925289,0.3466666995758247,0.02638725397653463
161,strength_preserving,7.819910595184457e-16,DCApost,41,0.1464665100724027,0.360831673593808,0.13379790940766553,0.4042869166567691
161,strength_preserving,7.819910595184457e-16,OO_fraction,41,0.32781857561851907,0.03640663711839197,0.25178736683445263,0.11226998515345826
161,root_pair_preserving,8.520355540937322e-16,DCApost,41,0.07698168351023524,0.6323723374001441,-0.03205574912891987,0.8422937892105641
161,root_pair_preserving,8.520355540937322e-16,OO_fraction,41,0.5767922844375712,7.903032316745807e-05,0.40855437993368515,0.008002505471886563
162,strength_preserving,4.799127771376179e-16,DCApost,41,0.04124028146674473,0.7979437761247076,0.026480836236933803,0.8694595012468752
162,strength_preserving,4.799127771376179e-16,OO_fraction,41,0.2951315605157037,0.06102829826058304,0.20717895418192925,0.19369624654393905
162,root_pair_preserving,8.276127639405592e-16,DCApost,41,0.1559226984545325,0.3303108698162932,0.060452961672473875,0.7073178556539552
162,root_pair_preserving,8.276127639405592e-16,OO_fraction,41,0.4414012197843612,0.0038655439158670713,0.2753812897585737,0.08139632464934216
163,strength_preserving,1.3682527435138172e-15,DCApost,41,-0.012419405227674561,0.9385705560042974,0.056620209059233456,0.7251257787489997
163,strength_preserving,1.3682527435138172e-15,OO_fraction,41,0.30627419542329126,0.051468687418577685,0.1905011074089374,0.23285266074386757
163,root_pair_preserving,6.155285331495764e-16,DCApost,41,0.14748824336816568,0.35745444049134817,0.07055749128919862,0.6611226329182627
163,root_pair_preserving,6.155285331495764e-16,OO_fraction,41,0.5615740403956149,0.00013336006989362608,0.42498693797285575,0.005610000379418104
164,strength_preserving,7.191457982884533e-16,DCApost,41,-0.1058106524894843,0.5102692806849948,-0.1054006968641115,0.5119186482680083
164,strength_preserving,7.191457982884533e-16,OO_fraction,41,0.2720234248424148,0.08533313761821427,0.20034860289713954,0.2091288008150327
164,root_pair_preserving,7.122206971192801e-16,DCApost,41,0.10831944269290894,0.500234212046216,0.062195121951219526,0.6992732740570011
164,root_pair_preserving,7.122206971192801e-16,OO_fraction,41,0.5692731648078402,0.00010267381362010117,0.40599408178628693,0.008444903005385598
165,strength_preserving,6.567045096063384e-16,DCApost,41,-0.23050087185744067,0.1470896342719274,-0.25801393728223,0.10337361869027711
165,strength_preserving,6.567045096063384e-16,OO_fraction,41,0.2820506291571672,0.07399819404704971,0.19917144259007727,0.21187255650111644
165,root_pair_preserving,1.102287921080863e-15,DCApost,41,0.1200040416440136,0.45485549569423783,0.039372822299651576,0.8069154631640196
165,root_pair_preserving,1.102287921080863e-15,OO_fraction,41,0.49987689647001127,0.0008755538032706206,0.3892664286311438,0.01188513665965963
166,strength_preserving,6.27162033391093e-16,DCApost,41,0.1150199013306904,0.47393420621469745,0.08658536585365856,0.5903809992429288
166,strength_preserving,6.27162033391093e-16,OO_fraction,41,0.35471346643861673,0.022870462611177193,0.2653874412435458,0.09354670864762028
166,root_pair_preserving,7.888805070983547e-16,DCApost,41,0.16989566945948203,0.28825164117868124,0.08815331010452963,0.5836442141354536
166,root_pair_preserving,7.888805070983547e-16,OO_fraction,41,0.5759670158861889,8.135890480870112e-05,0.4543751909880815,0.0028423550963373586
167,strength_preserving,7.867601226409414e-16,DCApost,41,-0.197615683575596,0.21553696654796337,-0.2320557491289199,0.14430540012914833
167,strength_preserving,7.867601226409414e-16,OO_fraction,41,0.28566323818695594,0.0702173988381458,0.203661803644488,0.2015393777689646
167,root_pair_preserving,6.747243605274144e-16,DCApost,41,0.16493822751260678,0.3027572975407113,0.07264808362369339,0.6517111636309028
167,root_pair_preserving,6.747243605274144e-16,OO_fraction,41,0.4766818407614124,0.0016281221033690517,0.34074077308734907,0.02925477931527512
168,strength_preserving,5.691456206338725e-16,DCApost,41,0.0016650690506743084,0.9917564637070813,-0.04912891986062719,0.76033997596351
168,strength_preserving,5.691456206338725e-16,OO_fraction,41,0.33382329323741883,0.03292312566162236,0.23000523088321834,0.14798539289239332
168,root_pair_preserving,7.239038517742937e-16,DCApost,41,0.15641985180039358,0.32875205701719623,0.08066202090592337,0.616135687334558
168,root_pair_preserving,7.239038517742937e-16,OO_fraction,41,0.5246014993685629,0.0004299542674550489,0.35859906451338136,0.02131777974040576
169,strength_preserving,4.799760943454994e-16,DCApost,41,0.0661583810848612,0.6810941600729795,-0.03344947735191638,0.8355291891772417
169,strength_preserving,4.799760943454994e-16,OO_fraction,41,0.21877796723328277,0.16936261725746016,0.09914619422162974,0.5374094236247482
169,root_pair_preserving,7.330385728215425e-16,DCApost,41,0.08177327380786882,0.6112679430650009,-0.0036585365853658547,0.981888255314301
169,root_pair_preserving,7.330385728215425e-16,OO_fraction,41,0.49970785912496185,0.0008796608386285932,0.36678864470392014,0.01833252637720047
170,strength_preserving,6.762985187696636e-16,DCApost,41,-0.139979513595448,0.3827194482414985,-0.15731707317073176,0.3259504602459733
170,strength_preserving,6.762985187696636e-16,OO_fraction,41,0.2950322226654373,0.06111947154909693,0.1954684281419243,0.2206662819957578
170,root_pair_preserving,9.281347411578483e-16,DCApost,41,0.1099140698252502,0.4939084778363071,0.007665505226480838,0.9620621978789157
170,root_pair_preserving,9.281347411578483e-16,OO_fraction,41,0.43113023835539144,0.004890373407326904,0.2584749700708638,0.10273697187086558
171,strength_preserving,7.404848254106466e-16,DCApost,41,0.19791337435522155,0.2148324189474666,0.17717770034843208,0.26777451206875713
171,strength_preserving,7.404848254106466e-16,OO_fraction,41,0.3450752369497793,0.027133409103148726,0.2596950137596676,0.10106665309965035
171,root_pair_preserving,8.534847641270881e-16,DCApost,41,0.16025651873418922,0.31687682036024645,0.06271777003484322,0.6968661647496374
171,root_pair_preserving,8.534847641270881e-16,OO_fraction,41,0.6036296730592371,2.940707559451459e-05,0.42928108650339686,0.005098026469385135
172,strength_preserving,5.730183352904034e-16,DCApost,41,0.01703892249239463,0.9157919105761223,-0.01271777003484321,0.9370976773433037
172,strength_preserving,5.730183352904034e-16,OO_fraction,41,0.24194800344884038,0.12749434464769102,0.14196079779010015,0.3759529860022657
172,root_pair_preserving,6.567045096063384e-16,DCApost,41,0.12422905687861766,0.4390140193565618,0.048257839721254366,0.7644673489407048
172,root_pair_preserving,6.567045096063384e-16,OO_fraction,41,0.5330882589465115,0.0003325610688688759,0.3803050469957011,0.014175742902103185
173,strength_preserving,7.420887547995784e-16,DCApost,41,-0.294191415819724,0.061895521148401085,-0.30505226480836245,0.052454201680546
173,strength_preserving,7.420887547995784e-16,OO_fraction,41,0.3078736488882816,0.050201251890961536,0.20801744894104915,0.19185866887735528
173,root_pair_preserving,7.950997283557454e-16,DCApost,41,0.12437886920761619,0.438457957498571,0.05121951219512196,0.7504611901102358
173,root_pair_preserving,7.950997283557454e-16,OO_fraction,41,0.5309738664082246,0.0003547631107307001,0.3923311919281958,0.011177861252163425
174,strength_preserving,8.405681162411536e-16,DCApost,41,0.14417107821206795,0.36848882562035956,0.11655052264808365,0.46803062427532405
174,strength_preserving,8.405681162411536e-16,OO_fraction,41,0.2806017821975613,0.07555867108658886,0.19093294091670748,0.2317753995621154
174,root_pair_preserving,8.109085007894507e-16,DCApost,41,0.15336632107383308,0.33839875539165903,0.06411149825783974,0.6904615839686084
174,root_pair_preserving,8.109085007894507e-16,OO_fraction,41,0.530025869485618,0.0003651427696108802,0.38832247695069755,0.012110513605100454
175,strength_preserving,4.91959472890578e-16,DCApost,41,0.014306080493665344,0.9292605762701222,-0.11742160278745647,0.46468844407812193
175,strength_preserving,4.91959472890578e-16,OO_fraction,41,0.333826349308353,0.0329214252027201,0.24252725613864257,0.1265574196864274
175,root_pair_preserving,6.798213182764641e-16,DCApost,41,0.11962145273582324,0.4563051016547077,0.02247386759581882,0.8890785947041647
175,root_pair_preserving,6.798213182764641e-16,OO_fraction,41,0.480651125483876,0.0014686192937913834,0.30832246935627644,0.049850151340241955
176,strength_preserving,7.012836007193525e-16,DCApost,41,-0.21855565135427196,0.1698072510703495,-0.24355400696864116,0.12490934945794777
176,strength_preserving,7.012836007193525e-16,OO_fraction,41,0.29939097937411296,0.05721969459664394,0.20944415721335488,0.18876038670120654
176,root_pair_preserving,8.472138906374432e-16,DCApost,41,0.11338660610129314,0.48027691479993945,0.02264808362369338,0.8882241454747231
176,root_pair_preserving,8.472138906374432e-16,OO_fraction,41,0.6019211645378821,3.1400853230354063e-05,0.4495556785444722,0.0031906812636493236
177,strength_preserving,7.035076591684161e-16,DCApost,41,0.11658641200688417,0.4678926709551087,-0.04668989547038328,0.7719127759434078
177,strength_preserving,7.035076591684161e-16,OO_fraction,41,0.25207527143091857,0.11184625050047581,0.16618737961063293,0.2990590435956331
177,root_pair_preserving,1.0144524928103155e-15,DCApost,41,0.13193921881206622,0.41090584083969944,0.021080139372822302,0.8959185679425639
177,root_pair_preserving,1.0144524928103155e-15,OO_fraction,41,0.5743466062100953,8.611309782904259e-05,0.4275381669479628,0.005300715457621314
178,strength_preserving,9.282038098145018e-16,DCApost,41,-0.20484562356903732,0.1988750462532956,-0.20905923344947738,0.18959278377277664
178,strength_preserving,9.282038098145018e-16,OO_fraction,41,0.2886450432827843,0.06721293898120849,0.2102832443631134,0.18695484456319117
178,root_pair_preserving,6.602595988879993e-16,DCApost,41,0.14798749713936446,0.35581118819849383,0.05505226480836238,0.7324528407787662
178,root_pair_preserving,6.602595988879993e-16,OO_fraction,41,0.5344653345298211,0.0003187808419449746,0.37497822489445903,0.0157069515468474
179,strength_preserving,5.565264785064433e-16,DCApost,41,-0.13990251793064815,0.38298384213309233,-0.11062717770034845,0.4910930190150835
179,strength_preserving,5.565264785064433e-16,OO_fraction,41,0.29739380783527275,0.05898112645038343,0.21464054325169843,0.17777577237607348
179,root_pair_preserving,6.991810437983766e-16,DCApost,41,0.13451183236560457,0.40176097862361726,0.0270034843205575,0.866905917656093
179,root_pair_preserving,6.991810437983766e-16,OO_fraction,41,0.5266310805144147,0.00040458655433494645,0.39825647219521454,0.009911852600694642
180,strength_preserving,8.40962803323929e-16,DCApost,41,-0.2457772009518554,0.1213959988853456,-0.3015679442508712,0.0553478396654148
180,strength_preserving,8.40962803323929e-16,OO_fraction,41,0.3238837221881451,0.038848883191722625,0.23485343460580285,0.1393938030769366
180,root_pair_preserving,7.864624778882804e-16,DCApost,41,0.13483724031929556,0.4006126755390474,0.06567944250871081,0.6832818221403809
180,root_pair_preserving,7.864624778882804e-16,OO_fraction,41,0.5339761726146942,0.00032361590384607966,0.38466234588428616,0.013019133400807395
181,strength_preserving,6.672359310094043e-16,DCApost,41,-0.025480996787849222,0.8743481991051026,-0.08101045296167249,0.6146076519591139
181,strength_preserving,6.672359310094043e-16,OO_fraction,41,0.24803364021556812,0.11790657975843527,0.13904861685212747,0.3859232392804588
181,root_pair_preserving,7.698645319936788e-16,DCApost,41,0.1491408935095883,0.35203242215408853,0.07526132404181186,0.6400215277060481
181,root_pair_preserving,7.698645319936788e-16,OO_fraction,41,0.5672830510916128,0.00010992201740813239,0.39424600859605086,0.01075445082977914
182,strength_preserving,8.455303321460775e-16,DCApost,41,-0.0742937251501876,0.6443400131828085,-0.17787456445993033,0.2658666317635787
182,strength_preserving,8.455303321460775e-16,OO_fraction,41,0.33026099565877926,0.034954971708205836,0.21045753631865677,0.1865813469471251
182,root_pair_preserving,7.974526100595601e-16,DCApost,41,0.14536593389172886,0.3644909519361204,0.051742160278745654,0.747997556323061
182,root_pair_preserving,7.974526100595601e-16,OO_fraction,41,0.5315221767569539,0.00034888132963361825,0.38570809761754654,0.012753803352325576
183,strength_preserving,8.718315776197548e-16,DCApost,41,-0.11259632827574502,0.48336174664716286,-0.18972125435540074,0.2348067347421966
183,strength_preserving,8.718315776197548e-16,OO_fraction,41,0.3072060993212754,0.05072713933195677,0.22196080538452126,0.16308864802911904
183,root_pair_preserving,8.096692326328973e-16,DCApost,41,0.15869465918273526,0.32167803880238643,0.07439024390243903,0.643908719560683
183,root_pair_preserving,8.096692326328973e-16,OO_fraction,41,0.5509394477910923,0.0001893949117915407,0.4137752226441524,0.00716181434084399
184,strength_preserving,4.850584514072128e-16,DCApost,41,-0.20306790272537165,0.2028854036029395,-0.21707317073170737,0.17279374000242131
184,strength_preserving,4.850584514072128e-16,OO_fraction,41,0.2678358256022497,0.09044815422235311,0.19476903653329888,0.22235498175219892
184,root_pair_preserving,8.455303321460775e-16,DCApost,41,0.14763047630965268,0.3569858256030118,0.052439024390243914,0.7447165581159533
184,root_pair_preserving,8.455303321460775e-16,OO_fraction,41,0.491829867382081,0.001091165057832505,0.3474472957432859,0.02602754612151824
185,strength_preserving,8.82897417083294e-16,DCApost,41,0.11638010394613257,0.46868598361728775,0.04843205574912893,0.763641355770892
185,strength_preserving,8.82897417083294e-16,OO_fraction,41,0.35349145655208286,0.023377860257267267,0.22756578146475998,0.15245256656642178
185,root_pair_preserving,8.910717924637404e-16,DCApost,41,0.09816227699492172,0.5414744869288688,0.0407665505226481,0.8002173067941821
185,root_pair_preserving,8.910717924637404e-16,OO_fraction,41,0.5100390782574327,0.0006578967504477006,0.3750762883293991,0.015677548998324346
186,strength_preserving,6.493817841532362e-16,DCApost,41,-0.14241633046427138,0.37440735239631484,-0.13501742160278749,0.399977665855347
186,strength_preserving,6.493817841532362e-16,OO_fraction,41,0.3291092905600867,0.03563346415135604,0.23468411813918955,0.13968749154191393
186,root_pair_preserving,6.764242657168619e-16,DCApost,41,0.15691912611269948,0.3271912142743363,0.07822299651567946,0.6268764413792716
186,root_pair_preserving,6.764242657168619e-16,OO_fraction,41,0.536359257980218,0.0003006670006279765,0.4006972057942791,0.009427231593698484
187,strength_preserving,6.972870189927894e-16,DCApost,41,-0.21051916160396425,0.18644941435923024,-0.2576655052264809,0.10385676946890554
187,strength_preserving,6.972870189927894e-16,OO_fraction,41,0.266426121542677,0.09222236320697835,0.18487541664173837,0.247198856927644
187,root_pair_preserving,7.245526403289609e-16,DCApost,41,0.1560330186521949,0.329964567148352,0.07944250871080141,0.6214963779435998
187,root_pair_preserving,7.245526403289609e-16,OO_fraction,41,0.54443533082529,0.000233369222919203,0.4394493880965733,0.0040444427707681686
188,strength_preserving,6.419773783874086e-16,DCApost,41,-0.12540771526080455,0.43464969309810947,-0.06289198606271779,0.6960644448685785
188,strength_preserving,6.419773783874086e-16,OO_fraction,41,0.3007902141958845,0.05601085514541034,0.19895386811503493,0.21238240890834956
188,root_pair_preserving,7.609560757805624e-16,DCApost,41,0.12300864428690678,0.44355832741003176,0.04041811846689897,0.8018905427033989
188,root_pair_preserving,7.609560757805624e-16,OO_fraction,41,0.574486494977745,8.569294928524184e-05,0.3900653965061316,0.01169717716285143
189,strength_preserving,9.178806065105345e-16,DCApost,41,0.12983289652342786,0.41848080113352115,0.11219512195121953,0.48493179246068185
189,strength_preserving,9.178806065105345e-16,OO_fraction,41,0.27397382609315024,0.08302885212248882,0.20787593973006024,0.19216792178239278
189,root_pair_preserving,9.248021032528107e-16,DCApost,41,0.17587813983498382,0.2713565571195187,0.1088850174216028,0.4979859160530923
189,root_pair_preserving,9.248021032528107e-16,OO_fraction,41,0.5320249109901464,0.0003435655777136715,0.3942484034391732,0.010753929974387974
190,strength_preserving,6.51909113357533e-16,DCApost,41,-0.08196680228576662,0.6104218857514259,-0.10331010452961675,0.5203710635516448
190,strength_preserving,6.51909113357533e-16,OO_fraction,41,0.2627158850185002,0.0970203598693676,0.17558855845034196,0.27215902165458394
190,root_pair_preserving,6.58457702641034e-16,DCApost,41,0.11969896862619878,0.45601119722502076,0.03310104529616725,0.8372192632557991
190,root_pair_preserving,6.58457702641034e-16,OO_fraction,41,0.5247323724495039,0.00042827646864475354,0.37542487224048593,0.015573408671588889
191,strength_preserving,6.3514047902203505e-16,DCApost,41,-0.1887147590515861,0.23734515640162984,-0.16759581881533103,0.29492410237980016
191,strength_preserving,6.3514047902203505e-16,OO_fraction,41,0.3058952624132606,0.051772699391961635,0.19271650405821175,0.22736213403868863
191,root_pair_preserving,5.982205887565851e-16,DCApost,41,0.11155360038817283,0.4874477720876623,0.04250871080139374,0.7918644780431342
191,root_pair_preserving,5.982205887565851e-16,OO_fraction,41,0.5442950598259008,0.00023441140708306744,0.43439624287262374,0.004541526114889669
192,strength_preserving,6.51763122155545e-16,DCApost,41,-0.3191701616676625,0.04194878399010374,-0.28728222996515684,0.06857323953255882
192,strength_preserving,6.51763122155545e-16,OO_fraction,41,0.37276218071117206,0.01638392474927991,0.2742483920475416,0.0827083961394605
192,root_pair_preserving,7.122206971192801e-16,DCApost,41,0.15604884971547678,0.32991489089615433,0.06289198606271779,0.6960644448685785
192,root_pair_preserving,7.122206971192801e-16,OO_fraction,41,0.4714840990622368,0.0018600437702599951,0.3357910129343879,0.03184309840346645
193,strength_preserving,8.206738544054997e-16,DCApost,41,-0.17447797149256827,0.2752510499725964,-0.15801393728222998,0.3237848073350894
193,strength_preserving,8.206738544054997e-16,OO_fraction,41,0.3424114733411222,0.028421421652193697,0.2440958837385332,0.12404607422407993
193,root_pair_preserving,8.6388174560498505e-16,DCApost,41,0.12910049208021107,0.4211331321944856,0.02317073170731708,0.8856615503285762
193,root_pair_preserving,8.6388174560498505e-16,OO_fraction,41,0.5747896272977584,8.478888181681328e-05,0.4289946048746088,0.005130872686519252
194,strength_preserving,5.712670931971967e-16,DCApost,41,-0.02060707698847405,0.898241923229125,-0.07926829268292684,0.6222637777397202
194,strength_preserving,5.712670931971967e-16,OO_fraction,41,0.2322533345533866,0.14395439359672568,0.1597385772555271,0.31846396121454934
194,root_pair_preserving,6.615469172046321e-16,DCApost,41,0.13398064148879896,0.4036395226038064,0.06184668989547039,0.7008796305069183
194,root_pair_preserving,6.615469172046321e-16,OO_fraction,41,0.5710704939912898,9.650296021433078e-05,0.4294612138748546,0.005077467787637572
195,strength_preserving,7.661859960879736e-16,DCApost,41,-0.34544461493309214,0.02695868613508202,-0.36550522648083633,0.01877567936496684
195,strength_preserving,7.661859960879736e-16,OO_fraction,41,0.2644660249418933,0.09473376577880861,0.18527234874263535,0.246167562297005
195,root_pair_preserving,7.424067766117469e-16,DCApost,41,0.17355243550422975,0.27784540212771347,0.055923344947735196,0.728379310069173
195,root_pair_preserving,7.424067766117469e-16,OO_fraction,41,0.5220922908998135,0.00046328303207738354,0.38274513437330876,0.013517762109799278
196,strength_preserving,7.312152770396891e-16,DCApost,41,-0.033552925336500915,0.8350275535331273,0.0186411149825784,0.9079061384762451
196,strength_preserving,7.312152770396891e-16,OO_fraction,41,0.28046300492953546,0.075709484737745,0.16285969572256145,0.30897550355775316
196,root_pair_preserving,6.764242657168619e-16,DCApost,41,0.19950371231272007,0.21109557451292688,0.1231707317073171,0.44295329875411493
196,root_pair_preserving,6.764242657168619e-16,OO_fraction,41,0.5503811606536098,0.00019285225550774146,0.4118518909490567,0.007462205787680687
197,strength_preserving,7.203205241246833e-16,DCApost,41,0.1117092411356126,0.4868367441161637,0.054181184668989565,0.7365336276996157
197,strength_preserving,7.203205241246833e-16,OO_fraction,41,0.29205310006540597,0.06390447645635054,0.18562093265372215,0.24526427738987625
197,root_pair_preserving,8.455303321460775e-16,DCApost,41,0.12433777259754142,0.4386104579931923,0.024041811846689902,0.8813931233954637
197,root_pair_preserving,8.455303321460775e-16,OO_fraction,41,0.4382296106293647,0.004159872625153618,0.2840958875357437,0.0718385684262136
198,strength_preserving,6.972828425126919e-16,DCApost,41,0.09645911217510063,0.5485458058214315,0.08658536585365856,0.5903809992429288
198,strength_preserving,6.972828425126919e-16,OO_fraction,41,0.2640126082854184,0.09532214187686949,0.1815250716984522,0.25601941679703905
198,root_pair_preserving,6.194413088867211e-16,DCApost,41,0.15922043254434962,0.3200567213947972,0.0775261324041812,0.6299593719122711
198,root_pair_preserving,6.194413088867211e-16,OO_fraction,41,0.5043637616677604,0.0007725946334754227,0.38787245753488186,0.012219234181636571
199,strength_preserving,6.530090659100919e-16,DCApost,41,0.09614414130913532,0.5498583076361676,0.039024390243902446,0.8085921505104188
199,strength_preserving,6.530090659100919e-16,OO_fraction,41,0.2684901783128846,0.08963362661492778,0.178387816498671,0.26446721114298954
199,root_pair_preserving,8.062538910269299e-16,DCApost,41,0.1135828092335806,0.47951264149642936,0.038153310104529624,0.8127875503048548
199,root_pair_preserving,8.062538910269299e-16,OO_fraction,41,0.5085516224204847,0.0006863840880754691,0.359390012330493,0.02101277384448758
200,strength_preserving,6.85462656781506e-16,DCApost,41,-0.029670460236612843,0.8538967632636064,-0.06829268292682927,0.6713767654169092
200,strength_preserving,6.85462656781506e-16,OO_fraction,41,0.22053520309633268,0.16587762221886318,0.12772260169499927,0.42614863149839666
200,root_pair_preserving,8.070050592483836e-16,DCApost,41,0.17645711688528123,0.2697568167643159,0.0907665505226481,0.5724934203086048
200,root_pair_preserving,8.070050592483836e-16,OO_fraction,41,0.5446041809308394,0.00023212024094393954,0.426318123259159,0.005446724348715063
201,strength_preserving,7.298290382754655e-16,DCApost,41,-0.16023436456055762,0.3169446056943192,-0.1717770034843206,0.2828667223046443
201,strength_preserving,7.298290382754655e-16,OO_fraction,41,0.29220245476880946,0.06376249754559618,0.19358773599337545,0.2252274132711219
201,root_pair_preserving,7.947885063966238e-16,DCApost,41,0.13312070394035055,0.4066913604561609,0.027700348432055752,0.8635032191274418
201,root_pair_preserving,7.947885063966238e-16,OO_fraction,41,0.5025274900163459,0.0008133483780997297,0.35476564399866106,0.022849003915799863
202,strength_preserving,5.417017705062732e-16,DCApost,41,-0.07836463704280106,0.6262505857730281,-0.19703832752613243,0.21690795563315157
202,strength_preserving,5.417017705062732e-16,OO_fraction,41,0.31707482393870046,0.04338990979411928,0.2204216795964176,0.16610118628833948
202,root_pair_preserving,7.5886082751183e-16,DCApost,41,0.12517548241201534,0.43550769309941206,0.02682926829268293,0.867756965197223
202,root_pair_preserving,7.5886082751183e-16,OO_fraction,41,0.599086680227163,3.498224457003873e-05,0.4484744511760471,0.003273770929951467
203,strength_preserving,7.37939209335867e-16,DCApost,41,0.07592514993892394,0.6370655615382451,0.016027874564459935,0.9207722994407067
203,strength_preserving,7.37939209335867e-16,OO_fraction,41,0.28021445549523183,0.07598018105993384,0.17385622565454253,0.2769920960823598
203,root_pair_preserving,8.10872351965165e-16,DCApost,41,0.1710196507872,0.28502655160050366,0.07874564459930315,0.6245683425844459
203,root_pair_preserving,8.10872351965165e-16,OO_fraction,41,0.5179395805955885,0.0005235523905414205,0.4216762566192336,0.006034582842769197
204,strength_preserving,8.249385050094588e-16,DCApost,41,-0.09836784761635144,0.5406239523762543,-0.22909407665505227,0.14964253450011433
204,strength_preserving,8.249385050094588e-16,OO_fraction,41,0.24783776011896202,0.11820646282867416,0.1625272485442215,0.3099775342784551
204,root_pair_preserving,8.902758713991001e-16,DCApost,41,0.14669674359578938,0.3600689869046286,0.07334494773519165,0.6485857276237308
204,root_pair_preserving,8.902758713991001e-16,OO_fraction,41,0.5142341763256456,0.0005831547577833653,0.38055410927950667,0.01410736147011312
205,strength_preserving,9.528844438100114e-16,DCApost,41,-0.09369212302189055,0.5601265389601919,-0.057839721254355415,0.7194435877452519
205,strength_preserving,9.528844438100114e-16,OO_fraction,41,0.27755848332512567,0.07892041260306673,0.16867050264769345,0.2917938920852681
205,root_pair_preserving,6.197875847274136e-16,DCApost,41,0.13149842675618736,0.4124845515732299,0.026480836236933803,0.8694595012468752
205,root_pair_preserving,6.197875847274136e-16,OO_fraction,41,0.49656424204465827,0.0009592310351207862,0.2860130990467212,0.06985949296275981
206,strength_preserving,7.078502779158792e-16,DCApost,41,0.08267488430676219,0.6073305975061413,0.0505226480836237,0.7537498389508615
206,strength_preserving,7.078502779158792e-16,OO_fraction,41,0.30770999391948334,0.05032976926143165,0.18818609799536046,0.23868589590787953
206,root_pair_preserving,6.996113090560986e-16,DCApost,41,0.1445328458138402,0.3672756274105806,0.05000000000000001,0.7562191489680812
206,root_pair_preserving,6.996113090560986e-16,OO_fraction,41,0.5127299921155809,0.0006090322232833598,0.3707063309487855,0.017033818708418934
207,strength_preserving,8.359257703584362e-16,DCApost,41,0.07750716345576737,0.6300433776053026,0.008710801393728224,0.956893410537476
207,strength_preserving,8.359257703584362e-16,OO_fraction,41,0.3457459947378903,0.026816819840285073,0.27585014842943495,0.08085808552921414
207,root_pair_preserving,7.082361268898096e-16,DCApost,41,0.17696838986398433,0.26834932523988714,0.1010452961672474,0.5296051757912612
207,root_pair_preserving,7.082361268898096e-16,OO_fraction,41,0.5342722664243913,0.0003206813888927069,0.4038362476375293,0.008833916665855047
208,strength_preserving,8.794671795013811e-16,DCApost,41,0.1759586955423913,0.27113360481924925,0.25313588850174223,0.11029569958555788
208,strength_preserving,8.794671795013811e-16,OO_fraction,41,0.3054635908425959,0.05212077977312265,0.21482135452911744,0.17740197353151155
208,root_pair_preserving,7.640244470538712e-16,DCApost,41,0.127830788586264,0.42575362593627664,0.02264808362369338,0.8882241454747231
208,root_pair_preserving,7.640244470538712e-16,OO_fraction,41,0.5004855315948594,0.0008609070694714541,0.37597456370869625,0.0154103752418652
209,strength_preserving,7.862181524072048e-16,DCApost,41,-0.03583490321793225,0.8239786244096149,-0.11062717770034845,0.4910930190150835
209,strength_preserving,7.862181524072048e-16,OO_fraction,41,0.3015343913305508,0.05537631324906479,0.2454964693160217,0.12183550063547198
209,root_pair_preserving,6.11219557643097e-16,DCApost,41,0.08586709115366957,0.5934785615505306,0.03379790940766551,0.8338398445683148
209,root_pair_preserving,6.11219557643097e-16,OO_fraction,41,0.5666064056215067,0.00011249005621999376,0.43160830068009987,0.0048378996873416295
210,strength_preserving,6.353826739482352e-16,DCApost,41,0.08596240147402318,0.5930671242364622,0.16393728222996518,0.30574170521099725
210,strength_preserving,6.353826739482352e-16,OO_fraction,41,0.28784853966010626,0.06800535783288965,0.16636167156617632,0.2985453460332679
