recording_id,root_area_id,EdgeStdFCV,FCS,Subject,FU_DCApost,Hard_OO_fraction,Reciprocity,LogOutIn
subject_14,47,0.3351683255432121,0.5004434848364294,14,-0.0874929229016866,0.1492811855620435,0.6523250660037386,0.0230695414989426
subject_14,48,0.3133556992798736,0.5244808807524657,14,-0.0522464372770853,0.381089755836613,0.5652898246150319,0.0155689069646329
subject_14,49,0.3087548305789612,0.5534826104575623,14,-0.0382002057910718,0.0,0.6960684689915896,-0.3605553744833565
subject_14,50,0.3346808925311137,0.4329774478530678,14,0.0145202672725499,0.0,0.8237561734242073,-1.270836722739786
subject_14,52,0.4007994229410043,0.2983491000736252,14,-0.0218912455339602,0.5160344153304653,0.3803285099726242,0.0983389422862425
subject_14,58,0.3567670933875587,0.391232038363146,14,-0.002340441599355,0.394598035649327,0.3828664969079665,-0.1349876533821199
subject_14,60,0.31684985688264,0.5435199341569822,14,0.0017383995227219,0.0,0.6054630849266223,-0.4114344831330783
subject_14,61,0.3446056716194998,0.4642816589741358,14,0.0070898086436542,0.4888650068660815,0.4544947957091965,0.371101946945905
subject_14,62,0.3284799568601831,0.5249941293211864,14,0.0044295565511822,0.5045148119005592,0.6659209323097208,-0.012069808131188
subject_14,64,0.3499015950839858,0.401835360285572,14,0.0022736239975692,0.5439323820542487,0.1983224064789818,1.5328149596970224
subject_14,65,0.3414401708817659,0.3539887692982035,14,-0.0145783255798076,0.3835076953440993,0.6848486186295756,-0.21041009226026
subject_14,66,0.3579120966054931,0.4850474778381732,14,-0.0003700373631609,0.4009450345609368,0.5831351788733631,-0.0194207282292119
subject_14,71,0.3494784239287543,0.4478488758507251,14,0.008770815200925,0.0,0.6920633225660054,-0.6162085633905536
subject_15,0,0.3414859806228801,0.0493519620320798,15,-0.0029047940855267,0.5960543399094335,0.2571519047468254,1.3141987773315165
subject_15,1,0.343118081039314,0.2530129199781409,15,-0.0267650034242075,0.3542384409516346,0.6525114222767666,-0.194126007089154
subject_15,2,0.377200898028193,0.3344656079681461,15,-0.000588090456978,0.3546934528818642,0.6772526278745965,-0.2164763431143469
subject_15,3,0.3637519496897912,0.3578272708040764,15,-0.013492687166291,0.0,0.6278896842572554,-0.7680047820943037
subject_15,4,0.3785666702291466,0.3365532707948908,15,-0.0608525607375983,0.3752042539526242,0.4957518216970629,0.5687166726538347
subject_15,5,0.3585994828466323,0.3484592034013667,15,-0.0466591852847767,0.43751676052561,0.4327379156610351,0.7365968633126739
subject_15,6,0.3566595452198947,0.2994098272621143,15,-0.0235834388453772,0.47055856709296,0.5304106801396418,0.3714268408182342
subject_15,10,0.3635823282973293,0.3221016761294643,15,0.031239420408659,0.0,0.87313700486172,-1.181530740694316
subject_15,11,0.3460396891509438,0.3998358066166342,15,-0.0826767913625497,0.3506765474361218,0.4391950155278496,0.5409805363915358
subject_15,16,0.3378465761283477,0.1149089209145404,15,0.0141071688151388,0.859504132231405,0.4554637281910009,-0.398865437158226
subject_15,22,0.3734493259626882,0.2353453865863744,15,0.0001040413309539,0.0,0.6997540800357702,-0.0501303475283879
subject_15,24,0.3638878823478433,0.3229805064340043,15,-0.0157210072950179,0.498430441773218,0.3934614501186739,-0.2057886654483669
subject_15,25,0.3848149804116317,0.2574409064939695,15,-0.0001190739425458,0.5473376769265333,0.3407324196809705,0.9315489870115726
subject_15,26,0.3689485004677417,0.32321519787615,15,0.005640291763999,0.0,0.8053850487797646,-0.9414258639404351
subject_15,28,0.3879206851090404,0.257462379729861,15,-0.0055780602993863,0.5795125428864234,0.3142182417680346,0.8290491787988044
