epsilon,run,layer,energy_well_width,delta_u,n_dynamic_fc_windows
0.5,17,Layer 2,0.861779425342255,2.0,169
0.5,18,Layer 2,1.1634022242120443,2.0,169
0.5,19,Layer 2,0.32316728450334553,2.0,169
0.5,20,Layer 2,0.452434198304684,2.0,169
0.5,21,Layer 2,0.6032455977395785,2.0,169
0.5,22,Layer 2,0.2800783132362329,2.0,169
0.5,23,Layer 2,0.15081139943489463,2.0,169
0.5,24,Layer 2,0.797145968441586,2.0,169
0.5,25,Layer 2,0.172355885068451,2.0,169
0.5,26,Layer 2,1.1203132529449316,2.0,169
0.5,27,Layer 2,0.6247900833731349,2.0,169
0.5,28,Layer 2,0.172355885068451,2.0,169
0.5,29,Layer 2,0.2585338276026765,2.0,169
0.5,30,Layer 2,0.21544485633556387,2.0,169
0.5,31,Layer 2,0.32316728450334553,2.0,169
0.5,32,Layer 2,0.12926691380133837,2.0,169
0.5,33,Layer 2,0.21544485633556365,2.0,169
0.5,34,Layer 2,0.7756014828080295,2.0,169
0.5,35,Layer 2,0.15081139943489463,2.0,169
0.5,36,Layer 2,0.21544485633556387,2.0,169
0.5,37,Layer 2,0.9910463391435933,2.0,169
0.5,38,Layer 2,0.8402349397086986,2.0,169
0.5,39,Layer 2,0.12926691380133826,2.0,169
0.5,40,Layer 2,1.0987687673113753,2.0,169
0.5,41,Layer 2,1.0125908247771498,2.0,169
0.5,42,Layer 2,1.098768767311375,2.0,169
0.5,43,Layer 2,1.206491195479157,2.0,169
0.5,44,Layer 2,1.0556797960442625,2.0,169
0.5,45,Layer 2,0.861779425342255,2.0,169
0.5,46,Layer 2,0.8402349397086986,2.0,169
0.5,47,Layer 2,0.12926691380133837,2.0,169
0.5,48,Layer 2,0.172355885068451,2.0,169
0.5,49,Layer 2,0.172355885068451,2.0,169
0.5,0,Layer 3,0.8301286347638328,2.0,169
0.5,1,Layer 3,0.7357958353588517,2.0,169
0.5,2,Layer 3,0.15093247904796947,2.0,169
0.5,3,Layer 3,0.9055948742878175,2.0,169
0.5,4,Layer 3,1.037660793454791,2.0,169
0.5,5,Layer 3,0.16979903892896575,2.0,169
0.5,6,Layer 3,0.1320659191669733,2.0,169
0.5,7,Layer 3,0.1320659191669733,2.0,169
0.5,8,Layer 3,0.11319935928597713,2.0,169
0.5,9,Layer 3,0.15093247904796947,2.0,169
0.5,10,Layer 3,0.660329595834867,2.0,169
0.5,11,Layer 3,0.47166399702490497,2.0,169
0.5,12,Layer 3,0.16979903892896575,2.0,169
0.5,13,Layer 3,0.24526527845295054,2.0,169
0.5,14,Layer 3,0.33959807785793156,2.0,169
0.5,15,Layer 3,0.5471302365488897,2.0,169
0.5,16,Layer 3,0.848995194644829,2.0,169
0.5,17,Layer 3,0.773528955120844,2.0,169
0.5,18,Layer 3,0.8112620748828365,2.0,169
0.5,19,Layer 3,0.3395980778579315,2.0,169
0.5,20,Layer 3,0.33959807785793156,2.0,169
0.5,21,Layer 3,0.6037299161918783,2.0,169
0.5,22,Layer 3,0.22639871857195437,2.0,169
0.5,23,Layer 3,0.1320659191669733,2.0,169
0.5,24,Layer 3,0.8301286347638328,2.0,169
0.5,25,Layer 3,0.11319935928597713,2.0,169
0.5,26,Layer 3,0.7923955150018402,2.0,169
0.5,27,Layer 3,0.43393087726291246,2.0,169
0.5,28,Layer 3,0.15093247904796947,2.0,169
0.5,29,Layer 3,0.24526527845295054,2.0,169
0.5,30,Layer 3,0.18866559880996192,2.0,169
0.5,31,Layer 3,0.18866559880996192,2.0,169
0.5,32,Layer 3,0.1320659191669733,2.0,169
0.5,33,Layer 3,0.22639871857195437,2.0,169
0.5,34,Layer 3,0.7546623952398479,2.0,169
0.5,35,Layer 3,0.1320659191669734,2.0,169
0.5,36,Layer 3,0.2075321586909581,2.0,169
0.5,37,Layer 3,0.9999276736927984,2.0,169
0.5,38,Layer 3,0.8301286347638326,2.0,169
0.5,39,Layer 3,0.11319935928597713,2.0,169
0.5,40,Layer 3,1.0376607934547908,2.0,169
0.5,41,Layer 3,0.679196155715863,2.0,169
0.5,42,Layer 3,1.0942604730977794,2.0,169
0.5,43,Layer 3,0.6225964760728746,2.0,169
0.5,44,Layer 3,1.0187942335737947,2.0,169
0.5,45,Layer 3,0.6414630359538707,2.0,169
0.5,46,Layer 3,0.584863356310882,2.0,169
0.5,47,Layer 3,0.11319935928597713,2.0,169
0.5,48,Layer 3,0.1320659191669733,2.0,169
0.5,49,Layer 3,0.2075321586909581,2.0,169
0.5,0,Layer 4,1.0193891991438795,2.0,169
0.5,1,Layer 4,0.7390571693793125,2.0,169
0.5,2,Layer 4,0.17839310985017887,2.0,169
0.5,3,Layer 4,1.503599068737222,2.0,169
0.5,4,Layer 4,1.1722975790154613,2.0,169
0.5,5,Layer 4,0.2293625698073728,2.0,169
0.5,6,Layer 4,0.1529083798715818,2.0,169
0.5,7,Layer 4,0.1529083798715818,2.0,169
0.5,8,Layer 4,0.25484729978596976,2.0,169
0.5,9,Layer 4,0.1529083798715818,2.0,169
0.5,10,Layer 4,1.1468128490368643,2.0,169
0.5,11,Layer 4,0.7135724394007156,2.0,169
0.5,12,Layer 4,0.17839310985017887,2.0,169
0.5,13,Layer 4,0.6116335194863275,2.0,169
0.5,14,Layer 4,0.6371182494649246,2.0,169
0.5,15,Layer 4,0.5861487895077305,2.0,169
0.5,16,Layer 4,1.0448739291224762,2.0,169
0.5,17,Layer 4,1.4526296087800281,2.0,169
0.5,18,Layer 4,0.8919655492508944,2.0,169
0.5,19,Layer 4,0.3822709496789548,2.0,169
0.5,20,Layer 4,0.4077556796575518,2.0,169
0.5,21,Layer 4,0.8409960892937004,2.0,169
0.5,22,Layer 4,0.35678621970035784,2.0,169
0.5,23,Layer 4,0.25484729978596976,2.0,169
0.5,24,Layer 4,0.8919655492508943,2.0,169
0.5,25,Layer 4,0.1529083798715818,2.0,169
0.5,26,Layer 4,0.9174502792294915,2.0,169
0.5,27,Layer 4,0.8155113593151034,2.0,169
0.5,28,Layer 4,0.17839310985017887,2.0,169
0.5,29,Layer 4,0.17839310985017887,2.0,169
0.5,30,Layer 4,0.20387783982877583,2.0,169
0.5,31,Layer 4,0.2293625698073728,2.0,169
0.5,32,Layer 4,0.17839310985017887,2.0,169
0.5,33,Layer 4,0.1529083798715819,2.0,169
0.5,34,Layer 4,0.7645418993579095,2.0,169
0.5,35,Layer 4,0.17839310985017875,2.0,169
0.5,36,Layer 4,0.2293625698073728,2.0,169
0.5,37,Layer 4,0.9684197391866854,2.0,169
0.5,38,Layer 4,0.9174502792294915,2.0,169
0.5,39,Layer 4,0.12742364989298482,2.0,169
0.5,40,Layer 4,0.6626029794435216,2.0,169
0.5,41,Layer 4,1.0958433890796702,2.0,169
0.5,42,Layer 4,0.9684197391866854,2.0,169
0.5,43,Layer 4,0.5351793295505366,2.0,169
0.5,44,Layer 4,1.0703586591010734,2.0,169
0.5,45,Layer 4,0.7390571693793125,2.0,169
0.5,46,Layer 4,0.6116335194863277,2.0,169
0.5,47,Layer 4,0.1529083798715818,2.0,169
0.5,48,Layer 4,0.20387783982877583,2.0,169
0.5,49,Layer 4,0.2293625698073728,2.0,169
0.55,0,Layer 1,0.21272779367227201,2.0,169
0.55,1,Layer 1,0.9040931231071561,2.0,169
0.55,2,Layer 1,0.292500716299374,2.0,169
0.55,3,Layer 1,1.382730658869768,2.0,169
0.55,4,Layer 1,0.505228509971646,2.0,169
0.55,5,Layer 1,0.21272779367227201,2.0,169
0.55,6,Layer 1,0.23931876788130602,2.0,169
0.55,7,Layer 1,1.010457019943292,2.0,169
0.55,8,Layer 1,1.622049426751074,2.0,169
0.55,9,Layer 1,1.435912607287836,2.0,169
0.55,10,Layer 1,1.542276504123972,2.0,169
0.55,11,Layer 1,0.186136819463238,2.0,169
0.55,12,Layer 1,0.319091690508408,2.0,169
0.55,13,Layer 1,1.010457019943292,2.0,169
0.55,14,Layer 1,0.292500716299374,2.0,169
0.55,15,Layer 1,0.21272779367227201,2.0,169
0.55,16,Layer 1,0.345682664717442,2.0,169
0.55,17,Layer 1,0.186136819463238,2.0,169
0.55,18,Layer 1,0.9306840973161901,2.0,169
0.55,19,Layer 1,0.23931876788130602,2.0,169
0.55,20,Layer 1,0.21272779367227201,2.0,169
0.55,21,Layer 1,0.53181948418068,2.0,169
0.55,22,Layer 1,0.292500716299374,2.0,169
0.55,23,Layer 1,1.542276504123972,2.0,169
0.55,24,Layer 1,0.21272779367227201,2.0,169
0.55,25,Layer 1,0.345682664717442,2.0,169
0.55,26,Layer 1,0.345682664717442,2.0,169
0.55,27,Layer 1,0.319091690508408,2.0,169
0.55,28,Layer 1,1.356139684660734,2.0,169
0.55,29,Layer 1,0.372273638926476,2.0,169
0.55,30,Layer 1,0.372273638926476,2.0,169
0.55,31,Layer 1,0.23931876788130602,2.0,169
0.55,32,Layer 1,1.382730658869768,2.0,169
0.55,33,Layer 1,0.8775021488981221,2.0,169
0.55,34,Layer 1,0.611592406807782,2.0,169
0.55,35,Layer 1,1.6752313751691421,2.0,169
0.55,36,Layer 1,0.26590974209034,2.0,169
0.55,37,Layer 1,0.45204656155357803,2.0,169
0.55,38,Layer 1,0.9572750715252241,2.0,169
0.55,39,Layer 1,0.23931876788130602,2.0,169
0.55,40,Layer 1,0.9040931231071561,2.0,169
0.55,41,Layer 1,0.505228509971646,2.0,169
0.55,42,Layer 1,0.53181948418068,2.0,169
0.55,43,Layer 1,0.159545845254204,2.0,169
0.55,44,Layer 1,0.505228509971646,2.0,169
0.55,45,Layer 1,0.79772922627102,2.0,169
0.55,46,Layer 1,1.542276504123972,2.0,169
0.55,47,Layer 1,1.06363896836136,2.0,169
0.55,48,Layer 1,1.116820916779428,2.0,169
0.55,49,Layer 1,0.23931876788130602,2.0,169
0.55,0,Layer 2,0.15468213505957185,2.0,169
0.55,1,Layer 2,0.657399074003181,2.0,169
0.55,2,Layer 2,0.21268793570691147,2.0,169
0.55,3,Layer 2,0.5993932733558415,2.0,169
0.55,4,Layer 2,0.29002900323669756,2.0,169
0.55,5,Layer 2,0.11601160129467891,2.0,169
0.55,6,Layer 2,0.1740174019420183,2.0,169
0.55,7,Layer 2,0.6187285402382879,2.0,169
0.55,8,Layer 2,0.9280928103574319,2.0,169
0.55,9,Layer 2,0.5220522058260554,2.0,169
0.55,10,Layer 2,0.541387472708502,2.0,169
0.55,11,Layer 2,0.15468213505957207,2.0,169
0.55,12,Layer 2,0.15468213505957196,2.0,169
0.55,13,Layer 2,0.8120812090627529,2.0,169
0.55,14,Layer 2,0.1933526688244649,2.0,169
0.55,15,Layer 2,0.13534686817712538,2.0,169
0.55,16,Layer 2,0.21268793570691158,2.0,169
0.55,17,Layer 2,0.13534686817712538,2.0,169
0.55,18,Layer 2,1.1407807460643433,2.0,169
0.55,19,Layer 2,0.270693736354251,2.0,169
0.55,20,Layer 2,0.15468213505957185,2.0,169
0.55,21,Layer 2,0.5220522058260554,2.0,169
0.55,22,Layer 2,0.21268793570691158,2.0,169
0.55,23,Layer 2,0.5993932733558414,2.0,169
0.55,24,Layer 2,0.1740174019420183,2.0,169
0.55,25,Layer 2,0.15468213505957196,2.0,169
0.55,26,Layer 2,0.11601160129467891,2.0,169
0.55,27,Layer 2,0.21268793570691158,2.0,169
0.55,28,Layer 2,0.6573990740031809,2.0,169
0.55,29,Layer 2,0.11601160129467891,2.0,169
0.55,30,Layer 2,0.2513584694718045,2.0,169
0.55,31,Layer 2,0.15468213505957185,2.0,169
0.55,32,Layer 2,0.48338167206116256,2.0,169
0.55,33,Layer 2,0.29002900323669756,2.0,169
0.55,34,Layer 2,1.1021102122994502,2.0,169
0.55,35,Layer 2,0.6960696077680739,2.0,169
0.55,36,Layer 2,0.3093642701191438,2.0,169
0.55,37,Layer 2,0.5220522058260554,2.0,169
0.55,38,Layer 2,0.3286995370015904,2.0,169
0.55,39,Layer 2,0.15468213505957185,2.0,169
0.55,40,Layer 2,0.36737007076648337,2.0,169
0.55,41,Layer 2,0.6187285402382879,2.0,169
0.55,42,Layer 2,0.15468213505957207,2.0,169
0.55,43,Layer 2,0.11601160129467913,2.0,169
0.55,44,Layer 2,0.17401740194201853,2.0,169
0.55,45,Layer 2,0.36737007076648354,2.0,169
0.55,46,Layer 2,0.8700870097100923,2.0,169
0.55,47,Layer 2,0.34803480388403696,2.0,169
0.55,48,Layer 2,0.7154048746505204,2.0,169
0.55,49,Layer 2,0.1740174019420183,2.0,169
0.55,0,Layer 3,0.11162559669009242,2.0,169
0.55,1,Layer 3,0.5767322495654776,2.0,169
0.55,2,Layer 3,0.20464692726516953,2.0,169
0.55,3,Layer 3,0.7813791768306473,2.0,169
0.55,4,Layer 3,0.31627252395526195,2.0,169
0.55,5,Layer 3,0.14883412892012327,2.0,169
0.55,6,Layer 3,0.1674383950351387,2.0,169
0.55,7,Layer 3,0.7441706446006163,2.0,169
0.55,8,Layer 3,1.0604431685558784,2.0,169
0.55,9,Layer 3,0.5023151851054161,2.0,169
0.55,10,Layer 3,0.5767322495654776,2.0,169
0.55,11,Layer 3,0.1488341289201235,2.0,169
0.55,12,Layer 3,0.20464692726516953,2.0,169
0.55,13,Layer 3,0.911609039635755,2.0,169
0.55,14,Layer 3,0.2604597256102156,2.0,169
0.55,15,Layer 3,0.11162559669009242,2.0,169
0.55,16,Layer 3,0.20464692726516953,2.0,169
0.55,17,Layer 3,0.093021330575077,2.0,169
0.55,18,Layer 3,0.7441706446006163,2.0,169
0.55,19,Layer 3,0.11162559669009253,2.0,169
0.55,20,Layer 3,0.13022986280510784,2.0,169
0.55,21,Layer 3,0.5209194512204314,2.0,169
0.55,22,Layer 3,0.20464692726516953,2.0,169
0.55,23,Layer 3,0.7255663784856009,2.0,169
0.55,24,Layer 3,0.11162559669009242,2.0,169
0.55,25,Layer 3,0.18604266115015422,2.0,169
0.55,26,Layer 3,0.1674383950351387,2.0,169
0.55,27,Layer 3,0.22325119338018484,2.0,169
0.55,28,Layer 3,0.7069621123705855,2.0,169
0.55,29,Layer 3,0.22325119338018484,2.0,169
0.55,30,Layer 3,0.24185545949520026,2.0,169
0.55,31,Layer 3,0.13022986280510784,2.0,169
0.55,32,Layer 3,0.4651066528753851,2.0,169
0.55,33,Layer 3,0.2604597256102157,2.0,169
0.55,34,Layer 3,0.9674218379808013,2.0,169
0.55,35,Layer 3,0.7069621123705855,2.0,169
0.55,36,Layer 3,0.1674383950351387,2.0,169
0.55,37,Layer 3,0.5209194512204314,2.0,169
0.55,38,Layer 3,0.33487679007027726,2.0,169
0.55,39,Layer 3,0.11162559669009242,2.0,169
0.55,40,Layer 3,0.29766825784024653,2.0,169
0.55,41,Layer 3,0.6697535801405547,2.0,169
0.55,42,Layer 3,0.18604266115015422,2.0,169
0.55,43,Layer 3,0.11162559669009264,2.0,169
0.55,44,Layer 3,0.2790639917252311,2.0,169
0.55,45,Layer 3,0.5767322495654776,2.0,169
0.55,46,Layer 3,1.004630370210832,2.0,169
0.55,47,Layer 3,0.372085322300308,2.0,169
0.55,48,Layer 3,0.48371091899040053,2.0,169
0.55,49,Layer 3,0.1674383950351387,2.0,169
0.55,0,Layer 4,0.13356102061441477,2.0,169
0.55,1,Layer 4,0.5787644226624646,2.0,169
0.55,2,Layer 4,0.2003415309216222,2.0,169
0.55,3,Layer 4,0.8013661236864895,2.0,169
0.55,4,Layer 4,0.40068306184324465,2.0,169
0.55,5,Layer 4,0.13356102061441477,2.0,169
0.55,6,Layer 4,0.22260170102402466,2.0,169
0.55,7,Layer 4,0.6455449329696721,2.0,169
0.55,8,Layer 4,1.0684881649153193,2.0,169
0.55,9,Layer 4,0.6232847628672696,2.0,169
0.55,10,Layer 4,0.7568457834816844,2.0,169
0.55,11,Layer 4,0.17808136081921977,2.0,169
0.55,12,Layer 4,0.22260170102402488,2.0,169
0.55,13,Layer 4,1.2910898659393442,2.0,169
0.55,14,Layer 4,0.2003415309216222,2.0,169
0.55,15,Layer 4,0.13356102061441477,2.0,169
0.55,16,Layer 4,0.2448618711264272,2.0,169
0.55,17,Layer 4,0.13356102061441477,2.0,169
0.55,18,Layer 4,0.8013661236864894,2.0,169
0.55,19,Layer 4,0.13356102061441488,2.0,169
0.55,20,Layer 4,0.13356102061441477,2.0,169
0.55,21,Layer 4,0.6010245927648671,2.0,169
0.55,22,Layer 4,0.26712204122882965,2.0,169
0.55,23,Layer 4,0.6010245927648672,2.0,169
0.55,24,Layer 4,0.17808136081921977,2.0,169
0.55,25,Layer 4,0.20034153092162232,2.0,169
0.55,26,Layer 4,0.15582119071681722,2.0,169
0.55,27,Layer 4,0.22260170102402488,2.0,169
0.55,28,Layer 4,0.8236262937888921,2.0,169
0.55,29,Layer 4,0.22260170102402466,2.0,169
0.55,30,Layer 4,0.20034153092162232,2.0,169
0.55,31,Layer 4,0.15582119071681722,2.0,169
0.55,32,Layer 4,0.44520340204804976,2.0,169
0.55,33,Layer 4,0.31164238143363476,2.0,169
0.55,34,Layer 4,0.9349271443009044,2.0,169
0.55,35,Layer 4,0.7568457834816845,2.0,169
0.55,36,Layer 4,0.15582119071681744,2.0,169
0.55,37,Layer 4,0.5565042525600622,2.0,169
0.55,38,Layer 4,0.3339025515360373,2.0,169
0.55,39,Layer 4,0.15582119071681722,2.0,169
0.55,40,Layer 4,0.35616272163843976,2.0,169
0.55,41,Layer 4,0.48972374225285464,2.0,169
0.55,42,Layer 4,0.20034153092162232,2.0,169
0.55,43,Layer 4,0.13356102061441488,2.0,169
0.55,44,Layer 4,0.20034153092162232,2.0,169
0.55,45,Layer 4,1.1575288453249293,2.0,169
0.55,46,Layer 4,0.8904068040960993,2.0,169
0.55,47,Layer 4,0.35616272163843976,2.0,169
0.55,48,Layer 4,0.7123254432768795,2.0,169
0.55,49,Layer 4,0.22260170102402466,2.0,169
0.6,0,Layer 1,0.2710479805265744,2.0,169
0.6,1,Layer 1,0.2439431824739169,2.0,169
0.6,2,Layer 1,0.2439431824739169,2.0,169
0.6,3,Layer 1,0.21683838442125936,2.0,169
0.6,4,Layer 1,1.3281351045802137,2.0,169
0.6,5,Layer 1,0.40657197078986135,2.0,169
0.6,6,Layer 1,0.48788636494783366,2.0,169
0.6,7,Layer 1,0.6234103552111208,2.0,169
0.6,8,Layer 1,0.32525757663188903,2.0,169
0.6,9,Layer 1,1.219715912369584,2.0,169
0.6,10,Layer 1,0.7589343454744079,2.0,169
0.6,11,Layer 1,1.2468207104222415,2.0,169
0.6,12,Layer 1,0.4065719707898613,2.0,169
0.6,13,Layer 1,0.5420959610531484,2.0,169
0.6,14,Layer 1,0.2981527785792317,2.0,169
0.6,15,Layer 1,1.5720782870541306,2.0,169
0.6,16,Layer 1,0.9486679318430099,2.0,169
0.6,17,Layer 1,0.21683838442125936,2.0,169
0.6,18,Layer 1,0.2710479805265741,2.0,169
0.6,19,Layer 1,1.0570871240536395,2.0,169
0.6,20,Layer 1,0.2981527785792316,2.0,169
0.6,21,Layer 1,0.4065719707898612,2.0,169
0.6,22,Layer 1,0.37946717273720376,2.0,169
0.6,23,Layer 1,0.2439431824739169,2.0,169
0.6,24,Layer 1,0.32525757663188903,2.0,169
0.6,25,Layer 1,0.6505151532637782,2.0,169
0.6,26,Layer 1,1.3552399026328712,2.0,169
0.6,27,Layer 1,0.32525757663188903,2.0,169
0.6,28,Layer 1,0.7318295474217504,2.0,169
0.6,29,Layer 1,1.3010303065275561,2.0,169
0.6,30,Layer 1,0.2710479805265742,2.0,169
0.6,31,Layer 1,0.6505151532637782,2.0,169
0.6,32,Layer 1,1.1926111143169265,2.0,169
0.6,33,Layer 1,0.32525757663188914,2.0,169
0.6,34,Layer 1,0.514991163000491,2.0,169
0.6,35,Layer 1,0.9215631337903524,2.0,169
0.6,36,Layer 1,0.2981527785792317,2.0,169
0.6,37,Layer 1,0.4336767688425187,2.0,169
0.6,38,Layer 1,1.0028775279483244,2.0,169
0.6,39,Layer 1,1.5720782870541306,2.0,169
0.6,40,Layer 1,0.9757727298956672,2.0,169
0.6,41,Layer 1,0.2981527785792316,2.0,169
0.6,42,Layer 1,0.32525757663188903,2.0,169
0.6,43,Layer 1,0.7589343454744077,2.0,169
0.6,44,Layer 1,0.8673535376850376,2.0,169
0.6,45,Layer 1,1.0841919221062968,2.0,169
0.6,46,Layer 1,1.5720782870541306,2.0,169
0.6,47,Layer 1,0.2439431824739169,2.0,169
0.6,48,Layer 1,0.4065719707898612,2.0,169
0.6,49,Layer 1,0.7589343454744079,2.0,169
0.6,0,Layer 2,0.19406037204023951,2.0,169
0.6,1,Layer 2,0.21562263560026618,2.0,169
0.6,2,Layer 2,0.17249810848021296,2.0,169
0.6,3,Layer 2,0.1509358449201863,2.0,169
0.6,4,Layer 2,0.884052805961091,2.0,169
0.6,5,Layer 2,0.6037433796807451,2.0,169
0.6,6,Layer 2,0.5821811161207184,2.0,169
0.6,7,Layer 2,1.1212377051213838,2.0,169
0.6,8,Layer 2,0.17249810848021296,2.0,169
0.6,9,Layer 2,0.7546792246009313,2.0,169
0.6,10,Layer 2,0.3449962169604257,2.0,169
0.6,11,Layer 2,0.28030942628034594,2.0,169
0.6,12,Layer 2,0.21562263560026618,2.0,169
0.6,13,Layer 2,0.6037433796807451,2.0,169
0.6,14,Layer 2,0.17249810848021296,2.0,169
0.6,15,Layer 2,0.6037433796807451,2.0,169
0.6,16,Layer 2,0.7762414881609581,2.0,169
0.6,17,Layer 2,0.17249810848021296,2.0,169
0.6,18,Layer 2,0.3449962169604258,2.0,169
0.6,19,Layer 2,1.1859244958014634,2.0,169
0.6,20,Layer 2,0.21562263560026618,2.0,169
0.6,21,Layer 2,0.23718489916029284,2.0,169
0.6,22,Layer 2,0.4959320618806121,2.0,169
0.6,23,Layer 2,0.17249810848021296,2.0,169
0.6,24,Layer 2,0.19406037204023951,2.0,169
0.6,25,Layer 2,0.5821811161207184,2.0,169
0.6,26,Layer 2,0.9271773330811441,2.0,169
0.6,27,Layer 2,0.23718489916029284,2.0,169
0.6,28,Layer 2,0.8624905424010645,2.0,169
0.6,29,Layer 2,0.4528075347605589,2.0,169
0.6,30,Layer 2,0.32343395340039915,2.0,169
0.6,31,Layer 2,0.6468679068007983,2.0,169
0.6,32,Layer 2,0.4096830076405056,2.0,169
0.6,33,Layer 2,0.23718489916029273,2.0,169
0.6,34,Layer 2,0.6253056432407718,2.0,169
0.6,35,Layer 2,0.3018716898403726,2.0,169
0.6,36,Layer 2,0.23718489916029273,2.0,169
0.6,37,Layer 2,0.5821811161207184,2.0,169
0.6,38,Layer 2,0.884052805961091,2.0,169
0.6,39,Layer 2,0.6037433796807451,2.0,169
0.6,40,Layer 2,0.3018716898403725,2.0,169
0.6,41,Layer 2,0.1509358449201863,2.0,169
0.6,42,Layer 2,0.1509358449201863,2.0,169
0.6,43,Layer 2,0.5821811161207185,2.0,169
0.6,44,Layer 2,1.0996754415613572,2.0,169
0.6,45,Layer 2,0.49593206188061206,2.0,169
0.6,46,Layer 2,0.5390565890006652,2.0,169
0.6,47,Layer 2,0.1509358449201863,2.0,169
0.6,48,Layer 2,0.36655848052045237,2.0,169
0.6,49,Layer 2,0.4743697983205854,2.0,169
0.6,0,Layer 3,0.18581599164021212,2.0,169
0.6,1,Layer 3,0.14865279331216985,2.0,169
0.6,2,Layer 3,0.14865279331216974,2.0,169
0.6,3,Layer 3,0.1300711941481485,2.0,169
0.6,4,Layer 3,0.9848247556931246,2.0,169
0.6,5,Layer 3,0.6689375699047638,2.0,169
0.6,6,Layer 3,0.594611173248679,2.0,169
0.6,7,Layer 3,1.0591511523492092,2.0,169
0.6,8,Layer 3,0.16723439247619099,2.0,169
0.6,9,Layer 3,0.7246823673968276,2.0,169
0.6,10,Layer 3,0.3530503841164031,2.0,169
0.6,11,Layer 3,0.6131927724127002,2.0,169
0.6,12,Layer 3,0.18581599164021223,2.0,169
0.6,13,Layer 3,0.18581599164021223,2.0,169
0.6,14,Layer 3,0.1300711941481485,2.0,169
0.6,15,Layer 3,0.6317743715767214,2.0,169
0.6,16,Layer 3,0.7432639665608487,2.0,169
0.6,17,Layer 3,0.1300711941481485,2.0,169
0.6,18,Layer 3,0.20439759080423348,2.0,169
0.6,19,Layer 3,0.9662431565291033,2.0,169
0.6,20,Layer 3,0.20439759080423348,2.0,169
0.6,21,Layer 3,0.22297918996825472,2.0,169
0.6,22,Layer 3,0.20439759080423348,2.0,169
0.6,23,Layer 3,0.1300711941481485,2.0,169
0.6,24,Layer 3,0.18581599164021223,2.0,169
0.6,25,Layer 3,0.594611173248679,2.0,169
0.6,26,Layer 3,0.8175903632169335,2.0,169
0.6,27,Layer 3,0.20439759080423348,2.0,169
0.6,28,Layer 3,0.8361719623809547,2.0,169
0.6,29,Layer 3,0.33446878495238197,2.0,169
0.6,30,Layer 3,0.22297918996825472,2.0,169
0.6,31,Layer 3,0.6689375699047639,2.0,169
0.6,32,Layer 3,0.33446878495238186,2.0,169
0.6,33,Layer 3,0.20439759080423325,2.0,169
0.6,34,Layer 3,0.40879518160846695,2.0,169
0.6,35,Layer 3,0.33446878495238197,2.0,169
0.6,36,Layer 3,0.185815991640212,2.0,169
0.6,37,Layer 3,0.5574479749206366,2.0,169
0.6,38,Layer 3,0.6317743715767214,2.0,169
0.6,39,Layer 3,0.594611173248679,2.0,169
0.6,40,Layer 3,0.2973055866243396,2.0,169
0.6,41,Layer 3,0.16723439247619087,2.0,169
0.6,42,Layer 3,0.14865279331216974,2.0,169
0.6,43,Layer 3,0.3902135824444457,2.0,169
0.6,44,Layer 3,0.6503559707407426,2.0,169
0.6,45,Layer 3,0.4831215782645517,2.0,169
0.6,46,Layer 3,0.5574479749206365,2.0,169
0.6,47,Layer 3,0.1300711941481485,2.0,169
0.6,48,Layer 3,0.2601423882962971,2.0,169
0.6,49,Layer 3,0.3530503841164032,2.0,169
0.6,0,Layer 4,0.1779130278720651,2.0,169
0.6,1,Layer 4,0.2001521563560733,2.0,169
0.6,2,Layer 4,0.2668695418080975,2.0,169
0.6,3,Layer 4,0.17791302787206498,2.0,169
0.6,4,Layer 4,0.9785216532963581,2.0,169
0.6,5,Layer 4,0.644934726036236,2.0,169
0.6,6,Layer 4,0.5559782121002035,2.0,169
0.6,7,Layer 4,1.111956424200407,2.0,169
0.6,8,Layer 4,0.24463041332408952,2.0,169
0.6,9,Layer 4,0.6894129830042524,2.0,169
0.6,10,Layer 4,0.33358692726012196,2.0,169
0.6,11,Layer 4,0.6004564690682198,2.0,169
0.6,12,Layer 4,0.2001521563560733,2.0,169
0.6,13,Layer 4,0.6226955975522279,2.0,169
0.6,14,Layer 4,0.13343477090404865,2.0,169
0.6,15,Layer 4,0.7783694969402849,2.0,169
0.6,16,Layer 4,0.800608625424293,2.0,169
0.6,17,Layer 4,0.15567389938805687,2.0,169
0.6,18,Layer 4,0.3558260557441302,2.0,169
0.6,19,Layer 4,0.7561303684562768,2.0,169
0.6,20,Layer 4,0.1779130278720651,2.0,169
0.6,21,Layer 4,0.5782173405842116,2.0,169
0.6,22,Layer 4,0.4225434411961546,2.0,169
0.6,23,Layer 4,0.15567389938805687,2.0,169
0.6,24,Layer 4,0.24463041332408964,2.0,169
0.6,25,Layer 4,0.5782173405842116,2.0,169
0.6,26,Layer 4,0.9562825248123501,2.0,169
0.6,27,Layer 4,0.2001521563560733,2.0,169
0.6,28,Layer 4,0.8228477539083012,2.0,169
0.6,29,Layer 4,0.3558260557441303,2.0,169
0.6,30,Layer 4,0.2001521563560733,2.0,169
0.6,31,Layer 4,0.6671738545202441,2.0,169
0.6,32,Layer 4,0.26686954180809774,2.0,169
0.6,33,Layer 4,0.2223912848400813,2.0,169
0.6,34,Layer 4,0.1779130278720652,2.0,169
0.6,35,Layer 4,0.26686954180809763,2.0,169
