epsilon,run,layer,fc_state_mean,fc_state_std,fc_state_width_p95_p05,fcv_from_fc_state
0.15,5,Layer 4,0.8345613609115947,0.19935339629426513,0.549895437964936,0.19876271826616534
0.15,6,Layer 1,0.08265951066693342,0.4741025067612593,1.3498132157606917,0.47269775550536647
0.15,6,Layer 2,0.627469811236728,0.20810659039818638,0.6027497520894151,0.20748997692314167
0.15,6,Layer 3,0.5793476263480897,0.2284912105049385,0.6809804315387354,0.22781419802274352
0.15,6,Layer 4,0.5961878041540151,0.22172770464476135,0.6455524837463911,0.22107073222397874
0.15,7,Layer 1,0.7693738313710219,0.28871925574219537,0.9018357249172486,0.28786378940038043
0.15,7,Layer 2,0.915657423775453,0.10314306811099097,0.3035429607307669,0.10283745834854661
0.15,7,Layer 3,0.8942410407970677,0.1325011909617495,0.3852833361156338,0.1321085939774341
0.15,7,Layer 4,0.8916574719376577,0.13299227425182175,0.3762759695795186,0.13259822220270784
0.15,8,Layer 1,0.10053527543514047,0.5030246554069265,1.4063271719377637,0.5015342087074244
0.15,8,Layer 2,0.6278487240209133,0.1915630352417677,0.5421584514662205,0.19099543981567133
0.15,8,Layer 3,0.6213506646905517,0.20239777206678267,0.5553779308585427,0.20179807364619634
0.15,8,Layer 4,0.6236706846313009,0.20135290435279407,0.549571029522878,0.20075630184335042
0.15,9,Layer 1,0.9356966296768506,0.07378360114129859,0.1882968208069905,0.07356498258330868
0.15,9,Layer 2,0.9425691542028602,0.08685668282162262,0.2397318557605167,0.08659932912166038
0.15,9,Layer 3,0.9578304286634457,0.0605302264103772,0.14044894664337282,0.06035087719716519
0.15,9,Layer 4,0.9571559662307334,0.058299561911517875,0.13827701960807293,0.058126822089126576
0.15,10,Layer 1,0.8774712203371502,0.14645911721932345,0.42386357715484135,0.14602516332556265
0.15,10,Layer 2,0.9265372247758614,0.09626911257310485,0.2586860119749581,0.09598387013109667
0.15,10,Layer 3,0.9473631053744014,0.0625342693234595,0.1622224948586133,0.06234898219226801
0.15,10,Layer 4,0.940351975633045,0.06923834063272251,0.18874442091667953,0.06903318954287868
0.15,11,Layer 1,0.5658923642893808,0.33574308667175,0.9635527611196166,0.3347482901542597
0.15,11,Layer 2,0.7775301289418505,0.19660697316973072,0.5816289463351758,0.1960244327095163
0.15,11,Layer 3,0.8151196360401044,0.15042405848322268,0.4056652391826563,0.14997835658952394
0.15,11,Layer 4,0.8059412649278336,0.16115903675489793,0.46104737952623986,0.16068152744825773
0.15,12,Layer 1,0.5523446807526065,0.29335969834404585,0.8496958516321879,0.2924904825124478
0.15,12,Layer 2,0.8411828324325534,0.10700485952099287,0.3113011475865102,0.10668780738847913
0.15,12,Layer 3,0.8166846266848429,0.12968066679520618,0.38448172618668863,0.12929642693790178
0.15,12,Layer 4,0.8291448371718252,0.11545820816626784,0.3370081282533366,0.11511610901975058
0.15,13,Layer 1,0.9090016672990279,0.1282321340972249,0.37452634552506525,0.1278521861980892
0.15,13,Layer 2,0.9659336846744345,0.045943491903673174,0.13540063825997495,0.04580736273955488
0.15,13,Layer 3,0.9634978140969316,0.05084890951745421,0.14778349951067737,0.05069824575068066
0.15,13,Layer 4,0.947493777566239,0.07779393825332803,0.24181195201966565,0.07756343718888788
0.15,14,Layer 1,0.7956264806138358,0.21901522717918248,0.6432446281108676,0.2183662917463341
0.15,14,Layer 2,0.8850334295777356,0.11244322472681208,0.33090169253571977,0.1121100588841957
0.15,14,Layer 3,0.8938533047040723,0.10549972339393575,0.3093210553291924,0.10518713093382327
0.15,14,Layer 4,0.7920742022957276,0.2098065934226632,0.5972671865538639,0.2091849428905484
0.15,15,Layer 1,0.6628693441771454,0.25685580458320434,0.7481662172758387,0.25609474867456444
0.15,15,Layer 2,0.6910522232231525,0.26221596125471414,0.7449412927810255,0.26143902336547153
0.15,15,Layer 3,0.6817962331830466,0.23631098983841048,0.7002553842652802,0.23561080758874364
0.15,15,Layer 4,0.6823759671281631,0.26785964763836967,0.765521030643661,0.26706598767864165
0.15,16,Layer 1,0.9034161482377052,0.11101055867519988,0.321076343962305,0.11068163777836333
0.15,16,Layer 2,0.9067509343546701,0.1372085852326619,0.40022893531534387,0.13680204038281157
0.15,16,Layer 3,0.9473175197905461,0.06718802381792452,0.18907404945927553,0.0669889477542185
0.15,16,Layer 4,0.9255651288588883,0.09936262415104548,0.28503763827482986,0.0990682157286591
0.15,17,Layer 1,0.7297746023678149,0.22983566179904716,0.6538664069769183,0.2291546657487061
0.15,17,Layer 2,0.721909275982012,0.28530267726901537,0.772388648447929,0.2844573341449278
0.15,17,Layer 3,0.8350000414949769,0.15645467280928788,0.4448867912591389,0.15599110238942113
0.15,17,Layer 4,0.7993515593230276,0.19614111217846875,0.5297950115745451,0.19555995205015142
0.15,18,Layer 1,0.8026108961320755,0.2547080854481166,0.7604694904004574,0.2539533931657163
0.15,18,Layer 2,0.9288953621179442,0.08950468192766896,0.25377782832228735,0.08923948228718384
0.15,18,Layer 3,0.898891208142753,0.13431387489521035,0.40091737869153077,0.133915906983731
0.15,18,Layer 4,0.9195168635244813,0.10106137127196714,0.28700854703712986,0.1007619295137145
0.15,19,Layer 1,0.8811285002560619,0.13097455499310576,0.3893292257263756,0.13058648138456594
0.15,19,Layer 2,0.9290318824161623,0.08351141695814511,0.22599652590339003,0.08326397517882451
0.15,19,Layer 3,0.9239632309928826,0.0931329655609763,0.2725144831759293,0.09285701542683643
0.15,19,Layer 4,0.8928543758539704,0.13850027094874398,0.37917160050275767,0.1380898988735448
0.15,20,Layer 1,0.7083689745576383,0.27899692873412574,0.8428953156141237,0.2781702693504686
0.15,20,Layer 2,0.7605954486065118,0.24785589757170512,0.7016680162748103,0.24712150811282452
0.15,20,Layer 3,0.7588171437450496,0.2536856902680999,0.7473069655730193,0.25293402731141007
0.15,20,Layer 4,0.7132417704175178,0.2883098239060398,0.8501280414708442,0.2874555706982578
0.15,21,Layer 1,0.27113419724764753,0.3694839074897141,1.1039271950304703,0.3683891379500546
0.15,21,Layer 2,0.6265852611706346,0.23923221641662396,0.7207175884321144,0.23852337866177414
0.15,21,Layer 3,0.6300250749596148,0.23552063281506386,0.7296299289436295,0.23482279236913195
0.15,21,Layer 4,0.6247372975471969,0.2569825485826372,0.8234725608199506,0.2562211171353957
0.15,22,Layer 1,0.7292559327086084,0.2686330920287776,0.7915986352872808,0.2678371403769297
0.15,22,Layer 2,0.8213284053584536,0.16982557697751877,0.5032270683039188,0.1693223889767389
0.15,22,Layer 3,0.8515453320733479,0.1524418549706493,0.4740946593181007,0.1519901744075501
0.15,22,Layer 4,0.8586901036526178,0.13917429049347835,0.4075443394527798,0.13876192131894205
0.15,23,Layer 1,0.6743147344551799,0.3430603500526272,0.9657314137008325,0.34204387270709347
0.15,23,Layer 2,0.8292422103079127,0.16839298810201628,0.47327990977175527,0.16789404481834574
0.15,23,Layer 3,0.8370208027490926,0.16340007794467523,0.48481403220439545,0.16291592850139594
0.15,23,Layer 4,0.7576427810504213,0.2158975032987999,0.6884850710979171,0.2152578055866428
0.15,24,Layer 1,0.08475460378202329,0.5136395981854107,1.4325750934310086,0.5121176997344694
0.15,24,Layer 2,0.5656249605582782,0.2834493057359036,0.8039624885392715,0.28260945409509586
0.15,24,Layer 3,0.5391394175449515,0.29130643533464107,0.8515607697938695,0.2904433032586656
0.15,24,Layer 4,0.4909808811911242,0.3100570839040325,0.9082147435899013,0.309138394228696
0.15,25,Layer 1,0.49136106161477977,0.3199129119213654,0.9547908759931911,0.3189650197284557
0.15,25,Layer 2,0.7215555709025172,0.23783770058537673,0.6818380279447509,0.23713299473836832
0.15,25,Layer 3,0.77537086121274,0.16887814657277994,0.5034291432229812,0.1683777657793697
0.15,25,Layer 4,0.7584720419077889,0.19304807201290927,0.5753368842775286,0.19247607646818954
0.15,26,Layer 1,0.2646986700593423,0.3840178706901163,1.116568773237977,0.38288003746113286
0.15,26,Layer 2,0.6305791047603528,0.2411339252025522,0.7151366476935693,0.24041945274261792
0.15,26,Layer 3,0.6217034791946017,0.24726858010992267,0.7404360678522411,0.24653593085475387
0.15,26,Layer 4,0.6290435704377787,0.2480765452194537,0.7586912776412261,0.2473415019883279
0.15,27,Layer 1,0.8182971306558398,0.17570624467084708,0.4883980861228166,0.17518563243119506
0.15,27,Layer 2,0.785832704499158,0.24400554478129727,0.6966717502552078,0.24328256380020538
0.15,27,Layer 3,0.8701775088554259,0.13979159749750628,0.4018373360363299,0.13937739926115988
0.15,27,Layer 4,0.751159589766554,0.2876311815967034,0.7750064351409232,0.28677893918536884
0.15,28,Layer 1,0.55161708918352,0.4403476661864145,1.1880154607787268,0.43904292949280244
0.15,28,Layer 2,0.7517698699479057,0.2735132689183261,0.7717349814738605,0.27270285745131845
0.15,28,Layer 3,0.7289031160038981,0.29170417774215285,0.8201980919374767,0.2908398671675646
0.15,28,Layer 4,0.7038894319498314,0.308955966420442,0.883538408463163,0.3080405393225986
0.15,29,Layer 1,0.31901977352668776,0.46470809432296956,1.2908966170639355,0.4633311784243735
0.15,29,Layer 2,0.687035142172746,0.1964502975222715,0.5667380080560075,0.19586822128721815
0.15,29,Layer 3,0.6897816759612134,0.19804492538753113,0.5664901511391119,0.19745812431878787
0.15,29,Layer 4,0.47146276784108215,0.36893625151677834,1.1510767714245345,0.3678431046650498
0.15,30,Layer 1,0.9038227429189194,0.11719482476988703,0.3447277738908904,0.11684758008138224
0.15,30,Layer 2,0.9346729879087894,0.09052675536248703,0.28035488263555375,0.09025852734961255
0.15,30,Layer 3,0.9262018670236655,0.10511060396945998,0.3068237126815899,0.10479916445832464
0.15,30,Layer 4,0.9168596383881036,0.11956544571129324,0.35431107592710387,0.11921117694530055
0.15,31,Layer 1,-0.24547847913937956,0.3311456784763029,0.9927206638701127,0.33016450393896307
0.15,31,Layer 2,0.4141589198714328,0.14783662143698323,0.5119520122618108,0.1473985860402728
0.15,31,Layer 3,0.31182297957655236,0.21208263014727774,0.6657214073214269,0.21145423578782224
0.15,31,Layer 4,0.3874032940960456,0.14603093416719146,0.48948009974357654,0.14559824896674406
0.15,32,Layer 1,0.5377083134307379,0.43544464343514927,1.2289263574776257,0.43415443424828776
0.15,32,Layer 2,0.7841276713342609,0.19598719849328822,0.5402052412186502,0.19540649440652194
0.15,32,Layer 3,0.8197125525409555,0.1623183552028917,0.45973883905268154,0.16183741087107748
0.15,32,Layer 4,0.8174270168365327,0.16137506588804545,0.46163599719850545,0.16089691649367788
0.15,33,Layer 1,0.5967233282931851,0.38332889302380313,1.0940721860991203,0.3821931012146145
0.15,33,Layer 2,0.8525495756947172,0.1402268538150893,0.39793406341232995,0.13981136592755977
0.15,33,Layer 3,0.8210796196547501,0.17396755739857506,0.4831984330126489,0.17345209683623855
0.15,33,Layer 4,0.8246643924246665,0.16755219633147084,0.4701067340386376,0.1670557442881519
0.15,34,Layer 1,-0.03311115528114914,0.26840731184329386,0.85891667245131,0.2676120291712438
0.15,34,Layer 2,0.23404460832887916,0.2939940767601067,0.8812831593431985,0.2931229812846258
0.15,34,Layer 3,0.3795483758000317,0.20888614259590502,0.6413299154071344,0.20826721933149378
0.15,34,Layer 4,0.2905419053756527,0.2595989137410493,0.8049032696316845,0.25882973008370613
0.15,35,Layer 1,-0.10496074265109276,0.2704387658746627,0.8076900594295324,0.2696374640663264
0.15,35,Layer 2,0.11842635054597403,0.2799362145116049,0.8009328189221333,0.27910677205286016
0.15,35,Layer 3,0.2762487555885882,0.19589618350929108,0.5962013426453465,0.19531574909714428
0.15,35,Layer 4,0.2037123917983579,0.231659140414367,0.7124637469401499,0.23097274145254915
0.15,36,Layer 1,0.1139960849114667,0.29170606359279055,0.9463313835892613,0.2908417474304845
0.15,36,Layer 2,0.6513656495657724,0.1306785802876452,0.4001477994211746,0.13029138364312332
0.15,36,Layer 3,0.6474443540029408,0.1358833621057074,0.41790685620492163,0.13548074385153078
0.15,36,Layer 4,0.6503558976874514,0.12319125940340683,0.36619016501090396,0.12282624746211981
0.15,37,Layer 1,0.8509584384748932,0.19844435020762127,0.5387116207565543,0.19785636565532816
0.15,37,Layer 2,0.9345268066952047,0.08284419071131402,0.22127566054771874,0.08259872590299619
0.15,37,Layer 3,0.9439504375984595,0.07186031927407098,0.20013184478841706,0.07164739934154687
0.15,37,Layer 4,0.9447568880648917,0.06812706571008639,0.1872528552355628,0.06792520729391748
0.15,38,Layer 1,0.8120927287585783,0.23313059945680276,0.6709190808725005,0.23243984060675743
0.15,38,Layer 2,0.8690705814037736,0.18242127364471888,0.5459268769905004,0.18188076497918873
0.15,38,Layer 3,0.8794210029731986,0.16618219194124315,0.4968284236995202,0.165689799179114
0.15,38,Layer 4,0.8301366753651694,0.22941909126969484,0.68646940739564,0.2287393295051167
0.15,39,Layer 1,0.18174685839994192,0.447277537389522,1.3477820959783746,0.4459522676990645
0.15,39,Layer 2,0.6620453204184904,0.17852120708354743,0.5310434064692777,0.17799225419619139
0.15,39,Layer 3,0.6653621055175893,0.1787939590608137,0.5218066914491919,0.17826419801767449
0.15,39,Layer 4,0.5713808871487832,0.24552534623308414,0.7446564354155033,0.2447978621266815
0.15,40,Layer 1,0.5367671343462499,0.37898238964010256,1.1328548846021034,0.3778594763877659
0.15,40,Layer 2,0.7329895662286856,0.21318084344875546,0.6334519945895538,0.21254919511680986
0.15,40,Layer 3,0.7657716512633544,0.19764163749028787,0.5822665102423781,0.197056031351274
0.15,40,Layer 4,0.6908909783876029,0.25854477011380317,0.7369646620770747,0.2577787098518506
0.15,41,Layer 1,0.8276548419969706,0.1471070709543764,0.45285642123397496,0.1466711971934769
0.15,41,Layer 2,0.8701632181002653,0.11908896056734354,0.3641083194157392,0.11873610361228802
0.15,41,Layer 3,0.8245128008012889,0.18664490019912602,0.545774809116337,0.1860918770570384
0.15,41,Layer 4,0.7722680287240622,0.22230798227732787,0.6652277104335054,0.22164929051163265
0.15,42,Layer 1,0.5245575743903584,0.4509067989227657,1.2408337920527526,0.44957077584116567
0.15,42,Layer 2,0.797239326632963,0.2073230343904322,0.5622152032943204,0.20670874256792096
0.15,42,Layer 3,0.7412602489642547,0.25997132897202163,0.7265772070075698,0.25920104185971676
0.15,42,Layer 4,0.7715827034472668,0.23127171121583864,0.6452603569442841,0.23058646019491003
0.15,43,Layer 1,0.8440100869105779,0.18435886260788237,0.5512023381247968,0.18381261292539797
0.15,43,Layer 2,0.8804000612554717,0.15641544197031756,0.4619042088204415,0.15595198779022917
0.15,43,Layer 3,0.9067507827515968,0.12138954357118255,0.36987171627442683,0.12102987005891029
0.15,43,Layer 4,0.8276482601035202,0.2300563921785798,0.6858181813630788,0.2293747421108618
0.15,44,Layer 1,0.7645141161834824,0.204869574925245,0.5561878161829668,0.20426255262823903
0.15,44,Layer 2,0.7321410225604277,0.2868869339364339,0.745063456596581,0.2860368967081991
0.15,44,Layer 3,0.8535283220807396,0.14360622575547655,0.43131498660756085,0.1431807248920406
0.15,44,Layer 4,0.8068305451724369,0.1979852580515285,0.5499759645395235,0.19739863377528055
0.15,45,Layer 1,0.18804019016351858,0.4790704011921871,1.3762328884315367,0.4776509302167367
0.15,45,Layer 2,0.5665013329951926,0.22392306168064793,0.6668595843268783,0.22325958448397976
0.15,45,Layer 3,0.597415710515596,0.23795653086169713,0.6873665618483855,0.23725147292420717
0.15,45,Layer 4,0.48465991547694715,0.30272918250473263,0.8864272783921582,0.3018322051775633
0.15,46,Layer 1,0.2931869884721353,0.4844294098810503,1.3542729334111252,0.48299406032643477
0.15,46,Layer 2,0.642608252252625,0.2475453437487804,0.7010996230397089,0.24681187445139777
0.15,46,Layer 3,0.655777883553171,0.2524478859368464,0.7077546626309832,0.2516998905566071
0.15,46,Layer 4,0.5599940385957335,0.3083943675033074,0.8863522506049969,0.3074806044059131
0.15,47,Layer 1,0.44052084097703903,0.26761128887535585,0.8322481830081,0.2668183647950617
0.15,47,Layer 2,0.5304299888523075,0.2332675223367139,0.72960737515829,0.23257635778835475
0.15,47,Layer 3,0.3555719067330619,0.3488067007441056,1.0676528558350242,0.34777319713687627
0.15,47,Layer 4,0.30362451342333485,0.3490046106118166,1.0937133307731366,0.3479705206036905
0.15,48,Layer 1,0.8216441240587266,0.19732867590070882,0.5602055435673341,0.19674399705733198
0.15,48,Layer 2,0.8682929765246237,0.15715689425934676,0.45494509671609606,0.15669124317875832
0.15,48,Layer 3,0.8912262952380533,0.12875169721844534,0.35376856092890596,0.1283702098696407
0.15,48,Layer 4,0.745347571524675,0.33000149751793345,0.9239349253346327,0.3290237131538479
0.15,49,Layer 1,-0.1643674151118097,0.4533972752133902,1.2670808582799653,0.45205387292656113
0.15,49,Layer 2,0.4719027002869784,0.21811750535796373,0.6784859720646653,0.21747122984746928
0.15,49,Layer 3,0.44532467083989474,0.22693781331008553,0.7074391075432446,0.22626540349636254
0.15,49,Layer 4,0.43138548466112936,0.23004018887702296,0.7050315441544492,0.22935858681919288
0.2,0,Layer 1,0.6850495308060691,0.3160485769722386,0.9026194924106915,0.31511213468582716
0.2,0,Layer 2,0.8443851236249074,0.15928905206715227,0.46583239698401857,0.15881708346806192
0.2,0,Layer 3,0.7513616336777247,0.27905393414552243,0.7877278411873407,0.27822710585657134
0.2,0,Layer 4,0.8289171157860588,0.17540704460063944,0.5405968651115612,0.17488731888166256
0.2,1,Layer 1,0.6032044748424833,0.24211977230774345,0.7127188525169789,0.24140237881292886
0.2,1,Layer 2,0.5269265932300101,0.28709849627333006,0.8813774761871124,0.2862478321923488
0.2,1,Layer 3,0.5582852003478029,0.3264830221969412,0.9640867651300644,0.3255156629678329
0.2,1,Layer 4,0.676032522639516,0.20653454180633216,0.6099154597112746,0.20592258626327936
0.2,2,Layer 1,-0.058746386172051676,0.38677672812372776,1.1772472044254036,0.38563072048438074
0.2,2,Layer 2,0.38826542681436715,0.27887572213259265,0.8489006741451542,0.27804942188039605
0.2,2,Layer 3,0.39728407914561953,0.27347269260901524,0.8415746650392785,0.2726624013683735
0.2,2,Layer 4,0.1792665119893386,0.3703003634903163,1.0863678572881106,0.3692031748164487
0.2,3,Layer 1,0.8654116027779897,0.17985149171369705,0.5638074923798178,0.17931859723358773
0.2,3,Layer 2,0.942355104129158,0.0729849803392901,0.22061794407494628,0.0727687280703592
0.2,3,Layer 3,0.9508666292627791,0.061466542023864305,0.18992098918178013,0.061284418536069904
0.2,3,Layer 4,0.9387884306383644,0.07779274100325706,0.23770676438857274,0.0775622434862323
0.2,4,Layer 1,0.6930131133980768,0.3088835846436391,0.8307394826337965,0.3079683720107909
0.2,4,Layer 2,0.7908583404758037,0.22913031099989076,0.6159159803684069,0.22845140488243731
0.2,4,Layer 3,0.8457693101710889,0.16932292739660113,0.4911228813144486,0.1688212287311865
0.2,4,Layer 4,0.8392739861670159,0.17480162537018945,0.4613211548085332,0.17428369348991243
0.2,5,Layer 1,0.5649531977461822,0.34892270476397197,1.0131960078807045,0.34788885744037285
0.2,5,Layer 2,0.7388684465751968,0.21076989829645024,0.6360706089333407,0.21014539352139855
0.2,5,Layer 3,0.7168885236728647,0.22482629243508934,0.6838664250003548,0.22416013899326626
0.2,5,Layer 4,0.6204622156075468,0.32838667231803975,0.9508534591314418,0.32741367263173016
0.2,6,Layer 1,0.8405221944930488,0.15618724278088192,0.48704094319416225,0.15572446474802626
0.2,6,Layer 2,0.8181026266094206,0.23392380963614487,0.6746628526962191,0.23323070052855024
0.2,6,Layer 3,0.8749441650680841,0.13854627980664536,0.3953920591936949,0.13813577140860453
0.2,6,Layer 4,0.8870810138382305,0.12217542654876103,0.33181761923575137,0.12181342448921473
0.2,7,Layer 1,0.7539768742340153,0.21207741672854782,0.5849705740469602,0.21144903781629293
0.2,7,Layer 2,0.7138664614277594,0.2814805861998519,0.7773570078672845,0.2806465678149357
0.2,7,Layer 3,0.8110228134567377,0.1815118534601077,0.49099026675980156,0.1809740393788251
0.2,7,Layer 4,0.6043223771554294,0.41413183486571137,1.198231509260962,0.41290477488008287
0.2,8,Layer 1,0.35261307241296663,0.4996389956092586,1.3943676430306078,0.4981585805163919
0.2,8,Layer 2,0.710781262131169,0.21562898091725555,0.6020297591894206,0.21499007882871846
0.2,8,Layer 3,0.5928169552426016,0.31257698070187434,0.9133678464548012,0.3116508246492439
0.2,8,Layer 4,0.6953795585871105,0.22413335122148434,0.6217984237041594,0.22346925094332562
0.2,9,Layer 1,0.7760370830953696,0.23819350905655554,0.6411071292133402,0.2374877489599077
0.2,9,Layer 2,0.8852253578750877,0.11493219883282618,0.2771078671640784,0.11459165823590782
0.2,9,Layer 3,0.8944253373061577,0.11285037346079407,0.28978467732981783,0.11251600124890687
0.2,9,Layer 4,0.8644719992168135,0.145369757181888,0.3944111176612636,0.14493903102866615
0.2,10,Layer 1,0.5878526540208624,0.3080110980061021,0.8443042159868787,0.307098470524529
0.2,10,Layer 2,0.6616592223193122,0.22879332535436897,0.6597771389119843,0.228115417715097
0.2,10,Layer 3,0.7419979775697522,0.20396817033815745,0.5446230485490042,0.20336381887542831
0.2,10,Layer 4,0.5794199796823793,0.36707317379359533,1.0871243367914294,0.36598554718429144
0.2,11,Layer 1,0.16505963655663822,0.25830651247218106,0.8313968772276352,0.2575411581603479
0.2,11,Layer 2,0.6884438893147145,0.0990359273568998,0.3067135784885018,0.0987424869271423
0.2,11,Layer 3,0.646768851988372,0.13987443992325452,0.4011831667705246,0.13945999622732935
0.2,11,Layer 4,0.6697290840964014,0.1075903465487879,0.3345467275308518,0.10727155963608233
0.2,12,Layer 1,0.6202146707680939,0.321030679670653,0.9434719468844588,0.3200794755660212
0.2,12,Layer 2,0.8496222712118784,0.13042922605964766,0.3700300572129136,0.13004276824409192
0.2,12,Layer 3,0.8647884294239016,0.1117643526735136,0.3157856637467472,0.11143319830806908
0.2,12,Layer 4,0.8470829067557238,0.13035938465037003,0.3690133212877864,0.12997313377277817
0.2,13,Layer 1,0.9478854724825246,0.05802133820698697,0.16330457008894417,0.057849422752939604
0.2,13,Layer 2,0.9754811093116182,0.02753792939655618,0.07300469533178666,0.02745633535232983
0.2,13,Layer 3,0.9782309234291061,0.023529109448457947,0.06403823278530807,0.023459393415371434
0.2,13,Layer 4,0.9734356289650733,0.030395008614746127,0.07815218802282109,0.03030494913200657
0.2,14,Layer 1,0.8499948028872872,0.21149241133329888,0.6156261256895756,0.21086576577417315
0.2,14,Layer 2,0.9457429756294583,0.07342756809226873,0.21512282849584796,0.07321000444933544
0.2,14,Layer 3,0.9426179805562339,0.0801657819644363,0.22914326299676835,0.07992825319947891
0.2,14,Layer 4,0.9139141006671273,0.12463830662054708,0.3766656144299164,0.12426900712252573
0.2,15,Layer 1,0.9022395036239058,0.1228544466420952,0.3738782254524031,0.12249043266673895
0.2,15,Layer 2,0.9446073619651684,0.07748369798167053,0.23534610002817835,0.07725411614968541
0.2,15,Layer 3,0.9615404166854513,0.046748034330847406,0.1386183990212223,0.04660952133207547
0.2,15,Layer 4,0.9578098596821268,0.05109932460455831,0.15759488641110664,0.0509479188655254
0.2,16,Layer 1,0.5854705152426732,0.4497685271603116,1.2646132932776375,0.44843587674319885
0.2,16,Layer 2,0.8487022465036176,0.16085110718796103,0.4544691087898577,0.1603745102672283
0.2,16,Layer 3,0.8121118077057392,0.19784585847063865,0.5319416426251391,0.1972596472310938
0.2,16,Layer 4,0.8195272167362214,0.1903779575991886,0.5163945548026785,0.1898138735219735
0.2,17,Layer 1,0.7552390217938861,0.2713775802038994,0.8314671366462973,0.27057349671736214
0.2,17,Layer 2,0.8578640868556896,0.1578461068356155,0.4262281311626598,0.15737841363920124
0.2,17,Layer 3,0.9050660954013773,0.09928869737022404,0.3062957894485465,0.09899450799063267
0.2,17,Layer 4,0.8982965425974034,0.10636843349224395,0.32931478782601464,0.10605326707062697
0.2,18,Layer 1,0.9468017509662613,0.06851118903979998,0.18769073920406232,0.0683081924779302
0.2,18,Layer 2,0.9766658004523624,0.02922066419927358,0.08806392666168572,0.029134084263191053
0.2,18,Layer 3,0.9758604149568297,0.031159139682875325,0.09521848225495322,0.03106681610310546
0.2,18,Layer 4,0.9755189452534376,0.02949948573674866,0.08512186653626796,0.02941207966096143
0.2,19,Layer 1,0.38862051073952675,0.4475071561266482,1.3004369184247806,0.4461812060828813
0.2,19,Layer 2,0.6463746438419369,0.21594974578881757,0.6626625085688003,0.2153098932837572
0.2,19,Layer 3,0.71623433636731,0.19086847422227118,0.5387051577347037,0.19030293675927457
0.2,19,Layer 4,0.6431717897658618,0.2596733367743835,0.6853829157191482,0.2589039326038642
0.2,20,Layer 1,0.15179245626425034,0.44167153683901955,1.223514213436578,0.4403628775570738
0.2,20,Layer 2,0.45308470331546763,0.33236846271023535,0.9623561851172533,0.33138366510053496
0.2,20,Layer 3,0.4645643653854844,0.3303437919656899,0.9598636088016306,0.32936499339360414
0.2,20,Layer 4,0.22127306289750726,0.42221710978442123,1.1953812893381077,0.420966093376006
0.2,21,Layer 1,0.1480440896887854,0.43294458528521124,1.2368692815749776,0.43166178369433567
0.2,21,Layer 2,0.6057917601532122,0.18709887206421166,0.530534069962602,0.1865445038173449
0.2,21,Layer 3,0.6056131891084743,0.18689468453404914,0.5440826679150168,0.1863409212886016
0.2,21,Layer 4,0.3564121312070038,0.3848420380017799,1.174519560553636,0.3837017627902091
0.2,22,Layer 1,-0.22050642833532116,0.19901457359524038,0.6248434434540032,0.19842489948845551
0.2,22,Layer 2,0.07124783789574726,0.20132992754461046,0.6280219345557461,0.2007333931147481
0.2,22,Layer 3,0.006856841512794973,0.1836305076063917,0.5704949153248136,0.18308641601754416
0.2,22,Layer 4,0.009015333963502082,0.19323712416431188,0.5895382852179567,0.19266456846383834
0.2,23,Layer 1,-0.14955313367378345,0.3808187524556566,1.143490812751367,0.37969039811635114
0.2,23,Layer 2,0.33658812370290575,0.2559065989472788,0.8216329232995175,0.25514835550596426
0.2,23,Layer 3,0.2671636090921665,0.2750488177860171,0.852196895939068,0.27423385653458593
0.2,23,Layer 4,0.3202615257265013,0.2634445042653089,0.8351273585575175,0.2626639262406263
0.2,24,Layer 1,0.720295596301088,0.25717290941372317,0.7814345509936185,0.25641091393314985
0.2,24,Layer 2,0.8068991723140762,0.1816884833872057,0.4907945030420426,0.18115014595684073
0.2,24,Layer 3,0.8476507999699184,0.13707814941906712,0.3724437752209383,0.13667199104655112
0.2,24,Layer 4,0.7389098754360506,0.2097673358775759,0.6079825903578153,0.20914580166436883
0.2,25,Layer 1,0.8045339990429345,0.256574183675104,0.7163065350844908,0.2558139622006184
0.2,25,Layer 2,0.923809526699778,0.10110172131201837,0.29080092632890175,0.10080215999782875
0.2,25,Layer 3,0.9081772933036062,0.1265798416210492,0.3717350264339958,0.12620478941408533
0.2,25,Layer 4,0.895500353998274,0.14162792905002483,0.42734619904892923,0.14120828981934103
0.2,26,Layer 1,0.9531346651465756,0.052993114084385846,0.1622926744968699,0.05283609710493078
0.2,26,Layer 2,0.9751255208981706,0.030367123804255765,0.08627904732772573,0.030277146943358535
0.2,26,Layer 3,0.977887689730162,0.026276271238694013,0.07622580581517369,0.026198415449078177
0.2,26,Layer 4,0.9693328264000575,0.040759040770539594,0.1201690152504662,0.040638272976877124
0.2,27,Layer 1,0.888326967776832,0.11718328147158907,0.3191368327166143,0.1168360709855248
0.2,27,Layer 2,0.9044421358787558,0.12408433053116914,0.3397873003286236,0.12371667244739087
0.2,27,Layer 3,0.9096485250782494,0.12092496860549047,0.29224048889417353,0.12056667161466075
0.2,27,Layer 4,0.925845477517511,0.08581512634601297,0.22858960355433044,0.0855608587460952
0.2,28,Layer 1,0.47341113796052553,0.23213974364971723,0.6745444385964174,0.23145192067518308
0.2,28,Layer 2,0.790376618385443,0.12036822377681354,0.3652598460793465,0.12001157640391695
