Subject,RegionID,node,threshold_type,threshold_value,measure,value
16,42,rMOS5,dca_percentile,55.0,conditional_target_positive,0.3162027111141849
16,43,rIPN,dca_percentile,55.0,conditional_target_positive,
16,44,rIO,dca_percentile,55.0,conditional_target_positive,
16,45,rHc,dca_percentile,55.0,conditional_target_positive,
16,46,rRa,dca_percentile,55.0,conditional_target_positive,
16,47,rT,dca_percentile,55.0,conditional_target_positive,0.24248925730655532
16,48,raRF,dca_percentile,55.0,conditional_target_positive,
16,49,rimRF,dca_percentile,55.0,conditional_target_positive,
16,50,rpRF,dca_percentile,55.0,conditional_target_positive,
16,51,rGG,dca_percentile,55.0,conditional_target_positive,
16,52,rHb,dca_percentile,55.0,conditional_target_positive,0.4521896571234582
16,53,rHi,dca_percentile,55.0,conditional_target_positive,
16,54,rHR,dca_percentile,55.0,conditional_target_positive,
16,55,rOG,dca_percentile,55.0,conditional_target_positive,
16,56,rOB,dca_percentile,55.0,conditional_target_positive,
16,57,rOE,dca_percentile,55.0,conditional_target_positive,
16,58,rP,dca_percentile,55.0,conditional_target_positive,0.636543131425459
16,59,rPi,dca_percentile,55.0,conditional_target_positive,
16,60,rPT,dca_percentile,55.0,conditional_target_positive,
16,61,rPO,dca_percentile,55.0,conditional_target_positive,0.48303535728565716
16,62,rPrT,dca_percentile,55.0,conditional_target_positive,
16,63,rR,dca_percentile,55.0,conditional_target_positive,
16,64,rSP,dca_percentile,55.0,conditional_target_positive,0.6169779914925098
16,65,rTeO,dca_percentile,55.0,conditional_target_positive,0.5074130495419144
16,66,rTh,dca_percentile,55.0,conditional_target_positive,0.3610771436866043
16,67,rTL,dca_percentile,55.0,conditional_target_positive,
16,68,rTS,dca_percentile,55.0,conditional_target_positive,
16,69,rTG,dca_percentile,55.0,conditional_target_positive,
16,70,rVR,dca_percentile,55.0,conditional_target_positive,
16,71,rNX,dca_percentile,55.0,conditional_target_positive,
16,0,MON,dca_percentile,55.0,OO_minus_independence,0.0
16,1,Cb,dca_percentile,55.0,OO_minus_independence,0.0
16,2,MOS1,dca_percentile,55.0,OO_minus_independence,0.008332058234899381
16,3,MOS2,dca_percentile,55.0,OO_minus_independence,0.0
16,4,MOS3,dca_percentile,55.0,OO_minus_independence,0.0
16,5,MOS4,dca_percentile,55.0,OO_minus_independence,-0.019116021576230657
16,6,MOS5,dca_percentile,55.0,OO_minus_independence,-0.009976586116089592
16,7,IPN,dca_percentile,55.0,OO_minus_independence,0.0
16,8,IO,dca_percentile,55.0,OO_minus_independence,
16,9,Hc,dca_percentile,55.0,OO_minus_independence,0.0
16,10,Ra,dca_percentile,55.0,OO_minus_independence,0.0
16,11,T,dca_percentile,55.0,OO_minus_independence,0.0
16,12,aRF,dca_percentile,55.0,OO_minus_independence,0.0
16,13,imRF,dca_percentile,55.0,OO_minus_independence,0.0
16,14,pRF,dca_percentile,55.0,OO_minus_independence,0.0
16,15,GG,dca_percentile,55.0,OO_minus_independence,
16,16,Hb,dca_percentile,55.0,OO_minus_independence,0.0
16,17,Hi,dca_percentile,55.0,OO_minus_independence,0.0
16,18,HR,dca_percentile,55.0,OO_minus_independence,0.0
16,19,OG,dca_percentile,55.0,OO_minus_independence,0.0
16,20,OB,dca_percentile,55.0,OO_minus_independence,
16,21,OE,dca_percentile,55.0,OO_minus_independence,
16,22,P,dca_percentile,55.0,OO_minus_independence,0.0
16,23,Pi,dca_percentile,55.0,OO_minus_independence,
16,24,PT,dca_percentile,55.0,OO_minus_independence,0.0
16,25,PO,dca_percentile,55.0,OO_minus_independence,0.0
16,26,PrT,dca_percentile,55.0,OO_minus_independence,0.0
16,27,R,dca_percentile,55.0,OO_minus_independence,
16,28,SP,dca_percentile,55.0,OO_minus_independence,0.0
16,29,TeO,dca_percentile,55.0,OO_minus_independence,0.00832864615839779
16,30,Th,dca_percentile,55.0,OO_minus_independence,0.0
16,31,TL,dca_percentile,55.0,OO_minus_independence,0.0
16,32,TS,dca_percentile,55.0,OO_minus_independence,0.0
16,33,TG,dca_percentile,55.0,OO_minus_independence,0.0
16,34,VR,dca_percentile,55.0,OO_minus_independence,0.0
16,35,NX,dca_percentile,55.0,OO_minus_independence,0.0
16,36,rMON,dca_percentile,55.0,OO_minus_independence,0.0
16,37,rCb,dca_percentile,55.0,OO_minus_independence,0.0
16,38,rMOS1,dca_percentile,55.0,OO_minus_independence,-0.0086419670622839
16,39,rMOS2,dca_percentile,55.0,OO_minus_independence,0.0
16,40,rMOS3,dca_percentile,55.0,OO_minus_independence,0.004724262667635759
16,41,rMOS4,dca_percentile,55.0,OO_minus_independence,-0.012117044210245898
16,42,rMOS5,dca_percentile,55.0,OO_minus_independence,-0.008484693569256574
16,43,rIPN,dca_percentile,55.0,OO_minus_independence,0.0
16,44,rIO,dca_percentile,55.0,OO_minus_independence,
16,45,rHc,dca_percentile,55.0,OO_minus_independence,
16,46,rRa,dca_percentile,55.0,OO_minus_independence,0.0
16,47,rT,dca_percentile,55.0,OO_minus_independence,-0.029568347086790653
16,48,raRF,dca_percentile,55.0,OO_minus_independence,0.0
16,49,rimRF,dca_percentile,55.0,OO_minus_independence,0.0
16,50,rpRF,dca_percentile,55.0,OO_minus_independence,0.0
16,51,rGG,dca_percentile,55.0,OO_minus_independence,
16,52,rHb,dca_percentile,55.0,OO_minus_independence,0.0
16,53,rHi,dca_percentile,55.0,OO_minus_independence,0.0
16,54,rHR,dca_percentile,55.0,OO_minus_independence,0.0
16,55,rOG,dca_percentile,55.0,OO_minus_independence,
16,56,rOB,dca_percentile,55.0,OO_minus_independence,
16,57,rOE,dca_percentile,55.0,OO_minus_independence,
16,58,rP,dca_percentile,55.0,OO_minus_independence,0.0
16,59,rPi,dca_percentile,55.0,OO_minus_independence,
16,60,rPT,dca_percentile,55.0,OO_minus_independence,0.0
16,61,rPO,dca_percentile,55.0,OO_minus_independence,0.0
16,62,rPrT,dca_percentile,55.0,OO_minus_independence,0.0
16,63,rR,dca_percentile,55.0,OO_minus_independence,
16,64,rSP,dca_percentile,55.0,OO_minus_independence,0.0
16,65,rTeO,dca_percentile,55.0,OO_minus_independence,0.008058028765584015
16,66,rTh,dca_percentile,55.0,OO_minus_independence,0.0
16,67,rTL,dca_percentile,55.0,OO_minus_independence,0.0
16,68,rTS,dca_percentile,55.0,OO_minus_independence,0.0
16,69,rTG,dca_percentile,55.0,OO_minus_independence,
16,70,rVR,dca_percentile,55.0,OO_minus_independence,0.0
16,71,rNX,dca_percentile,55.0,OO_minus_independence,0.0
16,0,MON,dca_percentile,60.0,OO,0.4784248000475587
16,1,Cb,dca_percentile,60.0,OO,0.43961158268770983
16,2,MOS1,dca_percentile,60.0,OO,0.23129275093203122
16,3,MOS2,dca_percentile,60.0,OO,0.0
16,4,MOS3,dca_percentile,60.0,OO,0.2937529310038135
16,5,MOS4,dca_percentile,60.0,OO,0.2903816738373982
16,6,MOS5,dca_percentile,60.0,OO,0.34396624384761865
16,7,IPN,dca_percentile,60.0,OO,0.0
16,8,IO,dca_percentile,60.0,OO,
16,9,Hc,dca_percentile,60.0,OO,0.0
16,10,Ra,dca_percentile,60.0,OO,0.0
16,11,T,dca_percentile,60.0,OO,0.2962193346579843
16,12,aRF,dca_percentile,60.0,OO,0.0
16,13,imRF,dca_percentile,60.0,OO,0.0
16,14,pRF,dca_percentile,60.0,OO,0.0
16,15,GG,dca_percentile,60.0,OO,
16,16,Hb,dca_percentile,60.0,OO,0.0
16,17,Hi,dca_percentile,60.0,OO,0.0
16,18,HR,dca_percentile,60.0,OO,0.3342089900758903
16,19,OG,dca_percentile,60.0,OO,0.0
16,20,OB,dca_percentile,60.0,OO,
16,21,OE,dca_percentile,60.0,OO,
16,22,P,dca_percentile,60.0,OO,0.6158875449493298
16,23,Pi,dca_percentile,60.0,OO,
16,24,PT,dca_percentile,60.0,OO,0.0
16,25,PO,dca_percentile,60.0,OO,0.49470915467408394
16,26,PrT,dca_percentile,60.0,OO,0.0
16,27,R,dca_percentile,60.0,OO,
16,28,SP,dca_percentile,60.0,OO,0.6422018348623854
16,29,TeO,dca_percentile,60.0,OO,0.16680833171881893
16,30,Th,dca_percentile,60.0,OO,0.0
16,31,TL,dca_percentile,60.0,OO,0.0
16,32,TS,dca_percentile,60.0,OO,0.0
16,33,TG,dca_percentile,60.0,OO,0.9467680608365019
16,34,VR,dca_percentile,60.0,OO,0.0
16,35,NX,dca_percentile,60.0,OO,0.0
16,36,rMON,dca_percentile,60.0,OO,0.5063524549966325
16,37,rCb,dca_percentile,60.0,OO,0.49899251277918
16,38,rMOS1,dca_percentile,60.0,OO,0.15042076269896826
16,39,rMOS2,dca_percentile,60.0,OO,0.0
16,40,rMOS3,dca_percentile,60.0,OO,0.31742210141336086
16,41,rMOS4,dca_percentile,60.0,OO,0.25852367692609163
16,42,rMOS5,dca_percentile,60.0,OO,0.23249921495488693
16,43,rIPN,dca_percentile,60.0,OO,0.0
16,44,rIO,dca_percentile,60.0,OO,
16,45,rHc,dca_percentile,60.0,OO,
16,46,rRa,dca_percentile,60.0,OO,0.0
16,47,rT,dca_percentile,60.0,OO,0.06727861844107878
16,48,raRF,dca_percentile,60.0,OO,0.0
16,49,rimRF,dca_percentile,60.0,OO,0.0
16,50,rpRF,dca_percentile,60.0,OO,0.0
16,51,rGG,dca_percentile,60.0,OO,
16,52,rHb,dca_percentile,60.0,OO,0.44404209573384634
16,53,rHi,dca_percentile,60.0,OO,0.0
16,54,rHR,dca_percentile,60.0,OO,0.0
16,55,rOG,dca_percentile,60.0,OO,
16,56,rOB,dca_percentile,60.0,OO,
16,57,rOE,dca_percentile,60.0,OO,
16,58,rP,dca_percentile,60.0,OO,0.6364977418695958
16,59,rPi,dca_percentile,60.0,OO,
16,60,rPT,dca_percentile,60.0,OO,0.0
16,61,rPO,dca_percentile,60.0,OO,0.48303535728565716
16,62,rPrT,dca_percentile,60.0,OO,0.0
16,63,rR,dca_percentile,60.0,OO,
16,64,rSP,dca_percentile,60.0,OO,0.6169779914925098
16,65,rTeO,dca_percentile,60.0,OO,0.04094204344183094
16,66,rTh,dca_percentile,60.0,OO,0.3599012354367722
16,67,rTL,dca_percentile,60.0,OO,0.0
16,68,rTS,dca_percentile,60.0,OO,0.0
16,69,rTG,dca_percentile,60.0,OO,
16,70,rVR,dca_percentile,60.0,OO,0.0
16,71,rNX,dca_percentile,60.0,OO,0.0
16,0,MON,dca_percentile,60.0,source_positive,1.0
16,1,Cb,dca_percentile,60.0,source_positive,1.0
16,2,MOS1,dca_percentile,60.0,source_positive,0.5596714894446212
16,3,MOS2,dca_percentile,60.0,source_positive,0.0
16,4,MOS3,dca_percentile,60.0,source_positive,1.0
16,5,MOS4,dca_percentile,60.0,source_positive,0.8991688315230362
16,6,MOS5,dca_percentile,60.0,source_positive,0.8787681709867743
16,7,IPN,dca_percentile,60.0,source_positive,0.0
16,8,IO,dca_percentile,60.0,source_positive,
16,9,Hc,dca_percentile,60.0,source_positive,0.0
16,10,Ra,dca_percentile,60.0,source_positive,0.0
16,11,T,dca_percentile,60.0,source_positive,1.0
16,12,aRF,dca_percentile,60.0,source_positive,0.0
16,13,imRF,dca_percentile,60.0,source_positive,0.0
16,14,pRF,dca_percentile,60.0,source_positive,0.0
16,15,GG,dca_percentile,60.0,source_positive,
16,16,Hb,dca_percentile,60.0,source_positive,0.0
16,17,Hi,dca_percentile,60.0,source_positive,0.0
16,18,HR,dca_percentile,60.0,source_positive,1.0
16,19,OG,dca_percentile,60.0,source_positive,0.0
16,20,OB,dca_percentile,60.0,source_positive,
16,21,OE,dca_percentile,60.0,source_positive,
16,22,P,dca_percentile,60.0,source_positive,1.0
16,23,Pi,dca_percentile,60.0,source_positive,
16,24,PT,dca_percentile,60.0,source_positive,0.0
16,25,PO,dca_percentile,60.0,source_positive,1.0
16,26,PrT,dca_percentile,60.0,source_positive,0.0
16,27,R,dca_percentile,60.0,source_positive,
16,28,SP,dca_percentile,60.0,source_positive,1.0
16,29,TeO,dca_percentile,60.0,source_positive,0.46399990106805283
16,30,Th,dca_percentile,60.0,source_positive,0.0
16,31,TL,dca_percentile,60.0,source_positive,0.0
16,32,TS,dca_percentile,60.0,source_positive,0.0
16,33,TG,dca_percentile,60.0,source_positive,1.0
16,34,VR,dca_percentile,60.0,source_positive,0.0
16,35,NX,dca_percentile,60.0,source_positive,0.0
16,36,rMON,dca_percentile,60.0,source_positive,1.0
16,37,rCb,dca_percentile,60.0,source_positive,1.0
16,38,rMOS1,dca_percentile,60.0,source_positive,0.3737382191516775
16,39,rMOS2,dca_percentile,60.0,source_positive,0.0
16,40,rMOS3,dca_percentile,60.0,source_positive,0.9298209674352078
16,41,rMOS4,dca_percentile,60.0,source_positive,0.8675666374104818
16,42,rMOS5,dca_percentile,60.0,source_positive,0.7352853305262409
16,43,rIPN,dca_percentile,60.0,source_positive,0.0
16,44,rIO,dca_percentile,60.0,source_positive,
16,45,rHc,dca_percentile,60.0,source_positive,
16,46,rRa,dca_percentile,60.0,source_positive,0.0
16,47,rT,dca_percentile,60.0,source_positive,0.27744989278442567
16,48,raRF,dca_percentile,60.0,source_positive,0.0
16,49,rimRF,dca_percentile,60.0,source_positive,0.0
16,50,rpRF,dca_percentile,60.0,source_positive,0.0
16,51,rGG,dca_percentile,60.0,source_positive,
16,52,rHb,dca_percentile,60.0,source_positive,1.0
16,53,rHi,dca_percentile,60.0,source_positive,0.0
16,54,rHR,dca_percentile,60.0,source_positive,0.0
16,55,rOG,dca_percentile,60.0,source_positive,
16,56,rOB,dca_percentile,60.0,source_positive,
16,57,rOE,dca_percentile,60.0,source_positive,
16,58,rP,dca_percentile,60.0,source_positive,1.0
16,59,rPi,dca_percentile,60.0,source_positive,
16,60,rPT,dca_percentile,60.0,source_positive,0.0
16,61,rPO,dca_percentile,60.0,source_positive,1.0
16,62,rPrT,dca_percentile,60.0,source_positive,0.0
16,63,rR,dca_percentile,60.0,source_positive,
16,64,rSP,dca_percentile,60.0,source_positive,1.0
16,65,rTeO,dca_percentile,60.0,source_positive,0.08085190537237466
16,66,rTh,dca_percentile,60.0,source_positive,1.0
16,67,rTL,dca_percentile,60.0,source_positive,0.0
16,68,rTS,dca_percentile,60.0,source_positive,0.0
16,69,rTG,dca_percentile,60.0,source_positive,
16,70,rVR,dca_percentile,60.0,source_positive,0.0
16,71,rNX,dca_percentile,60.0,source_positive,0.0
16,0,MON,dca_percentile,60.0,target_positive,0.4784248000475587
16,1,Cb,dca_percentile,60.0,target_positive,0.43961158268770983
16,2,MOS1,dca_percentile,60.0,target_positive,0.39837779286985375
16,3,MOS2,dca_percentile,60.0,target_positive,0.36100170395821113
16,4,MOS3,dca_percentile,60.0,target_positive,0.2937529310038135
16,5,MOS4,dca_percentile,60.0,target_positive,0.34420420788985023
16,6,MOS5,dca_percentile,60.0,target_positive,0.4027715632511628
16,7,IPN,dca_percentile,60.0,target_positive,0.2040072859744991
16,8,IO,dca_percentile,60.0,target_positive,
16,9,Hc,dca_percentile,60.0,target_positive,0.5161290322580645
16,10,Ra,dca_percentile,60.0,target_positive,0.4455099654826857
16,11,T,dca_percentile,60.0,target_positive,0.2962193346579843
16,12,aRF,dca_percentile,60.0,target_positive,0.26577424152823326
16,13,imRF,dca_percentile,60.0,target_positive,0.34680692119768214
16,14,pRF,dca_percentile,60.0,target_positive,0.34537271322689717
16,15,GG,dca_percentile,60.0,target_positive,
16,16,Hb,dca_percentile,60.0,target_positive,0.8665674886994336
16,17,Hi,dca_percentile,60.0,target_positive,0.6254739122585304
16,18,HR,dca_percentile,60.0,target_positive,0.3342089900758903
16,19,OG,dca_percentile,60.0,target_positive,1.0
16,20,OB,dca_percentile,60.0,target_positive,
16,21,OE,dca_percentile,60.0,target_positive,
16,22,P,dca_percentile,60.0,target_positive,0.6158875449493298
16,23,Pi,dca_percentile,60.0,target_positive,
16,24,PT,dca_percentile,60.0,target_positive,0.42583100735853846
16,25,PO,dca_percentile,60.0,target_positive,0.49470915467408394
16,26,PrT,dca_percentile,60.0,target_positive,0.38853688733522684
16,27,R,dca_percentile,60.0,target_positive,
16,28,SP,dca_percentile,60.0,target_positive,0.6422018348623854
16,29,TeO,dca_percentile,60.0,target_positive,0.34160789147165393
16,30,Th,dca_percentile,60.0,target_positive,0.5112945882665201
16,31,TL,dca_percentile,60.0,target_positive,0.9018058690744921
16,32,TS,dca_percentile,60.0,target_positive,0.20843539497856706
16,33,TG,dca_percentile,60.0,target_positive,0.9467680608365019
16,34,VR,dca_percentile,60.0,target_positive,0.9611650485436893
16,35,NX,dca_percentile,60.0,target_positive,0.35052142090636434
16,36,rMON,dca_percentile,60.0,target_positive,0.5063524549966325
16,37,rCb,dca_percentile,60.0,target_positive,0.49899251277918
16,38,rMOS1,dca_percentile,60.0,target_positive,0.4255993141999168
16,39,rMOS2,dca_percentile,60.0,target_positive,0.4298873894644083
16,40,rMOS3,dca_percentile,60.0,target_positive,0.33629897549875876
16,41,rMOS4,dca_percentile,60.0,target_positive,0.3119538136507273
16,42,rMOS5,dca_percentile,60.0,target_positive,0.3277420322688503
16,43,rIPN,dca_percentile,60.0,target_positive,0.019157088122605363
16,44,rIO,dca_percentile,60.0,target_positive,
16,45,rHc,dca_percentile,60.0,target_positive,
16,46,rRa,dca_percentile,60.0,target_positive,0.46227281464237663
16,47,rT,dca_percentile,60.0,target_positive,0.34906110273078406
16,48,raRF,dca_percentile,60.0,target_positive,0.3577815733949563
16,49,rimRF,dca_percentile,60.0,target_positive,0.3826838967846483
16,50,rpRF,dca_percentile,60.0,target_positive,0.35249438420142537
16,51,rGG,dca_percentile,60.0,target_positive,
16,52,rHb,dca_percentile,60.0,target_positive,0.44404209573384634
16,53,rHi,dca_percentile,60.0,target_positive,0.5174537987679672
16,54,rHR,dca_percentile,60.0,target_positive,0.15674603174603174
16,55,rOG,dca_percentile,60.0,target_positive,
16,56,rOB,dca_percentile,60.0,target_positive,
16,57,rOE,dca_percentile,60.0,target_positive,
16,58,rP,dca_percentile,60.0,target_positive,0.6364977418695958
16,59,rPi,dca_percentile,60.0,target_positive,
16,60,rPT,dca_percentile,60.0,target_positive,0.350097376560889
16,61,rPO,dca_percentile,60.0,target_positive,0.48303535728565716
16,62,rPrT,dca_percentile,60.0,target_positive,0.38383912172315915
16,63,rR,dca_percentile,60.0,target_positive,
16,64,rSP,dca_percentile,60.0,target_positive,0.6169779914925098
16,65,rTeO,dca_percentile,60.0,target_positive,0.4076345001899561
16,66,rTh,dca_percentile,60.0,target_positive,0.3599012354367722
16,67,rTL,dca_percentile,60.0,target_positive,0.47664670658682634
16,68,rTS,dca_percentile,60.0,target_positive,1.0
16,69,rTG,dca_percentile,60.0,target_positive,
16,70,rVR,dca_percentile,60.0,target_positive,0.5388407275199728
16,71,rNX,dca_percentile,60.0,target_positive,0.403869286287089
16,0,MON,dca_percentile,60.0,conditional_target_positive,0.4784248000475587
16,1,Cb,dca_percentile,60.0,conditional_target_positive,0.43961158268770983
16,2,MOS1,dca_percentile,60.0,conditional_target_positive,0.41326520163024555
16,3,MOS2,dca_percentile,60.0,conditional_target_positive,
16,4,MOS3,dca_percentile,60.0,conditional_target_positive,0.2937529310038135
16,5,MOS4,dca_percentile,60.0,conditional_target_positive,0.3229445501859111
16,6,MOS5,dca_percentile,60.0,conditional_target_positive,0.39141864168951046
16,7,IPN,dca_percentile,60.0,conditional_target_positive,
16,8,IO,dca_percentile,60.0,conditional_target_positive,
16,9,Hc,dca_percentile,60.0,conditional_target_positive,
16,10,Ra,dca_percentile,60.0,conditional_target_positive,
16,11,T,dca_percentile,60.0,conditional_target_positive,0.2962193346579843
16,12,aRF,dca_percentile,60.0,conditional_target_positive,
16,13,imRF,dca_percentile,60.0,conditional_target_positive,
16,14,pRF,dca_percentile,60.0,conditional_target_positive,
16,15,GG,dca_percentile,60.0,conditional_target_positive,
16,16,Hb,dca_percentile,60.0,conditional_target_positive,
16,17,Hi,dca_percentile,60.0,conditional_target_positive,
16,18,HR,dca_percentile,60.0,conditional_target_positive,0.3342089900758903
16,19,OG,dca_percentile,60.0,conditional_target_positive,
16,20,OB,dca_percentile,60.0,conditional_target_positive,
16,21,OE,dca_percentile,60.0,conditional_target_positive,
16,22,P,dca_percentile,60.0,conditional_target_positive,0.6158875449493298
16,23,Pi,dca_percentile,60.0,conditional_target_positive,
16,24,PT,dca_percentile,60.0,conditional_target_positive,
16,25,PO,dca_percentile,60.0,conditional_target_positive,0.49470915467408394
16,26,PrT,dca_percentile,60.0,conditional_target_positive,
16,27,R,dca_percentile,60.0,conditional_target_positive,
16,28,SP,dca_percentile,60.0,conditional_target_positive,0.6422018348623854
16,29,TeO,dca_percentile,60.0,conditional_target_positive,0.359500791562354
16,30,Th,dca_percentile,60.0,conditional_target_positive,
16,31,TL,dca_percentile,60.0,conditional_target_positive,
16,32,TS,dca_percentile,60.0,conditional_target_positive,
16,33,TG,dca_percentile,60.0,conditional_target_positive,0.9467680608365019
16,34,VR,dca_percentile,60.0,conditional_target_positive,
16,35,NX,dca_percentile,60.0,conditional_target_positive,
16,36,rMON,dca_percentile,60.0,conditional_target_positive,0.5063524549966325
16,37,rCb,dca_percentile,60.0,conditional_target_positive,0.49899251277918
16,38,rMOS1,dca_percentile,60.0,conditional_target_positive,0.4024762654469696
16,39,rMOS2,dca_percentile,60.0,conditional_target_positive,
16,40,rMOS3,dca_percentile,60.0,conditional_target_positive,0.34137980593073647
16,41,rMOS4,dca_percentile,60.0,conditional_target_positive,0.29798711220354746
16,42,rMOS5,dca_percentile,60.0,conditional_target_positive,0.3162027111141849
16,43,rIPN,dca_percentile,60.0,conditional_target_positive,
16,44,rIO,dca_percentile,60.0,conditional_target_positive,
16,45,rHc,dca_percentile,60.0,conditional_target_positive,
16,46,rRa,dca_percentile,60.0,conditional_target_positive,
16,47,rT,dca_percentile,60.0,conditional_target_positive,0.24248925730655532
16,48,raRF,dca_percentile,60.0,conditional_target_positive,
16,49,rimRF,dca_percentile,60.0,conditional_target_positive,
16,50,rpRF,dca_percentile,60.0,conditional_target_positive,
16,51,rGG,dca_percentile,60.0,conditional_target_positive,
16,52,rHb,dca_percentile,60.0,conditional_target_positive,0.44404209573384634
16,53,rHi,dca_percentile,60.0,conditional_target_positive,
16,54,rHR,dca_percentile,60.0,conditional_target_positive,
16,55,rOG,dca_percentile,60.0,conditional_target_positive,
16,56,rOB,dca_percentile,60.0,conditional_target_positive,
16,57,rOE,dca_percentile,60.0,conditional_target_positive,
16,58,rP,dca_percentile,60.0,conditional_target_positive,0.6364977418695958
16,59,rPi,dca_percentile,60.0,conditional_target_positive,
16,60,rPT,dca_percentile,60.0,conditional_target_positive,
16,61,rPO,dca_percentile,60.0,conditional_target_positive,0.48303535728565716
16,62,rPrT,dca_percentile,60.0,conditional_target_positive,
16,63,rR,dca_percentile,60.0,conditional_target_positive,
16,64,rSP,dca_percentile,60.0,conditional_target_positive,0.6169779914925098
16,65,rTeO,dca_percentile,60.0,conditional_target_positive,0.5063831613276976
16,66,rTh,dca_percentile,60.0,conditional_target_positive,0.3599012354367722
16,67,rTL,dca_percentile,60.0,conditional_target_positive,
16,68,rTS,dca_percentile,60.0,conditional_target_positive,
16,69,rTG,dca_percentile,60.0,conditional_target_positive,
16,70,rVR,dca_percentile,60.0,conditional_target_positive,
16,71,rNX,dca_percentile,60.0,conditional_target_positive,
16,0,MON,dca_percentile,60.0,OO_minus_independence,0.0
16,1,Cb,dca_percentile,60.0,OO_minus_independence,0.0
16,2,MOS1,dca_percentile,60.0,OO_minus_independence,0.008332058234899381
16,3,MOS2,dca_percentile,60.0,OO_minus_independence,0.0
16,4,MOS3,dca_percentile,60.0,OO_minus_independence,0.0
16,5,MOS4,dca_percentile,60.0,OO_minus_independence,-0.019116021576230657
16,6,MOS5,dca_percentile,60.0,OO_minus_independence,-0.009976586116089592
16,7,IPN,dca_percentile,60.0,OO_minus_independence,0.0
16,8,IO,dca_percentile,60.0,OO_minus_independence,
16,9,Hc,dca_percentile,60.0,OO_minus_independence,0.0
16,10,Ra,dca_percentile,60.0,OO_minus_independence,0.0
16,11,T,dca_percentile,60.0,OO_minus_independence,0.0
16,12,aRF,dca_percentile,60.0,OO_minus_independence,0.0
16,13,imRF,dca_percentile,60.0,OO_minus_independence,0.0
16,14,pRF,dca_percentile,60.0,OO_minus_independence,0.0
16,15,GG,dca_percentile,60.0,OO_minus_independence,
16,16,Hb,dca_percentile,60.0,OO_minus_independence,0.0
16,17,Hi,dca_percentile,60.0,OO_minus_independence,0.0
16,18,HR,dca_percentile,60.0,OO_minus_independence,0.0
16,19,OG,dca_percentile,60.0,OO_minus_independence,0.0
16,20,OB,dca_percentile,60.0,OO_minus_independence,
16,21,OE,dca_percentile,60.0,OO_minus_independence,
16,22,P,dca_percentile,60.0,OO_minus_independence,0.0
16,23,Pi,dca_percentile,60.0,OO_minus_independence,
16,24,PT,dca_percentile,60.0,OO_minus_independence,0.0
16,25,PO,dca_percentile,60.0,OO_minus_independence,0.0
16,26,PrT,dca_percentile,60.0,OO_minus_independence,0.0
16,27,R,dca_percentile,60.0,OO_minus_independence,
16,28,SP,dca_percentile,60.0,OO_minus_independence,0.0
16,29,TeO,dca_percentile,60.0,OO_minus_independence,0.008302303871905364
16,30,Th,dca_percentile,60.0,OO_minus_independence,0.0
16,31,TL,dca_percentile,60.0,OO_minus_independence,0.0
16,32,TS,dca_percentile,60.0,OO_minus_independence,0.0
16,33,TG,dca_percentile,60.0,OO_minus_independence,0.0
16,34,VR,dca_percentile,60.0,OO_minus_independence,0.0
16,35,NX,dca_percentile,60.0,OO_minus_independence,0.0
16,36,rMON,dca_percentile,60.0,OO_minus_independence,0.0
16,37,rCb,dca_percentile,60.0,OO_minus_independence,0.0
16,38,rMOS1,dca_percentile,60.0,OO_minus_independence,-0.0086419670622839
16,39,rMOS2,dca_percentile,60.0,OO_minus_independence,0.0
16,40,rMOS3,dca_percentile,60.0,OO_minus_independence,0.004724262667635759
16,41,rMOS4,dca_percentile,60.0,OO_minus_independence,-0.012117044210245898
16,42,rMOS5,dca_percentile,60.0,OO_minus_independence,-0.008484693569256574
16,43,rIPN,dca_percentile,60.0,OO_minus_independence,0.0
16,44,rIO,dca_percentile,60.0,OO_minus_independence,
16,45,rHc,dca_percentile,60.0,OO_minus_independence,
16,46,rRa,dca_percentile,60.0,OO_minus_independence,0.0
16,47,rT,dca_percentile,60.0,OO_minus_independence,-0.029568347086790653
16,48,raRF,dca_percentile,60.0,OO_minus_independence,0.0
16,49,rimRF,dca_percentile,60.0,OO_minus_independence,0.0
16,50,rpRF,dca_percentile,60.0,OO_minus_independence,0.0
16,51,rGG,dca_percentile,60.0,OO_minus_independence,
16,52,rHb,dca_percentile,60.0,OO_minus_independence,0.0
16,53,rHi,dca_percentile,60.0,OO_minus_independence,0.0
16,54,rHR,dca_percentile,60.0,OO_minus_independence,0.0
16,55,rOG,dca_percentile,60.0,OO_minus_independence,
16,56,rOB,dca_percentile,60.0,OO_minus_independence,
16,57,rOE,dca_percentile,60.0,OO_minus_independence,
16,58,rP,dca_percentile,60.0,OO_minus_independence,0.0
16,59,rPi,dca_percentile,60.0,OO_minus_independence,
16,60,rPT,dca_percentile,60.0,OO_minus_independence,0.0
16,61,rPO,dca_percentile,60.0,OO_minus_independence,0.0
16,62,rPrT,dca_percentile,60.0,OO_minus_independence,0.0
16,63,rR,dca_percentile,60.0,OO_minus_independence,
16,64,rSP,dca_percentile,60.0,OO_minus_independence,0.0
16,65,rTeO,dca_percentile,60.0,OO_minus_independence,0.007984017405957368
16,66,rTh,dca_percentile,60.0,OO_minus_independence,0.0
16,67,rTL,dca_percentile,60.0,OO_minus_independence,0.0
16,68,rTS,dca_percentile,60.0,OO_minus_independence,0.0
