Subject,RegionID,node,exclusion_band_sd,OO,retained_edge_fraction
14,64,rSP,0.5,,0.2933923284596457
14,65,rTeO,0.5,0.44154312849042243,0.2933923284596457
14,66,rTh,0.5,,0.2933923284596457
14,67,rTL,0.5,,0.2933923284596457
14,68,rTS,0.5,,0.2933923284596457
14,69,rTG,0.5,,0.2933923284596457
14,70,rVR,0.5,,0.2933923284596457
14,71,rNX,0.5,,0.2933923284596457
15,0,MON,0.0,0.5960543399094335,1.0
15,1,Cb,0.0,0.35423844095163454,1.0
15,2,MOS1,0.0,0.3546934528818642,1.0
15,3,MOS2,0.0,0.0,1.0
15,4,MOS3,0.0,0.37520425395262424,1.0
15,5,MOS4,0.0,0.43751676052561006,1.0
15,6,MOS5,0.0,0.47055856709296,1.0
15,7,IPN,0.0,0.0,1.0
15,8,IO,0.0,,1.0
15,9,Hc,0.0,,1.0
15,10,Ra,0.0,0.0,1.0
15,11,T,0.0,0.35067654743612187,1.0
15,12,aRF,0.0,0.0,1.0
15,13,imRF,0.0,0.0,1.0
15,14,pRF,0.0,0.0,1.0
15,15,GG,0.0,,1.0
15,16,Hb,0.0,0.859504132231405,1.0
15,17,Hi,0.0,0.0,1.0
15,18,HR,0.0,0.0,1.0
15,19,OG,0.0,,1.0
15,20,OB,0.0,,1.0
15,21,OE,0.0,,1.0
15,22,P,0.0,0.0,1.0
15,23,Pi,0.0,,1.0
15,24,PT,0.0,0.498430441773218,1.0
15,25,PO,0.0,0.5473376769265333,1.0
15,26,PrT,0.0,0.0,1.0
15,27,R,0.0,,1.0
15,28,SP,0.0,0.5795125428864234,1.0
15,29,TeO,0.0,0.3039368282518096,1.0
15,30,Th,0.0,0.36704948138951404,1.0
15,31,TL,0.0,0.5095862764883956,1.0
15,32,TS,0.0,0.52,1.0
15,33,TG,0.0,,1.0
15,34,VR,0.0,0.6898037172138266,1.0
15,35,NX,0.0,0.0,1.0
15,36,rMON,0.0,0.6630916719696617,1.0
15,37,rCb,0.0,0.1930338261327209,1.0
15,38,rMOS1,0.0,0.3574118822306519,1.0
15,39,rMOS2,0.0,0.0,1.0
15,40,rMOS3,0.0,0.37288402421886396,1.0
15,41,rMOS4,0.0,0.4859534035418015,1.0
15,42,rMOS5,0.0,0.3578652621225222,1.0
15,43,rIPN,0.0,0.0,1.0
15,44,rIO,0.0,,1.0
15,45,rHc,0.0,1.0,1.0
15,46,rRa,0.0,0.0,1.0
15,47,rT,0.0,0.3740246207892347,1.0
15,48,raRF,0.0,0.0,1.0
15,49,rimRF,0.0,0.0,1.0
15,50,rpRF,0.0,0.0,1.0
15,51,rGG,0.0,,1.0
15,52,rHb,0.0,0.0,1.0
15,53,rHi,0.0,0.0,1.0
15,54,rHR,0.0,0.0,1.0
15,55,rOG,0.0,,1.0
15,56,rOB,0.0,,1.0
15,57,rOE,0.0,,1.0
15,58,rP,0.0,0.66868015705225,1.0
15,59,rPi,0.0,,1.0
15,60,rPT,0.0,0.0,1.0
15,61,rPO,0.0,0.5043754365910967,1.0
15,62,rPrT,0.0,0.6040392317278513,1.0
15,63,rR,0.0,,1.0
15,64,rSP,0.0,0.6844570854943952,1.0
15,65,rTeO,0.0,0.3339039378876649,1.0
15,66,rTh,0.0,0.5143617906473623,1.0
15,67,rTL,0.0,0.5821596244131455,1.0
15,68,rTS,0.0,0.0,1.0
15,69,rTG,0.0,,1.0
15,70,rVR,0.0,0.4775358962482631,1.0
15,71,rNX,0.0,0.563394182305832,1.0
15,0,MON,0.025,0.5993869589448263,0.906121896105533
15,1,Cb,0.025,0.3786467712889118,0.906121896105533
15,2,MOS1,0.025,0.3557745784564047,0.906121896105533
15,3,MOS2,0.025,0.0,0.906121896105533
15,4,MOS3,0.025,0.3705536900556743,0.906121896105533
15,5,MOS4,0.025,0.42540694784191174,0.906121896105533
15,6,MOS5,0.025,0.45154218111825734,0.906121896105533
15,7,IPN,0.025,0.0,0.906121896105533
15,8,IO,0.025,,0.906121896105533
15,9,Hc,0.025,,0.906121896105533
15,10,Ra,0.025,0.0,0.906121896105533
15,11,T,0.025,0.3460223528119508,0.906121896105533
15,12,aRF,0.025,0.0,0.906121896105533
15,13,imRF,0.025,0.0,0.906121896105533
15,14,pRF,0.025,0.0,0.906121896105533
15,15,GG,0.025,,0.906121896105533
15,16,Hb,0.025,,0.906121896105533
15,17,Hi,0.025,0.0,0.906121896105533
15,18,HR,0.025,,0.906121896105533
15,19,OG,0.025,,0.906121896105533
15,20,OB,0.025,,0.906121896105533
15,21,OE,0.025,,0.906121896105533
15,22,P,0.025,,0.906121896105533
15,23,Pi,0.025,,0.906121896105533
15,24,PT,0.025,,0.906121896105533
15,25,PO,0.025,0.528173719376392,0.906121896105533
15,26,PrT,0.025,0.0,0.906121896105533
15,27,R,0.025,,0.906121896105533
15,28,SP,0.025,,0.906121896105533
15,29,TeO,0.025,0.32161751428816543,0.906121896105533
15,30,Th,0.025,0.0,0.906121896105533
15,31,TL,0.025,,0.906121896105533
15,32,TS,0.025,,0.906121896105533
15,33,TG,0.025,,0.906121896105533
15,34,VR,0.025,0.707718338253294,0.906121896105533
15,35,NX,0.025,0.0,0.906121896105533
15,36,rMON,0.025,0.6542664951056241,0.906121896105533
15,37,rCb,0.025,,0.906121896105533
15,38,rMOS1,0.025,0.35559476628758313,0.906121896105533
15,39,rMOS2,0.025,0.0,0.906121896105533
15,40,rMOS3,0.025,0.3670933631841995,0.906121896105533
15,41,rMOS4,0.025,0.4782083366541803,0.906121896105533
15,42,rMOS5,0.025,0.35307810365778275,0.906121896105533
15,43,rIPN,0.025,0.0,0.906121896105533
15,44,rIO,0.025,,0.906121896105533
15,45,rHc,0.025,,0.906121896105533
15,46,rRa,0.025,0.0,0.906121896105533
15,47,rT,0.025,0.355319449015091,0.906121896105533
15,48,raRF,0.025,0.0,0.906121896105533
15,49,rimRF,0.025,0.0,0.906121896105533
15,50,rpRF,0.025,0.0,0.906121896105533
15,51,rGG,0.025,,0.906121896105533
15,52,rHb,0.025,,0.906121896105533
15,53,rHi,0.025,0.0,0.906121896105533
15,54,rHR,0.025,0.0,0.906121896105533
15,55,rOG,0.025,,0.906121896105533
15,56,rOB,0.025,,0.906121896105533
15,57,rOE,0.025,,0.906121896105533
15,58,rP,0.025,0.6539855072463768,0.906121896105533
15,59,rPi,0.025,,0.906121896105533
15,60,rPT,0.025,0.0,0.906121896105533
15,61,rPO,0.025,0.48596715037474086,0.906121896105533
15,62,rPrT,0.025,0.6418571012208681,0.906121896105533
15,63,rR,0.025,,0.906121896105533
15,64,rSP,0.025,,0.906121896105533
15,65,rTeO,0.025,0.32105191361656055,0.906121896105533
15,66,rTh,0.025,0.4817761929832958,0.906121896105533
15,67,rTL,0.025,,0.906121896105533
15,68,rTS,0.025,,0.906121896105533
15,69,rTG,0.025,,0.906121896105533
15,70,rVR,0.025,,0.906121896105533
15,71,rNX,0.025,0.5662500512232103,0.906121896105533
15,0,MON,0.05,0.5881593066728636,0.8795741255472622
15,1,Cb,0.05,0.3769340417260594,0.8795741255472622
15,2,MOS1,0.05,0.35462094889478846,0.8795741255472622
15,3,MOS2,0.05,0.0,0.8795741255472622
15,4,MOS3,0.05,0.367658058882626,0.8795741255472622
15,5,MOS4,0.05,0.4206795485590759,0.8795741255472622
15,6,MOS5,0.05,0.43904925317743,0.8795741255472622
15,7,IPN,0.05,0.0,0.8795741255472622
15,8,IO,0.05,,0.8795741255472622
15,9,Hc,0.05,,0.8795741255472622
15,10,Ra,0.05,0.0,0.8795741255472622
15,11,T,0.05,0.34383097193891615,0.8795741255472622
15,12,aRF,0.05,0.0,0.8795741255472622
15,13,imRF,0.05,0.0,0.8795741255472622
15,14,pRF,0.05,0.0,0.8795741255472622
15,15,GG,0.05,,0.8795741255472622
15,16,Hb,0.05,,0.8795741255472622
15,17,Hi,0.05,0.0,0.8795741255472622
15,18,HR,0.05,,0.8795741255472622
15,19,OG,0.05,,0.8795741255472622
15,20,OB,0.05,,0.8795741255472622
15,21,OE,0.05,,0.8795741255472622
15,22,P,0.05,,0.8795741255472622
15,23,Pi,0.05,,0.8795741255472622
15,24,PT,0.05,,0.8795741255472622
15,25,PO,0.05,0.46167896544166,0.8795741255472622
15,26,PrT,0.05,0.0,0.8795741255472622
15,27,R,0.05,,0.8795741255472622
15,28,SP,0.05,,0.8795741255472622
15,29,TeO,0.05,0.32059750131268594,0.8795741255472622
15,30,Th,0.05,0.0,0.8795741255472622
15,31,TL,0.05,,0.8795741255472622
15,32,TS,0.05,,0.8795741255472622
15,33,TG,0.05,,0.8795741255472622
15,34,VR,0.05,0.7042905011655012,0.8795741255472622
15,35,NX,0.05,0.0,0.8795741255472622
15,36,rMON,0.05,0.6537242168549354,0.8795741255472622
15,37,rCb,0.05,,0.8795741255472622
15,38,rMOS1,0.05,0.35482766218640815,0.8795741255472622
15,39,rMOS2,0.05,0.0,0.8795741255472622
15,40,rMOS3,0.05,0.36369987163170975,0.8795741255472622
15,41,rMOS4,0.05,0.4412646335779498,0.8795741255472622
15,42,rMOS5,0.05,0.3553103966401665,0.8795741255472622
15,43,rIPN,0.05,0.0,0.8795741255472622
15,44,rIO,0.05,,0.8795741255472622
15,45,rHc,0.05,,0.8795741255472622
15,46,rRa,0.05,0.0,0.8795741255472622
15,47,rT,0.05,0.3528119909381075,0.8795741255472622
15,48,raRF,0.05,0.0,0.8795741255472622
15,49,rimRF,0.05,0.0,0.8795741255472622
15,50,rpRF,0.05,0.0,0.8795741255472622
15,51,rGG,0.05,,0.8795741255472622
15,52,rHb,0.05,,0.8795741255472622
15,53,rHi,0.05,0.0,0.8795741255472622
15,54,rHR,0.05,,0.8795741255472622
15,55,rOG,0.05,,0.8795741255472622
15,56,rOB,0.05,,0.8795741255472622
15,57,rOE,0.05,,0.8795741255472622
15,58,rP,0.05,,0.8795741255472622
15,59,rPi,0.05,,0.8795741255472622
15,60,rPT,0.05,0.0,0.8795741255472622
15,61,rPO,0.05,0.43387776606954687,0.8795741255472622
15,62,rPrT,0.05,0.6420236832420496,0.8795741255472622
15,63,rR,0.05,,0.8795741255472622
15,64,rSP,0.05,,0.8795741255472622
15,65,rTeO,0.05,0.3218674428060864,0.8795741255472622
15,66,rTh,0.05,0.5370473445041662,0.8795741255472622
15,67,rTL,0.05,,0.8795741255472622
15,68,rTS,0.05,,0.8795741255472622
15,69,rTG,0.05,,0.8795741255472622
15,70,rVR,0.05,,0.8795741255472622
15,71,rNX,0.05,0.561849012237328,0.8795741255472622
15,0,MON,0.1,0.6515978360016356,0.7833480808300101
15,1,Cb,0.1,0.38510031208203294,0.7833480808300101
15,2,MOS1,0.1,0.3707843631778058,0.7833480808300101
15,3,MOS2,0.1,0.0,0.7833480808300101
15,4,MOS3,0.1,0.36964434800711693,0.7833480808300101
15,5,MOS4,0.1,0.4147165425417846,0.7833480808300101
15,6,MOS5,0.1,0.45803656701976914,0.7833480808300101
15,7,IPN,0.1,,0.7833480808300101
15,8,IO,0.1,,0.7833480808300101
15,9,Hc,0.1,,0.7833480808300101
15,10,Ra,0.1,0.0,0.7833480808300101
15,11,T,0.1,0.34384833172060353,0.7833480808300101
15,12,aRF,0.1,0.0,0.7833480808300101
15,13,imRF,0.1,0.0,0.7833480808300101
15,14,pRF,0.1,0.0,0.7833480808300101
15,15,GG,0.1,,0.7833480808300101
15,16,Hb,0.1,,0.7833480808300101
15,17,Hi,0.1,,0.7833480808300101
15,18,HR,0.1,,0.7833480808300101
15,19,OG,0.1,,0.7833480808300101
15,20,OB,0.1,,0.7833480808300101
15,21,OE,0.1,,0.7833480808300101
15,22,P,0.1,,0.7833480808300101
15,23,Pi,0.1,,0.7833480808300101
15,24,PT,0.1,,0.7833480808300101
15,25,PO,0.1,0.49156375363800836,0.7833480808300101
15,26,PrT,0.1,0.0,0.7833480808300101
15,27,R,0.1,,0.7833480808300101
15,28,SP,0.1,,0.7833480808300101
15,29,TeO,0.1,0.3264015308474134,0.7833480808300101
15,30,Th,0.1,0.0,0.7833480808300101
15,31,TL,0.1,,0.7833480808300101
15,32,TS,0.1,,0.7833480808300101
15,33,TG,0.1,,0.7833480808300101
15,34,VR,0.1,0.7286009984171435,0.7833480808300101
15,35,NX,0.1,0.0,0.7833480808300101
15,36,rMON,0.1,0.6504598746118516,0.7833480808300101
15,37,rCb,0.1,,0.7833480808300101
15,38,rMOS1,0.1,0.36641404980836867,0.7833480808300101
15,39,rMOS2,0.1,0.0,0.7833480808300101
15,40,rMOS3,0.1,0.37253702443996106,0.7833480808300101
15,41,rMOS4,0.1,0.46151754147402774,0.7833480808300101
15,42,rMOS5,0.1,0.5952726947540214,0.7833480808300101
15,43,rIPN,0.1,,0.7833480808300101
15,44,rIO,0.1,,0.7833480808300101
15,45,rHc,0.1,,0.7833480808300101
15,46,rRa,0.1,0.0,0.7833480808300101
15,47,rT,0.1,0.3598391323696659,0.7833480808300101
15,48,raRF,0.1,0.0,0.7833480808300101
15,49,rimRF,0.1,0.0,0.7833480808300101
15,50,rpRF,0.1,0.0,0.7833480808300101
15,51,rGG,0.1,,0.7833480808300101
15,52,rHb,0.1,,0.7833480808300101
15,53,rHi,0.1,0.0,0.7833480808300101
15,54,rHR,0.1,,0.7833480808300101
15,55,rOG,0.1,,0.7833480808300101
15,56,rOB,0.1,,0.7833480808300101
15,57,rOE,0.1,,0.7833480808300101
15,58,rP,0.1,,0.7833480808300101
15,59,rPi,0.1,,0.7833480808300101
15,60,rPT,0.1,,0.7833480808300101
15,61,rPO,0.1,0.45644200626959247,0.7833480808300101
15,62,rPrT,0.1,0.6687952073005073,0.7833480808300101
15,63,rR,0.1,,0.7833480808300101
15,64,rSP,0.1,,0.7833480808300101
15,65,rTeO,0.1,0.3812886627925767,0.7833480808300101
15,66,rTh,0.1,0.5843344947735192,0.7833480808300101
15,67,rTL,0.1,,0.7833480808300101
15,68,rTS,0.1,,0.7833480808300101
15,69,rTG,0.1,,0.7833480808300101
15,70,rVR,0.1,,0.7833480808300101
15,71,rNX,0.1,0.7687569988801791,0.7833480808300101
15,0,MON,0.15,0.6436883133721213,0.7522434010600606
15,1,Cb,0.15,0.38290417209908734,0.7522434010600606
15,2,MOS1,0.15,0.3722345498404002,0.7522434010600606
15,3,MOS2,0.15,0.0,0.7522434010600606
15,4,MOS3,0.15,0.3685721961396888,0.7522434010600606
15,5,MOS4,0.15,0.41207048080427,0.7522434010600606
15,6,MOS5,0.15,0.44325824565933003,0.7522434010600606
15,7,IPN,0.15,,0.7522434010600606
15,8,IO,0.15,,0.7522434010600606
15,9,Hc,0.15,,0.7522434010600606
15,10,Ra,0.15,0.0,0.7522434010600606
15,11,T,0.15,0.34480614775134283,0.7522434010600606
15,12,aRF,0.15,0.0,0.7522434010600606
15,13,imRF,0.15,0.0,0.7522434010600606
15,14,pRF,0.15,0.0,0.7522434010600606
15,15,GG,0.15,,0.7522434010600606
15,16,Hb,0.15,,0.7522434010600606
15,17,Hi,0.15,,0.7522434010600606
15,18,HR,0.15,,0.7522434010600606
15,19,OG,0.15,,0.7522434010600606
15,20,OB,0.15,,0.7522434010600606
15,21,OE,0.15,,0.7522434010600606
15,22,P,0.15,,0.7522434010600606
15,23,Pi,0.15,,0.7522434010600606
15,24,PT,0.15,,0.7522434010600606
15,25,PO,0.15,0.5243940890841444,0.7522434010600606
15,26,PrT,0.15,0.0,0.7522434010600606
15,27,R,0.15,,0.7522434010600606
15,28,SP,0.15,,0.7522434010600606
15,29,TeO,0.15,0.32839259397286263,0.7522434010600606
15,30,Th,0.15,,0.7522434010600606
15,31,TL,0.15,,0.7522434010600606
15,32,TS,0.15,,0.7522434010600606
15,33,TG,0.15,,0.7522434010600606
15,34,VR,0.15,0.7231629062305941,0.7522434010600606
15,35,NX,0.15,0.0,0.7522434010600606
15,36,rMON,0.15,0.6523804555302551,0.7522434010600606
15,37,rCb,0.15,,0.7522434010600606
15,38,rMOS1,0.15,0.3649519208311924,0.7522434010600606
15,39,rMOS2,0.15,0.0,0.7522434010600606
15,40,rMOS3,0.15,0.3604339814983329,0.7522434010600606
15,41,rMOS4,0.15,0.449315489924627,0.7522434010600606
15,42,rMOS5,0.15,0.5182125479377302,0.7522434010600606
15,43,rIPN,0.15,,0.7522434010600606
15,44,rIO,0.15,,0.7522434010600606
15,45,rHc,0.15,,0.7522434010600606
15,46,rRa,0.15,0.0,0.7522434010600606
15,47,rT,0.15,0.356354880879332,0.7522434010600606
15,48,raRF,0.15,0.0,0.7522434010600606
15,49,rimRF,0.15,0.0,0.7522434010600606
15,50,rpRF,0.15,0.0,0.7522434010600606
15,51,rGG,0.15,,0.7522434010600606
15,52,rHb,0.15,,0.7522434010600606
15,53,rHi,0.15,0.0,0.7522434010600606
15,54,rHR,0.15,,0.7522434010600606
15,55,rOG,0.15,,0.7522434010600606
15,56,rOB,0.15,,0.7522434010600606
15,57,rOE,0.15,,0.7522434010600606
15,58,rP,0.15,,0.7522434010600606
15,59,rPi,0.15,,0.7522434010600606
15,60,rPT,0.15,,0.7522434010600606
15,61,rPO,0.15,0.47046451049233906,0.7522434010600606
15,62,rPrT,0.15,,0.7522434010600606
15,63,rR,0.15,,0.7522434010600606
15,64,rSP,0.15,,0.7522434010600606
15,65,rTeO,0.15,0.3779756818928689,0.7522434010600606
15,66,rTh,0.15,0.5863756474953972,0.7522434010600606
15,67,rTL,0.15,,0.7522434010600606
15,68,rTS,0.15,,0.7522434010600606
15,69,rTG,0.15,,0.7522434010600606
15,70,rVR,0.15,,0.7522434010600606
15,71,rNX,0.15,0.7699176470588235,0.7522434010600606
15,0,MON,0.25,0.6433178203671809,0.6503210387397819
15,1,Cb,0.25,0.38107869980010045,0.6503210387397819
15,2,MOS1,0.25,0.2501071845983074,0.6503210387397819
15,3,MOS2,0.25,0.0,0.6503210387397819
15,4,MOS3,0.25,0.3405720708012715,0.6503210387397819
15,5,MOS4,0.25,0.3954478164322724,0.6503210387397819
15,6,MOS5,0.25,0.4307881543746907,0.6503210387397819
15,7,IPN,0.25,,0.6503210387397819
15,8,IO,0.25,,0.6503210387397819
15,9,Hc,0.25,,0.6503210387397819
15,10,Ra,0.25,0.0,0.6503210387397819
15,11,T,0.25,0.33016417251214636,0.6503210387397819
15,12,aRF,0.25,0.0,0.6503210387397819
15,13,imRF,0.25,0.0,0.6503210387397819
15,14,pRF,0.25,0.0,0.6503210387397819
15,15,GG,0.25,,0.6503210387397819
15,16,Hb,0.25,,0.6503210387397819
15,17,Hi,0.25,,0.6503210387397819
15,18,HR,0.25,,0.6503210387397819
15,19,OG,0.25,,0.6503210387397819
15,20,OB,0.25,,0.6503210387397819
15,21,OE,0.25,,0.6503210387397819
15,22,P,0.25,,0.6503210387397819
15,23,Pi,0.25,,0.6503210387397819
15,24,PT,0.25,,0.6503210387397819
15,25,PO,0.25,,0.6503210387397819
15,26,PrT,0.25,0.0,0.6503210387397819
15,27,R,0.25,,0.6503210387397819
15,28,SP,0.25,,0.6503210387397819
15,29,TeO,0.25,0.3306119031170843,0.6503210387397819
15,30,Th,0.25,,0.6503210387397819
15,31,TL,0.25,,0.6503210387397819
15,32,TS,0.25,,0.6503210387397819
15,33,TG,0.25,,0.6503210387397819
15,34,VR,0.25,,0.6503210387397819
15,35,NX,0.25,0.0,0.6503210387397819
15,36,rMON,0.25,0.6437462764136952,0.6503210387397819
15,37,rCb,0.25,,0.6503210387397819
15,38,rMOS1,0.25,0.3303977636864034,0.6503210387397819
15,39,rMOS2,0.25,0.0,0.6503210387397819
15,40,rMOS3,0.25,0.34039104600830866,0.6503210387397819
15,41,rMOS4,0.25,0.4425271284674815,0.6503210387397819
15,42,rMOS5,0.25,,0.6503210387397819
15,43,rIPN,0.25,,0.6503210387397819
15,44,rIO,0.25,,0.6503210387397819
15,45,rHc,0.25,,0.6503210387397819
15,46,rRa,0.25,0.0,0.6503210387397819
15,47,rT,0.25,0.34047219533931644,0.6503210387397819
15,48,raRF,0.25,0.0,0.6503210387397819
15,49,rimRF,0.25,0.0,0.6503210387397819
15,50,rpRF,0.25,0.0,0.6503210387397819
15,51,rGG,0.25,,0.6503210387397819
15,52,rHb,0.25,,0.6503210387397819
15,53,rHi,0.25,,0.6503210387397819
15,54,rHR,0.25,,0.6503210387397819
15,55,rOG,0.25,,0.6503210387397819
15,56,rOB,0.25,,0.6503210387397819
15,57,rOE,0.25,,0.6503210387397819
15,58,rP,0.25,,0.6503210387397819
15,59,rPi,0.25,,0.6503210387397819
15,60,rPT,0.25,,0.6503210387397819
15,61,rPO,0.25,0.4584719343771226,0.6503210387397819
15,62,rPrT,0.25,,0.6503210387397819
15,63,rR,0.25,,0.6503210387397819
15,64,rSP,0.25,,0.6503210387397819
15,65,rTeO,0.25,0.4430285809529101,0.6503210387397819
15,66,rTh,0.25,0.6088466028962947,0.6503210387397819
15,67,rTL,0.25,,0.6503210387397819
15,68,rTS,0.25,,0.6503210387397819
15,69,rTG,0.25,,0.6503210387397819
15,70,rVR,0.25,,0.6503210387397819
15,71,rNX,0.25,,0.6503210387397819
15,0,MON,0.35,0.6054380866486287,0.49073298076623584
15,1,Cb,0.35,0.0,0.49073298076623584
15,2,MOS1,0.35,0.27835823149754824,0.49073298076623584
15,3,MOS2,0.35,0.0,0.49073298076623584
15,4,MOS3,0.35,0.3307172634394036,0.49073298076623584
15,5,MOS4,0.35,0.37500113091127324,0.49073298076623584
15,6,MOS5,0.35,0.36107336204721413,0.49073298076623584
15,7,IPN,0.35,,0.49073298076623584
15,8,IO,0.35,,0.49073298076623584
15,9,Hc,0.35,,0.49073298076623584
15,10,Ra,0.35,0.0,0.49073298076623584
15,11,T,0.35,0.29483815931368607,0.49073298076623584
15,12,aRF,0.35,0.0,0.49073298076623584
15,13,imRF,0.35,0.0,0.49073298076623584
15,14,pRF,0.35,0.0,0.49073298076623584
15,15,GG,0.35,,0.49073298076623584
15,16,Hb,0.35,,0.49073298076623584
15,17,Hi,0.35,,0.49073298076623584
15,18,HR,0.35,,0.49073298076623584
15,19,OG,0.35,,0.49073298076623584
15,20,OB,0.35,,0.49073298076623584
15,21,OE,0.35,,0.49073298076623584
15,22,P,0.35,,0.49073298076623584
15,23,Pi,0.35,,0.49073298076623584
15,24,PT,0.35,,0.49073298076623584
15,25,PO,0.35,,0.49073298076623584
15,26,PrT,0.35,0.0,0.49073298076623584
15,27,R,0.35,,0.49073298076623584
15,28,SP,0.35,,0.49073298076623584
15,29,TeO,0.35,0.23851727500524608,0.49073298076623584
15,30,Th,0.35,,0.49073298076623584
15,31,TL,0.35,,0.49073298076623584
15,32,TS,0.35,,0.49073298076623584
15,33,TG,0.35,,0.49073298076623584
15,34,VR,0.35,,0.49073298076623584
15,35,NX,0.35,0.0,0.49073298076623584
15,36,rMON,0.35,,0.49073298076623584
15,37,rCb,0.35,,0.49073298076623584
15,38,rMOS1,0.35,0.3474691912530711,0.49073298076623584
15,39,rMOS2,0.35,0.0,0.49073298076623584
15,40,rMOS3,0.35,0.32869537397882553,0.49073298076623584
15,41,rMOS4,0.35,0.40600133183557885,0.49073298076623584
15,42,rMOS5,0.35,,0.49073298076623584
15,43,rIPN,0.35,,0.49073298076623584
15,44,rIO,0.35,,0.49073298076623584
15,45,rHc,0.35,,0.49073298076623584
15,46,rRa,0.35,0.0,0.49073298076623584
15,47,rT,0.35,0.3176339962438135,0.49073298076623584
15,48,raRF,0.35,0.0,0.49073298076623584
15,49,rimRF,0.35,,0.49073298076623584
15,50,rpRF,0.35,0.0,0.49073298076623584
15,51,rGG,0.35,,0.49073298076623584
15,52,rHb,0.35,,0.49073298076623584
15,53,rHi,0.35,,0.49073298076623584
15,54,rHR,0.35,,0.49073298076623584
15,55,rOG,0.35,,0.49073298076623584
15,56,rOB,0.35,,0.49073298076623584
15,57,rOE,0.35,,0.49073298076623584
15,58,rP,0.35,,0.49073298076623584
15,59,rPi,0.35,,0.49073298076623584
15,60,rPT,0.35,,0.49073298076623584
15,61,rPO,0.35,0.47798083265432817,0.49073298076623584
15,62,rPrT,0.35,,0.49073298076623584
15,63,rR,0.35,,0.49073298076623584
15,64,rSP,0.35,,0.49073298076623584
15,65,rTeO,0.35,0.47291609835937803,0.49073298076623584
15,66,rTh,0.35,,0.49073298076623584
15,67,rTL,0.35,,0.49073298076623584
15,68,rTS,0.35,,0.49073298076623584
15,69,rTG,0.35,,0.49073298076623584
15,70,rVR,0.35,,0.49073298076623584
15,71,rNX,0.35,,0.49073298076623584
15,0,MON,0.5,0.5747204871135373,0.4392636137365197
15,1,Cb,0.5,0.0,0.4392636137365197
15,2,MOS1,0.5,0.27266011749301555,0.4392636137365197
15,3,MOS2,0.5,0.0,0.4392636137365197
15,4,MOS3,0.5,0.32249557259410155,0.4392636137365197
15,5,MOS4,0.5,0.3677139482578813,0.4392636137365197
15,6,MOS5,0.5,0.3429404725569137,0.4392636137365197
15,7,IPN,0.5,,0.4392636137365197
15,8,IO,0.5,,0.4392636137365197
15,9,Hc,0.5,,0.4392636137365197
15,10,Ra,0.5,0.0,0.4392636137365197
15,11,T,0.5,0.2876862796530977,0.4392636137365197
15,12,aRF,0.5,0.0,0.4392636137365197
15,13,imRF,0.5,0.0,0.4392636137365197
15,14,pRF,0.5,0.0,0.4392636137365197
15,15,GG,0.5,,0.4392636137365197
15,16,Hb,0.5,,0.4392636137365197
15,17,Hi,0.5,,0.4392636137365197
15,18,HR,0.5,,0.4392636137365197
15,19,OG,0.5,,0.4392636137365197
15,20,OB,0.5,,0.4392636137365197
15,21,OE,0.5,,0.4392636137365197
15,22,P,0.5,,0.4392636137365197
15,23,Pi,0.5,,0.4392636137365197
15,24,PT,0.5,,0.4392636137365197
15,25,PO,0.5,,0.4392636137365197
15,26,PrT,0.5,,0.4392636137365197
15,27,R,0.5,,0.4392636137365197
15,28,SP,0.5,,0.4392636137365197
15,29,TeO,0.5,0.0,0.4392636137365197
15,30,Th,0.5,,0.4392636137365197
15,31,TL,0.5,,0.4392636137365197
15,32,TS,0.5,,0.4392636137365197
15,33,TG,0.5,,0.4392636137365197
15,34,VR,0.5,,0.4392636137365197
15,35,NX,0.5,0.0,0.4392636137365197
15,36,rMON,0.5,,0.4392636137365197
15,37,rCb,0.5,,0.4392636137365197
15,38,rMOS1,0.5,0.3422986588603717,0.4392636137365197
15,39,rMOS2,0.5,0.0,0.4392636137365197
15,40,rMOS3,0.5,0.3251129646051791,0.4392636137365197
15,41,rMOS4,0.5,,0.4392636137365197
15,42,rMOS5,0.5,,0.4392636137365197
15,43,rIPN,0.5,,0.4392636137365197
15,44,rIO,0.5,,0.4392636137365197
15,45,rHc,0.5,,0.4392636137365197
15,46,rRa,0.5,0.0,0.4392636137365197
15,47,rT,0.5,0.29567522462534346,0.4392636137365197
15,48,raRF,0.5,0.0,0.4392636137365197
15,49,rimRF,0.5,,0.4392636137365197
15,50,rpRF,0.5,0.0,0.4392636137365197
15,51,rGG,0.5,,0.4392636137365197
15,52,rHb,0.5,,0.4392636137365197
15,53,rHi,0.5,,0.4392636137365197
15,54,rHR,0.5,,0.4392636137365197
15,55,rOG,0.5,,0.4392636137365197
15,56,rOB,0.5,,0.4392636137365197
15,57,rOE,0.5,,0.4392636137365197
15,58,rP,0.5,,0.4392636137365197
15,59,rPi,0.5,,0.4392636137365197
15,60,rPT,0.5,,0.4392636137365197
15,61,rPO,0.5,,0.4392636137365197
15,62,rPrT,0.5,,0.4392636137365197
15,63,rR,0.5,,0.4392636137365197
15,64,rSP,0.5,,0.4392636137365197
15,65,rTeO,0.5,0.49726500280585206,0.4392636137365197
15,66,rTh,0.5,,0.4392636137365197
15,67,rTL,0.5,,0.4392636137365197
15,68,rTS,0.5,,0.4392636137365197
15,69,rTG,0.5,,0.4392636137365197
15,70,rVR,0.5,,0.4392636137365197
