Subject,RegionID,node,temperature_sd,soft_OO
16,5,MOS4,0.1,0.3179811689024103
16,6,MOS5,0.1,0.3788022316162463
16,7,IPN,0.1,0.037328405035268526
16,8,IO,0.1,
16,9,Hc,0.1,0.27620307779707237
16,10,Ra,0.1,4.866569827292847e-09
16,11,T,0.1,0.2818772718980007
16,12,aRF,0.1,0.00010173971410360043
16,13,imRF,0.1,0.0008610966574639193
16,14,pRF,0.1,1.8137482483533296e-05
16,15,GG,0.1,
16,16,Hb,0.1,0.3419532075467774
16,17,Hi,0.1,0.28556271867855854
16,18,HR,0.1,0.21543914704338663
16,19,OG,0.1,0.4912206502063965
16,20,OB,0.1,
16,21,OE,0.1,
16,22,P,0.1,0.4067299112211236
16,23,Pi,0.1,
16,24,PT,0.1,0.010378780912575976
16,25,PO,0.1,0.4210053544674178
16,26,PrT,0.1,0.0001852215700353613
16,27,R,0.1,
16,28,SP,0.1,0.3539044038698272
16,29,TeO,0.1,0.1569392940442448
16,30,Th,0.1,0.014601424116097297
16,31,TL,0.1,0.36844587806576795
16,32,TS,0.1,0.08844415838668757
16,33,TG,0.1,0.48704423889297693
16,34,VR,0.1,0.4861730117107875
16,35,NX,0.1,0.050852376749327306
16,36,rMON,0.1,0.49891334379630425
16,37,rCb,0.1,0.441985553738389
16,38,rMOS1,0.1,0.15834944012104502
16,39,rMOS2,0.1,2.7696105662403588e-17
16,40,rMOS3,0.1,0.3145590473624195
16,41,rMOS4,0.1,0.2684765058062492
16,42,rMOS5,0.1,0.22852689884527197
16,43,rIPN,0.1,0.006710375237679288
16,44,rIO,0.1,
16,45,rHc,0.1,
16,46,rRa,0.1,6.793432406709246e-05
16,47,rT,0.1,0.1127684578878133
16,48,raRF,0.1,1.78412235555204e-08
16,49,rimRF,0.1,2.492330549342752e-08
16,50,rpRF,0.1,4.573183582577752e-14
16,51,rGG,0.1,
16,52,rHb,0.1,0.24257885111695213
16,53,rHi,0.1,0.1929564900349917
16,54,rHR,0.1,0.1478917562701894
16,55,rOG,0.1,
16,56,rOB,0.1,
16,57,rOE,0.1,
16,58,rP,0.1,0.4726043955152275
16,59,rPi,0.1,
16,60,rPT,0.1,0.010273136072351221
16,61,rPO,0.1,0.4558649733120239
16,62,rPrT,0.1,0.10446633916827057
16,63,rR,0.1,
16,64,rSP,0.1,0.2953869265269499
16,65,rTeO,0.1,0.08217879219904246
16,66,rTh,0.1,0.3521847191393434
16,67,rTL,0.1,0.19638061590828182
16,68,rTS,0.1,0.4967713703331975
16,69,rTG,0.1,
16,70,rVR,0.1,0.24521873526928
16,71,rNX,0.1,5.121863619732746e-18
16,0,MON,0.2,0.49238732762643034
16,1,Cb,0.2,0.4227423288144389
16,2,MOS1,0.2,0.16052173671761963
16,3,MOS2,0.2,7.261927991559736e-05
16,4,MOS3,0.2,0.29405793121215096
16,5,MOS4,0.2,0.3446997657267183
16,6,MOS5,0.2,0.3995566951274825
16,7,IPN,0.2,0.08780960627046146
16,8,IO,0.2,
16,9,Hc,0.2,0.2767552161988758
16,10,Ra,0.2,4.9341589651085216e-05
16,11,T,0.2,0.2889609997937066
16,12,aRF,0.2,0.005767678524036165
16,13,imRF,0.2,0.017084564089622323
16,14,pRF,0.2,0.0026557581060756117
16,15,GG,0.2,
16,16,Hb,0.2,0.3057265046776112
16,17,Hi,0.2,0.29015381813074564
16,18,HR,0.2,0.2354255757797549
16,19,OG,0.2,0.4410041497669457
16,20,OB,0.2,
16,21,OE,0.2,
16,22,P,0.2,0.3194816395338642
16,23,Pi,0.2,
16,24,PT,0.2,0.06278917750936658
16,25,PO,0.2,0.35121047343327305
16,26,PrT,0.2,0.00881740892838293
16,27,R,0.2,
16,28,SP,0.2,0.2830896388917269
16,29,TeO,0.2,0.1639040827312078
16,30,Th,0.2,0.061312272901481
16,31,TL,0.2,0.33609575604710906
16,32,TS,0.2,0.10813820338228997
16,33,TG,0.2,0.4720019142343099
16,34,VR,0.2,0.4838547362441048
16,35,NX,0.2,0.11013562440380875
16,36,rMON,0.2,0.4998592987410849
16,37,rCb,0.2,0.42139724890496927
16,38,rMOS1,0.2,0.17571253136726736
16,39,rMOS2,0.2,3.5342813525776035e-09
16,40,rMOS3,0.2,0.3291933681542537
16,41,rMOS4,0.2,0.2786730132503393
16,42,rMOS5,0.2,0.2440848302597449
16,43,rIPN,0.2,0.043455556156912344
16,44,rIO,0.2,
16,45,rHc,0.2,
16,46,rRa,0.2,0.005783984709612708
16,47,rT,0.2,0.15451902996751896
16,48,raRF,0.2,8.45440387397025e-05
16,49,rimRF,0.2,0.00010382794913694381
16,50,rpRF,0.2,1.3926487351266075e-07
16,51,rGG,0.2,
16,52,rHb,0.2,0.22909549408245855
16,53,rHi,0.2,0.2463593820177926
16,54,rHR,0.2,0.17391335802105518
16,55,rOG,0.2,
16,56,rOB,0.2,
16,57,rOE,0.2,
16,58,rP,0.2,0.3623152428903445
16,59,rPi,0.2,
16,60,rPT,0.2,0.05712490132076143
16,61,rPO,0.2,0.39802372073882075
16,62,rPrT,0.2,0.15768843383211573
16,63,rR,0.2,
16,64,rSP,0.2,0.2559651783747767
16,65,rTeO,0.2,0.10062268587112153
16,66,rTh,0.2,0.33023854935035757
16,67,rTL,0.2,0.19368223263882328
16,68,rTS,0.2,0.4792768868705412
16,69,rTG,0.2,
16,70,rVR,0.2,0.2563930818799587
16,71,rNX,0.2,1.4460258858810977e-09
16,0,MON,0.35,0.47271337140923164
16,1,Cb,0.35,0.38157694695459204
16,2,MOS1,0.35,0.17091538904838455
16,3,MOS2,0.35,0.003081188990479791
16,4,MOS3,0.35,0.30366326329901205
16,5,MOS4,0.35,0.36110032880713855
16,6,MOS5,0.35,0.40472151166860665
16,7,IPN,0.35,0.13512615322062982
16,8,IO,0.35,
16,9,Hc,0.35,0.26883698825993885
16,10,Ra,0.35,0.002607577688613877
16,11,T,0.35,0.2887736428624024
16,12,aRF,0.35,0.0314117493561814
16,13,imRF,0.35,0.05730480036122221
16,14,pRF,0.35,0.022107453754703184
16,15,GG,0.35,
16,16,Hb,0.35,0.28372822900660516
16,17,Hi,0.35,0.28963955392192725
16,18,HR,0.35,0.24417888734626655
16,19,OG,0.35,0.37970475056125363
16,20,OB,0.35,
16,21,OE,0.35,
16,22,P,0.35,0.28330895267858147
16,23,Pi,0.35,
16,24,PT,0.35,0.12445340812430977
16,25,PO,0.35,0.31235210068554903
16,26,PrT,0.35,0.04397334559195607
16,27,R,0.35,
16,28,SP,0.35,0.2581843992533991
16,29,TeO,0.35,0.17774998153280908
16,30,Th,0.35,0.11547799090511703
16,31,TL,0.35,0.3129833950424624
16,32,TS,0.35,0.1262716056410547
16,33,TG,0.35,0.4453253095452099
16,34,VR,0.35,0.4752463921865237
16,35,NX,0.35,0.14942543309294828
16,36,rMON,0.35,0.4716402764436654
16,37,rCb,0.35,0.389886389530281
16,38,rMOS1,0.35,0.18692938248953936
16,39,rMOS2,0.35,1.0572171354050418e-05
16,40,rMOS3,0.35,0.3424265169130615
16,41,rMOS4,0.35,0.2760796048677696
16,42,rMOS5,0.35,0.2602578961441402
16,43,rIPN,0.35,0.09723146888202672
16,44,rIO,0.35,
16,45,rHc,0.35,
16,46,rRa,0.35,0.037182928594194066
16,47,rT,0.35,0.18039277797647177
16,48,raRF,0.35,0.0032611845452859166
16,49,rimRF,0.35,0.0037432693996197384
16,50,rpRF,0.35,8.543483274173277e-05
16,51,rGG,0.35,
16,52,rHb,0.35,0.23049112737351016
16,53,rHi,0.35,0.2645479537796425
16,54,rHR,0.35,0.19362515123891477
16,55,rOG,0.35,
16,56,rOB,0.35,
16,57,rOE,0.35,
16,58,rP,0.35,0.3110045612379012
16,59,rPi,0.35,
16,60,rPT,0.35,0.11173123919056671
16,61,rPO,0.35,0.3450176714549344
16,62,rPrT,0.35,0.18816083142745707
16,63,rR,0.35,
16,64,rSP,0.35,0.24396523800858885
16,65,rTeO,0.35,0.12290590086409174
16,66,rTh,0.35,0.3064431719044559
16,67,rTL,0.35,0.196088420723272
16,68,rTS,0.35,0.43023087466476323
16,69,rTG,0.35,
16,70,rVR,0.35,0.26019998981573567
16,71,rNX,0.35,6.083740798341479e-06
16,0,MON,0.5,0.4546975339949885
16,1,Cb,0.5,0.35156614039789025
16,2,MOS1,0.5,0.17955425121976723
16,3,MOS2,0.5,0.013547354523178031
16,4,MOS3,0.5,0.30536636435804676
16,5,MOS4,0.5,0.36005010638494983
16,6,MOS5,0.5,0.39365076885572703
16,7,IPN,0.5,0.16249033567086013
16,8,IO,0.5,
16,9,Hc,0.5,0.2639580585101015
16,10,Ra,0.5,0.01257243326977864
16,11,T,0.5,0.28096131135976177
16,12,aRF,0.5,0.05958073437879043
16,13,imRF,0.5,0.08912902487620591
16,14,pRF,0.5,0.04934950508655292
16,15,GG,0.5,
16,16,Hb,0.5,0.273818102713056
16,17,Hi,0.5,0.28550674985514846
16,18,HR,0.5,0.245480241059847
16,19,OG,0.5,0.3454794843008485
16,20,OB,0.5,
16,21,OE,0.5,
16,22,P,0.5,0.27086257857963725
16,23,Pi,0.5,
16,24,PT,0.5,0.158388771004647
16,25,PO,0.5,0.296839443295817
16,26,PrT,0.5,0.07972760695341448
16,27,R,0.5,
16,28,SP,0.5,0.2514791574021014
16,29,TeO,0.5,0.1876168281207472
16,30,Th,0.5,0.148155791157088
16,31,TL,0.5,0.2984982693090669
16,32,TS,0.5,0.13945619716776195
16,33,TG,0.5,0.41936949538625357
16,34,VR,0.5,0.46549523606510995
16,35,NX,0.5,0.16851903903485727
16,36,rMON,0.5,0.4354952905472272
16,37,rCb,0.5,0.36510247256941636
16,38,rMOS1,0.5,0.19256343690214162
16,39,rMOS2,0.5,0.0002591288573893131
16,40,rMOS3,0.5,0.3505773143350023
16,41,rMOS4,0.5,0.2692984429674853
16,42,rMOS5,0.5,0.26577199107026894
16,43,rIPN,0.5,0.1320819208950466
16,44,rIO,0.5,
16,45,rHc,0.5,
16,46,rRa,0.5,0.07434145789149665
16,47,rT,0.5,0.1908603628294684
16,48,raRF,0.5,0.013922227428067918
16,49,rimRF,0.5,0.015417723641542
16,50,rpRF,0.5,0.0011173786618558245
16,51,rGG,0.5,
16,52,rHb,0.5,0.23468118446461464
16,53,rHi,0.5,0.26597250888331264
16,54,rHR,0.5,0.20550704892612762
16,55,rOG,0.5,
16,56,rOB,0.5,
16,57,rOE,0.5,
16,58,rP,0.5,0.2917425645703272
16,59,rPi,0.5,
16,60,rPT,0.5,0.14379769551216467
16,61,rPO,0.5,0.31919839156739005
16,62,rPrT,0.5,0.20214428766588396
16,63,rR,0.5,
16,64,rSP,0.5,0.24282920111502987
16,65,rTeO,0.5,0.13970863898473068
16,66,rTh,0.5,0.29208845826875934
16,67,rTL,0.5,0.20002831266341758
16,68,rTS,0.5,0.3908756637251529
16,69,rTG,0.5,
16,70,rVR,0.5,0.2585739215720626
16,71,rNX,0.5,0.00017210652355390162
16,0,MON,1.0,0.4051080320284839
16,1,Cb,1.0,0.30621414533533503
16,2,MOS1,1.0,0.19924756034722366
16,3,MOS2,1.0,0.06884958912311065
16,4,MOS3,1.0,0.2961265003004823
16,5,MOS4,1.0,0.332240057144836
16,6,MOS5,1.0,0.3475106617263965
16,7,IPN,1.0,0.20221698209031652
16,8,IO,1.0,
16,9,Hc,1.0,0.25728306131926815
16,10,Ra,1.0,0.07130461701624828
16,11,T,1.0,0.26034079511796365
16,12,aRF,1.0,0.12073100017524728
16,13,imRF,1.0,0.14464139139079124
16,14,pRF,1.0,0.11555625542847085
16,15,GG,1.0,
16,16,Hb,1.0,0.26195052129344315
16,17,Hi,1.0,0.2702060162473525
16,18,HR,1.0,0.24395561297030646
16,19,OG,1.0,0.29962020878260065
16,20,OB,1.0,
16,21,OE,1.0,
16,22,P,1.0,0.25957138206307373
16,23,Pi,1.0,
16,24,PT,1.0,0.202311297353738
16,25,PO,1.0,0.2801262433527595
16,26,PrT,1.0,0.14820696378087925
16,27,R,1.0,
16,28,SP,1.0,0.2477714623798733
16,29,TeO,1.0,0.20570768859499156
16,30,Th,1.0,0.19485809339102927
16,31,TL,1.0,0.2762504452866095
16,32,TS,1.0,0.16849707886390342
16,33,TG,1.0,0.3579408885102304
16,34,VR,1.0,0.42271110135434264
16,35,NX,1.0,0.19528889061893684
16,36,rMON,1.0,0.3589916124000034
16,37,rCb,1.0,0.32267194194612636
16,38,rMOS1,1.0,0.20473569589731488
16,39,rMOS2,1.0,0.010670865109227408
16,40,rMOS3,1.0,0.3606475353388048
16,41,rMOS4,1.0,0.25612820819099613
16,42,rMOS5,1.0,0.2639433276624376
16,43,rIPN,1.0,0.18480695674793107
16,44,rIO,1.0,
16,45,rHc,1.0,
16,46,rRa,1.0,0.1524156823263259
16,47,rT,1.0,0.20379913639401845
16,48,raRF,1.0,0.06938098637972386
16,49,rimRF,1.0,0.07266933042354652
16,50,rpRF,1.0,0.021585319187320855
16,51,rGG,1.0,
16,52,rHb,1.0,0.243054359954934
16,53,rHi,1.0,0.26098767323591276
16,54,rHR,1.0,0.22488269367861116
16,55,rOG,1.0,
16,56,rOB,1.0,
16,57,rOE,1.0,
16,58,rP,1.0,0.2709807441181087
16,59,rPi,1.0,
16,60,rPT,1.0,0.19067030899012016
16,61,rPO,1.0,0.2889780853040373
16,62,rPrT,1.0,0.21928180555381152
16,63,rR,1.0,
16,64,rSP,1.0,0.24502964968198318
16,65,rTeO,1.0,0.17276652638295206
16,66,rTh,1.0,0.27210678552655904
16,67,rTL,1.0,0.2144475720923398
16,68,rTS,1.0,0.3272372710272563
16,69,rTG,1.0,
16,70,rVR,1.0,0.25117328374953357
16,71,rNX,1.0,0.008621823491357001
17,0,MON,0.025,0.450874736455224
17,1,Cb,0.025,0.37799160548549066
17,2,MOS1,0.025,0.3732382898182829
17,3,MOS2,0.025,0.4436813035060641
17,4,MOS3,0.025,0.35961489017635756
17,5,MOS4,0.025,0.37057241055728596
17,6,MOS5,0.025,0.44047339506393424
17,7,IPN,0.025,0.024810395296653857
17,8,IO,0.025,
17,9,Hc,0.025,
17,10,Ra,0.025,2.1529042577595353e-18
17,11,T,0.025,2.692324990341552e-09
17,12,aRF,0.025,9.924717857240191e-05
17,13,imRF,0.025,1.765791668844986e-17
17,14,pRF,0.025,9.762614478782216e-08
17,15,GG,0.025,
17,16,Hb,0.025,0.3501859215616392
17,17,Hi,0.025,0.007876799332028716
17,18,HR,0.025,0.09923471762923514
17,19,OG,0.025,
17,20,OB,0.025,0.4992418770228647
17,21,OE,0.025,0.46263139734440134
17,22,P,0.025,0.14769520002971462
17,23,Pi,0.025,
17,24,PT,0.025,0.0008925714099420304
17,25,PO,0.025,0.45999204860472864
17,26,PrT,0.025,0.0010263815785561178
17,27,R,0.025,
17,28,SP,0.025,0.5553760525080285
17,29,TeO,0.025,0.34326814888734763
17,30,Th,0.025,0.5711641324166914
17,31,TL,0.025,0.2912874482014255
17,32,TS,0.025,0.16844025518654507
17,33,TG,0.025,
17,34,VR,0.025,
17,35,NX,0.025,0.46087676518343135
17,36,rMON,0.025,0.5154189781533286
17,37,rCb,0.025,0.3158720105630392
17,38,rMOS1,0.025,0.17890959201568996
17,39,rMOS2,0.025,2.105963900514933e-18
17,40,rMOS3,0.025,0.30951062557151154
17,41,rMOS4,0.025,0.3329182392674934
17,42,rMOS5,0.025,0.3602928840491069
17,43,rIPN,0.025,8.726646989988838e-07
17,44,rIO,0.025,
17,45,rHc,0.025,
17,46,rRa,0.025,1.9198714208487788e-18
17,47,rT,0.025,0.187602975931227
17,48,raRF,0.025,2.4724090549791483e-11
17,49,rimRF,0.025,3.3000573368269025e-09
17,50,rpRF,0.025,1.957017918912412e-18
17,51,rGG,0.025,
17,52,rHb,0.025,0.19334370174822413
17,53,rHi,0.025,0.012545550013444196
17,54,rHR,0.025,0.3263188536962652
17,55,rOG,0.025,
17,56,rOB,0.025,
17,57,rOE,0.025,0.4466894407889228
17,58,rP,0.025,0.510466151908207
17,59,rPi,0.025,
17,60,rPT,0.025,8.912489386414543e-05
17,61,rPO,0.025,0.4845466353201626
17,62,rPrT,0.025,0.35651050322148753
17,63,rR,0.025,
17,64,rSP,0.025,0.6615535118142489
17,65,rTeO,0.025,0.1291042951283555
17,66,rTh,0.025,0.43725832713914764
17,67,rTL,0.025,0.23138609516629902
17,68,rTS,0.025,0.15303613784840733
17,69,rTG,0.025,
17,70,rVR,0.025,0.18429189380314007
17,71,rNX,0.025,2.100620151893347e-18
17,0,MON,0.05,0.45388173782053143
17,1,Cb,0.05,0.37043812335604415
17,2,MOS1,0.05,0.3683308910877447
17,3,MOS2,0.05,0.44403546657541515
17,4,MOS3,0.05,0.33846323049906296
17,5,MOS4,0.05,0.3865578397783054
17,6,MOS5,0.05,0.4434084922468196
17,7,IPN,0.05,0.10574937919770402
17,8,IO,0.05,
17,9,Hc,0.05,
17,10,Ra,0.05,2.115821464523843e-18
17,11,T,0.05,3.123184360336518e-05
17,12,aRF,0.05,0.0071742673942817355
17,13,imRF,0.05,2.4878952774950644e-09
17,14,pRF,0.05,0.00021329278626205418
17,15,GG,0.05,
17,16,Hb,0.05,0.3133503329142994
17,17,Hi,0.05,0.04770633782086201
17,18,HR,0.05,0.13777295207920784
17,19,OG,0.05,
17,20,OB,0.05,0.49234136073451407
17,21,OE,0.05,0.46236600060204397
17,22,P,0.05,0.244234777223119
17,23,Pi,0.05,
17,24,PT,0.05,0.019473188264202586
17,25,PO,0.05,0.4471846150323812
17,26,PrT,0.05,0.02075764127614256
17,27,R,0.05,
17,28,SP,0.05,0.5269459032509805
17,29,TeO,0.05,0.3345588307387718
17,30,Th,0.05,0.535785902471544
17,31,TL,0.05,0.28862712964528076
17,32,TS,0.05,0.1551407134663681
17,33,TG,0.05,
17,34,VR,0.05,
17,35,NX,0.05,0.3952849441844811
17,36,rMON,0.05,0.4788193062030233
17,37,rCb,0.05,0.3035144196285116
17,38,rMOS1,0.05,0.17777644974667542
17,39,rMOS2,0.05,2.115421306098942e-18
17,40,rMOS3,0.05,0.31036837500138736
17,41,rMOS4,0.05,0.33461282142158455
17,42,rMOS5,0.05,0.3614780773745011
17,43,rIPN,0.05,0.0004213869217388171
17,44,rIO,0.05,
17,45,rHc,0.05,
17,46,rRa,0.05,1.8944642468214105e-18
17,47,rT,0.05,0.18796257933855343
17,48,raRF,0.05,3.3109255990747013e-06
17,49,rimRF,0.05,3.392794107849651e-05
17,50,rpRF,0.05,1.9749134308674767e-18
17,51,rGG,0.05,
17,52,rHb,0.05,0.279502999340575
17,53,rHi,0.05,0.06261100030712206
17,54,rHR,0.05,0.2883721003361712
17,55,rOG,0.05,
17,56,rOB,0.05,
17,57,rOE,0.05,0.37151205356869016
17,58,rP,0.05,0.3979188503038711
17,59,rPi,0.05,
17,60,rPT,0.05,0.0072136872565015265
17,61,rPO,0.05,0.48008449696122824
17,62,rPrT,0.05,0.31092348333064823
17,63,rR,0.05,
17,64,rSP,0.05,0.5284848026840583
17,65,rTeO,0.05,0.15124905966314373
17,66,rTh,0.05,0.3658978571703446
17,67,rTL,0.05,0.2252081461362983
17,68,rTS,0.05,0.16965758723588228
17,69,rTG,0.05,
17,70,rVR,0.05,0.24850984402721243
17,71,rNX,0.05,6.781518534900625e-11
17,0,MON,0.1,0.4510688343905322
17,1,Cb,0.1,0.32919254569910883
17,2,MOS1,0.1,0.3593450219201121
17,3,MOS2,0.1,0.4235981681677717
17,4,MOS3,0.1,0.3131577894620514
17,5,MOS4,0.1,0.4017277743394471
17,6,MOS5,0.1,0.44296574724636223
17,7,IPN,0.1,0.19491608103472086
17,8,IO,0.1,
17,9,Hc,0.1,
17,10,Ra,0.1,1.5527406503376647e-16
17,11,T,0.1,0.0033755591343267474
17,12,aRF,0.1,0.05551294981811077
17,13,imRF,0.1,3.0057328741015292e-05
17,14,pRF,0.1,0.0096383218006143
17,15,GG,0.1,
17,16,Hb,0.1,0.28398921691314305
17,17,Hi,0.1,0.10726555645641915
17,18,HR,0.1,0.16221124747359733
17,19,OG,0.1,
17,20,OB,0.1,0.4454655247607686
17,21,OE,0.1,0.4235625608476658
17,22,P,0.1,0.28120537063810735
17,23,Pi,0.1,
17,24,PT,0.1,0.07846666573466228
17,25,PO,0.1,0.42481591658017004
17,26,PrT,0.1,0.08074138096332184
17,27,R,0.1,
17,28,SP,0.1,0.4468028108208341
17,29,TeO,0.1,0.3246794715871999
17,30,Th,0.1,0.4544252467798007
17,31,TL,0.1,0.28506404472433094
17,32,TS,0.1,0.14934813871033925
17,33,TG,0.1,
17,34,VR,0.1,
17,35,NX,0.1,0.33889809575091645
17,36,rMON,0.1,0.41464165470863606
17,37,rCb,0.1,0.2800178318721167
17,38,rMOS1,0.1,0.1767527780812505
17,39,rMOS2,0.1,3.4066781124181534e-16
17,40,rMOS3,0.1,0.30973320567823126
17,41,rMOS4,0.1,0.3355173347114896
17,42,rMOS5,0.1,0.35453835077402956
17,43,rIPN,0.1,0.011188663193757943
17,44,rIO,0.1,
17,45,rHc,0.1,
17,46,rRa,0.1,4.60675809978963e-15
17,47,rT,0.1,0.18598124827077356
17,48,raRF,0.1,0.0012107509358754097
17,49,rimRF,0.1,0.003420279709704575
17,50,rpRF,0.1,1.9749994526681236e-18
17,51,rGG,0.1,
17,52,rHb,0.1,0.32622009564608784
17,53,rHi,0.1,0.12562979297782736
17,54,rHR,0.1,0.2666770956956112
17,55,rOG,0.1,
17,56,rOB,0.1,
17,57,rOE,0.1,0.31482918260841075
17,58,rP,0.1,0.3202663123860371
17,59,rPi,0.1,
17,60,rPT,0.1,0.059320760010820824
17,61,rPO,0.1,0.47322536276731864
17,62,rPrT,0.1,0.27735704332330025
17,63,rR,0.1,
17,64,rSP,0.1,0.4221728757302604
17,65,rTeO,0.1,0.17428401992241419
17,66,rTh,0.1,0.3018059209223768
17,67,rTL,0.1,0.23045246564037908
17,68,rTS,0.1,0.1745915944665901
17,69,rTG,0.1,
17,70,rVR,0.1,0.2632358613906688
17,71,rNX,0.1,5.65505821469629e-06
17,0,MON,0.2,0.4451211888914391
17,1,Cb,0.2,0.276528963786462
17,2,MOS1,0.2,0.35741670780788
17,3,MOS2,0.2,0.36458930876057344
17,4,MOS3,0.2,0.2880992493247384
17,5,MOS4,0.2,0.40743714678602244
17,6,MOS5,0.2,0.4428463723612963
17,7,IPN,0.2,0.24424830107238604
17,8,IO,0.2,
17,9,Hc,0.2,
17,10,Ra,0.2,8.710887275328221e-09
17,11,T,0.2,0.03380417598189075
17,12,aRF,0.2,0.131620884052637
17,13,imRF,0.2,0.0032974733321520055
17,14,pRF,0.2,0.05815771040048304
17,15,GG,0.2,
17,16,Hb,0.2,0.2673152562910468
17,17,Hi,0.2,0.1527416505858209
17,18,HR,0.2,0.17641867177297962
17,19,OG,0.2,
17,20,OB,0.2,0.3704838611288508
17,21,OE,0.2,0.3574328345233378
17,22,P,0.2,0.2779706529888408
17,23,Pi,0.2,
17,24,PT,0.2,0.1390829624297035
17,25,PO,0.2,0.37405151810484427
17,26,PrT,0.2,0.14233814764199038
17,27,R,0.2,
17,28,SP,0.2,0.347397470438391
17,29,TeO,0.2,0.3202934660450802
17,30,Th,0.2,0.37173059087539617
17,31,TL,0.2,0.27762659331259854
17,32,TS,0.2,0.1540744049274323
17,33,TG,0.2,
17,34,VR,0.2,
17,35,NX,0.2,0.3060550863623306
17,36,rMON,0.2,0.34754018715360163
17,37,rCb,0.2,0.2688829944227528
17,38,rMOS1,0.2,0.18380321961557783
17,39,rMOS2,0.2,1.299494339138619e-08
17,40,rMOS3,0.2,0.30940728182141336
17,41,rMOS4,0.2,0.3420429834704268
17,42,rMOS5,0.2,0.34875889638127605
17,43,rIPN,0.2,0.05842571241652589
17,44,rIO,0.2,
17,45,rHc,0.2,
17,46,rRa,0.2,4.6036787408180187e-08
17,47,rT,0.2,0.1880447299573493
17,48,raRF,0.2,0.0224563573123857
17,49,rimRF,0.2,0.03211227984002845
17,50,rpRF,0.2,9.714253157552588e-12
17,51,rGG,0.2,
17,52,rHb,0.2,0.34140790382020075
17,53,rHi,0.2,0.17173587907002802
17,54,rHR,0.2,0.2531105929321596
17,55,rOG,0.2,
17,56,rOB,0.2,
17,57,rOE,0.2,0.2829761666036382
17,58,rP,0.2,0.2799788710330942
17,59,rPi,0.2,
17,60,rPT,0.2,0.14662764394905128
17,61,rPO,0.2,0.449520449906102
17,62,rPrT,0.2,0.260235567855185
17,63,rR,0.2,
17,64,rSP,0.2,0.3479710613862446
17,65,rTeO,0.2,0.19188864086411492
17,66,rTh,0.2,0.2634843354407869
17,67,rTL,0.2,0.23964108604504383
17,68,rTS,0.2,0.17394908055516659
17,69,rTG,0.2,
17,70,rVR,0.2,0.26211831323931845
17,71,rNX,0.2,0.0016360999359963837
17,0,MON,0.35,0.4347504371376616
17,1,Cb,0.35,0.2561949223651157
17,2,MOS1,0.35,0.3668139584897022
17,3,MOS2,0.35,0.3160304291441519
17,4,MOS3,0.35,0.27069796320080386
17,5,MOS4,0.35,0.39246152376494653
17,6,MOS5,0.35,0.43531131141855606
17,7,IPN,0.35,0.25740079403559163
17,8,IO,0.35,
17,9,Hc,0.35,
17,10,Ra,0.35,1.8861883997247545e-05
17,11,T,0.35,0.0845061421825803
17,12,aRF,0.35,0.17755286627544517
17,13,imRF,0.35,0.02371088403916019
17,14,pRF,0.35,0.11562123370963602
17,15,GG,0.35,
17,16,Hb,0.35,0.2599372105636957
17,17,Hi,0.35,0.17696291090890806
17,18,HR,0.35,0.18536485103122027
17,19,OG,0.35,
17,20,OB,0.35,0.3229047796942491
17,21,OE,0.35,0.3150713904079126
17,22,P,0.35,0.269697515336816
17,23,Pi,0.35,
17,24,PT,0.35,0.17179038155731274
17,25,PO,0.35,0.33016015160137163
17,26,PrT,0.35,0.17909897879751885
17,27,R,0.35,
17,28,SP,0.35,0.29160793013947117
17,29,TeO,0.35,0.32530496859420976
17,30,Th,0.35,0.3283585891585298
17,31,TL,0.35,0.2745358466772058
17,32,TS,0.35,0.16529587718174882
17,33,TG,0.35,
17,34,VR,0.35,
17,35,NX,0.35,0.2920576838123688
17,36,rMON,0.35,0.3112254886133799
17,37,rCb,0.35,0.272103421715329
17,38,rMOS1,0.35,0.2065479367793568
17,39,rMOS2,0.35,2.348779756551089e-05
17,40,rMOS3,0.35,0.31821643850221365
17,41,rMOS4,0.35,0.3603823856235223
17,42,rMOS5,0.35,0.35450301500115755
17,43,rIPN,0.35,0.11381858482060021
17,44,rIO,0.35,
17,45,rHc,0.35,
17,46,rRa,0.35,4.847619999446795e-05
17,47,rT,0.35,0.20117390661114362
17,48,raRF,0.35,0.07332662373303929
17,49,rimRF,0.35,0.07794769861520837
17,50,rpRF,0.35,3.7397587338210363e-07
17,51,rGG,0.35,
17,52,rHb,0.35,0.3355426046474406
17,53,rHi,0.35,0.20017576567309583
17,54,rHR,0.35,0.24835308134196943
17,55,rOG,0.35,
17,56,rOB,0.35,
17,57,rOE,0.35,0.2689172229308939
17,58,rP,0.35,0.2680729406767204
17,59,rPi,0.35,
17,60,rPT,0.35,0.2020982907547939
17,61,rPO,0.35,0.40790308819749205
17,62,rPrT,0.35,0.25750950986696486
17,63,rR,0.35,
17,64,rSP,0.35,0.30834012247801984
17,65,rTeO,0.35,0.2098641962817019
17,66,rTh,0.35,0.2509862429546715
17,67,rTL,0.35,0.24412239211319
17,68,rTS,0.35,0.1765231298626021
17,69,rTG,0.35,
17,70,rVR,0.35,0.2619332901893404
17,71,rNX,0.35,0.01841679351374548
17,0,MON,0.5,0.41472844650878854
17,1,Cb,0.5,0.25255523142841374
17,2,MOS1,0.5,0.37052947614773607
17,3,MOS2,0.5,0.29259104686108767
17,4,MOS3,0.5,0.26161622377282384
17,5,MOS4,0.5,0.37023831510637883
