recording_id,node,FCV_raw,EdgeStdFCV,NetTE_raw,NetTE,n_rois
2017-10-26_1,VES_R,0.2742611377608736,-0.9395401021202616,-0.0013429120091550738,-0.569054486102854,6
2017-10-26_1,WED_R,0.26423219670229436,-1.6787370015620209,-0.0003708890346166308,-0.15716299173446335,1
2017-10-26_1,AL_L,0.2972136260135088,0.7522046246380576,0.0014101028545882585,0.5975263828154718,22
2017-10-26_1,AME_L,0.26439349852963095,-1.666848028444615,0.0009651079307162127,0.40896126760609236,1
2017-10-26_1,AMMC_L,0.2925676867012843,0.4097692753293572,0.00039951278424437303,0.1692922101968107,4
2017-10-26_1,ATL_L,0.2733844945984213,-1.0041542925733213,-0.001768938043313933,-0.7495815975457241,1
2017-10-26_1,AVLP_L,0.3022000600359572,1.1197366050470554,0.0014321299447116686,0.6068602888086163,34
2017-10-26_1,CRE_L,0.2884204857585243,0.10409412375114736,-0.0013315670898760136,-0.5642471143866045,10
2017-10-26_1,EPA_L,0.27819201303132274,-0.6498095318600396,0.00048625355513513076,0.20604832263522857,1
2017-10-26_1,GA_L,0.27616341879807016,-0.7993298609443324,-5.6656893074292525e-05,-0.02400816952471889,1
2017-10-26_1,GOR_L,0.2740357134451877,-0.9561553114669402,-0.001209101678777854,-0.5123528047797637,1
2017-10-26_1,IB_L,0.2830364911398179,-0.29274060740467855,0.00010537045732024698,0.04465037994449254,3
2017-10-26_1,ICL_L,0.27997823781083825,-0.5181533768371321,0.0008713727204530427,0.3692412848057214,8
2017-10-26_1,IPS_L,0.2858571436460675,-0.08484053352412288,-0.00036157029244774546,-0.1532142058126095,8
2017-10-26_1,IVLP_L,0.28395629254537447,-0.22494537926262348,2.400409856316416e-05,0.010171656727396429,7
2017-10-26_1,LAL_L,0.2892635608838118,0.1662341358390498,8.165213509298424e-06,0.0034599819986548094,5
2017-10-26_1,LB_L,0.27097722128099716,-1.1815856845772232,-0.00015117588750039536,-0.06406027825069979,1
2017-10-26_1,LH_L,0.2979468559535748,0.8062483462143232,-9.201543350923448e-05,-0.03899123313527701,11
2017-10-26_1,LO_L,0.26513752328696566,-1.6120086600090768,-0.0004582379845842524,-0.1941768180288032,22
2017-10-26_1,MB_L,0.3007567338419921,1.0133542620628584,0.0029351369314573237,1.2437544878482663,16
2017-10-26_1,ME_L,0.2678020820090779,-1.4156136932562358,-0.0003414594680201401,-0.1446923110185075,16
2017-10-26_1,OTU_L,0.2905831948133938,0.26349957028994886,-0.003163354331252417,-1.3404608500483008,4
2017-10-26_1,PLP_L,0.283617813046637,-0.2498934764276062,-6.897862371650568e-05,-0.029229461799045935,13
2017-10-26_1,PVLP_L,0.28751023143443993,0.037002576384735426,-0.0012141304990563957,-0.5144837506048068,11
2017-10-26_1,SCL_L,0.28212354177964905,-0.3600307961137691,-0.0031587673895236467,-1.3385171487853331,8
2017-10-26_1,SIP_L,0.2793463403065848,-0.5647282518095572,-0.0027620518863723915,-1.1704102771245377,7
2017-10-26_1,SLP_L,0.29314391309218,0.45224083429442435,-0.0012608903404372476,-0.5342980774749442,23
2017-10-26_1,SMP_L,0.2808297862716967,-0.4553888258925943,0.0003946184659271332,0.1672182591293889,22
2017-10-26_1,SPS_L,0.2861270002818411,-0.0649503788913965,0.0025423753027230492,1.0773230572879537,15
2017-10-26_1,VES_L,0.2901748313554184,0.23340057975669537,0.002960713795621094,1.2545925987547242,6
2017-10-26_1,WED_L,0.2713892027086093,-1.1512200266139676,-4.317118763659768e-05,-0.018293646811938735,1
2017-10-26_1,EB,0.31806465046339516,2.28905807043185,0.0016167519485095,0.6850932473183515,3
2017-10-26_1,FB,0.28340462047711446,-0.2656071280937803,0.0009518637202979596,0.4033490776025649,13
2017-10-26_1,FLA,0.3023599016561069,1.1315179515846676,0.00487906580167237,2.0674878648077284,6
2017-10-26_1,NO,0.2874740097430849,0.03433280678635183,0.001278950768982863,0.5419511238508483,1
2017-10-26_1,PB,0.29354022179724243,0.4814513126782123,-0.001257695805196891,-0.532944403818632,1
2017-10-26_1,PRW,0.27871833871924817,-0.6110159728652729,0.000778219256406535,0.3297678150248991,7
